Key TF	Description	# of overlapped genes	P value	Q value	List of overlapped genes
RELA	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	25	8.61e-13	3.1e-11	CCL4,IL2,CXCL12,COL1A2,IL4,CSF1,HYAL1,CCL20,CCL2,TNC,CCL3,SFTPA1,MUC5B,IL17C,MMP1,COL1A1,VWF,BGN,COL2A1,SERPINA3,MMP3,MUC5AC,IL18,HBEGF,MUC6
NFKB1	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1	25	9.99e-13	3.1e-11	IL2,HYAL1,MMP3,BGN,MMP1,IL17C,SERPINA3,SFTPA1,TNC,CXCL12,COL2A1,COL1A2,CSF1,CCL3,CCL20,MUC5B,VWF,MUC6,MUC5AC,HBEGF,CCL4,IL18,COL1A1,IL4,CCL2
SP1	Sp1 transcription factor	25	1.17e-08	1.88e-07	FGFBP1,MUC4,MMRN1,FGL2,IL2,GDF5,CCL2,HYAL1,TNC,MUC5AC,AREG,COL2A1,COMP,HBEGF,MMP28,COL11A2,CXCL14,MUC6,MMP11,IGF2,SPP1,IGFBP3,COL1A1,F7,ACAN
ETS1	v-ets erythroblastosis virus E26 oncogene homolog 1 (avian)	11	1.21e-08	1.88e-07	FGFBP1,MMP10,F13A1,MUC4,PF4,MMP1,MMP3,VWF,IL2,TNC,COL1A1
STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	11	4.94e-06	6.13e-05	FGF2,MUC5B,FGG,FGL1,MUC4,IL2,MMP3,MMP10,MMP1,IL11,CCL2
STAT6	signal transducer and activator of transcription 6, interleukin-4 induced	6	9.47e-06	9.79e-05	COL1A2,CCL17,IL4,EGLN3,COL1A1,IL13
FOS	FBJ murine osteosarcoma viral oncogene homolog	6	0.000138	0.0011	FGFBP1,CSTA,NGF,MMP3,MMP1,NTF3
HDAC5	histone deacetylase 5	3	0.000142	0.0011	IGF2,SLIT2,FGF2
SP3	Sp3 transcription factor	8	0.000185	0.00127	HBEGF,IGFBP3,GDF5,COL1A1,MUC6,COL11A2,COL2A1,MUC4
FLI1	Friend leukemia virus integration 1	4	0.000314	0.00195	PF4,MMP1,COL1A2,IGFBP3
HDAC2	histone deacetylase 2	4	0.000503	0.00283	MUC5AC,CCL2,COL1A2,BMP7
CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	5	0.000704	0.00364	SPP1,SFTPD,CSF1,IGF2,CCL2
ETS2	v-ets erythroblastosis virus E26 oncogene homolog 2 (avian)	4	0.000975	0.00465	MMP1,VWF,MMP3,TNC
ING4	inhibitor of growth family, member 4	3	0.00108	0.00476	NGF,ANGPT1,SPP1
JUN	jun proto-oncogene	8	0.00117	0.00484	CCL2,CSF1,IL2,MMP3,CSTA,TNC,NGF,MMP1
POU2F1	POU class 2 homeobox 1	4	0.00187	0.00726	VWF,IL4,SPP1,IL2
RUNX1	runt-related transcription factor 1	4	0.00227	0.00828	CCL3,IL2,CSF1,PF4
CEBPZ	CCAAT/enhancer binding protein (C/EBP), zeta	2	0.0028	0.00913	COL1A2,COL11A1
FOXQ1	forkhead box Q1	2	0.0028	0.00913	WNT3A,RSPO2
HDAC1	histone deacetylase 1	5	0.00311	0.00965	IL2,IGFBP3,SPP1,MMP28,COL1A2
ZFP36	ZFP36 ring finger protein	2	0.00513	0.015	SERPINB2,IL2
RARA	retinoic acid receptor, alpha	3	0.00549	0.015	FGFBP1,ANXA8,MUC5AC
HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	5	0.00607	0.015	CXCL12,FGF2,HBEGF,MUC3A,EGLN3
ERG	v-ets erythroblastosis virus E26 oncogene homolog (avian)	3	0.00611	0.015	SPP1,FGF2,VWF
NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	3	0.00611	0.015	CCL2,VWF,COL1A1
EGR2	early growth response 2	2	0.00653	0.015	IGF2,LIF
FOSL1	FOS-like antigen 1	2	0.00653	0.015	SFTPD,MMP1
HOXB7	homeobox B7	2	0.00809	0.0173	THBS2,FGF2
NFIL3	nuclear factor, interleukin 3 regulated	2	0.00809	0.0173	VWF,AREG
YY1	YY1 transcription factor	5	0.00889	0.018	COL1A2,VWF,MUC4,IL4,POSTN
CIITA	class II, major histocompatibility complex, transactivator	3	0.00902	0.018	COL1A1,IL4,COL1A2
CEBPB	CCAAT/enhancer binding protein (C/EBP), beta	4	0.00976	0.0189	IL4,MMP1,IL13,SFTPD
SPI1	spleen focus forming virus (SFFV) proviral integration oncogene spi1	4	0.0109	0.0205	CCL2,CSF1,CTSS,IL18
JUND	jun D proto-oncogene	3	0.0116	0.0206	FGFBP1,CSTA,SFTPD
TBX21	T-box 21	2	0.0116	0.0206	IL4,IL13
ATF4	activating transcription factor 4 (tax-responsive enhancer element B67)	3	0.0126	0.0217	S100P,F7,CCL2
NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	3	0.0158	0.0257	SPP1,MUC4,S100P
SNAI2	snail homolog 2 (Drosophila)	2	0.0158	0.0257	MMP17,CXCL12
JUNB	jun B proto-oncogene	2	0.018	0.0279	SFTPD,IL4
SATB1	SATB homeobox 1	2	0.018	0.0279	IL4,IL2
VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	3	0.0206	0.0311	IL2,IGFBP3,CST5
NFKBIA	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha	2	0.0283	0.0418	MMP3,MMP1
SIRT1	sirtuin 1	3	0.0292	0.0421	ACAN,COL10A1,COL1A2
STAT1	signal transducer and activator of transcription 1, 91kDa	4	0.0299	0.0421	FGF2,MUC4,CCL2,CCL3
EGR1	early growth response 1	4	0.0346	0.0471	HYAL1,FGF2,IL2,IGF2
CREB1	cAMP responsive element binding protein 1	4	0.0371	0.0471	BDNF,IL2,MUC5AC,MUC4
ETV4	ets variant 4	2	0.0372	0.0471	MUC4,MMP1
REL	v-rel reticuloendotheliosis viral oncogene homolog (avian)	2	0.0372	0.0471	CCL2,IL2
SOX2	SRY (sex determining region Y)-box 2	2	0.0372	0.0471	SEMA6A,MMP3
SOX9	SRY (sex determining region Y)-box 9	2	0.0404	0.0501	COL11A2,COL2A1
EP300	E1A binding protein p300	3	0.0432	0.0521	IGFBP3,LAMA3,COL1A2
POU5F1	POU class 5 homeobox 1	2	0.0437	0.0521	SPP1,SEMA6A
WT1	Wilms tumor 1	3	0.0452	0.0528	HBEGF,CX3CL1,IGF2
CREM	cAMP responsive element modulator	2	0.047	0.054	IL2,CCL4
PPARG	peroxisome proliferator-activated receptor gamma	3	0.0646	0.0728	CSF1,ANGPTL4,MMP1
SMAD3	SMAD family member 3	2	0.0691	0.0765	TNC,ANGPTL4
TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	3	0.0767	0.0835	MUC4,COL1A1,IGFBP5
TP53	tumor protein p53	5	0.0798	0.0853	S100B,MMP1,VCAN,FGF2,IGFBP3
MYB	v-myb myeloblastosis viral oncogene homolog (avian)	2	0.0938	0.0986	COL1A1,COL1A2
GATA3	GATA binding protein 3	2	0.0981	0.101	IL4,MMP1
GATA1	GATA binding protein 1 (globin transcription factor 1)	2	0.189	0.192	PF4,F13A1
E2F1	E2F transcription factor 1	3	0.287	0.287	MUC4,TNFSF11,CCL3
