name	prize	Category
AHR	5.265499999999999	TF
ATF4	5.0671	TF
CEBPA	3.5972857142857144	TF
CEBPB	3.8131999999999997	TF
CEBPD	2.2691500000000002	TF
CIITA	2.1290999999999998	TF
CREB1	4.244133333333333	TF
CREBBP	2.52785	TF
DDIT3	5.7654	TF
DNMT1	3.7393666666666667	TF
DNMT3A	4.3271999999999995	TF
EGR1	3.5080428571428572	TF
EP300	4.532766666666666	TF
EPAS1	2.8634000000000004	TF
ERG	3.437875	TF
ETS1	3.09802	TF
ETS2	3.39452	TF
EZH2	3.2590500000000002	TF
FLI1	2.8537	TF
FOS	3.27125	TF
FOXO1	4.723749999999999	TF
GATA3	2.510075	TF
GLI1	2.6909	TF
HDAC1	3.7024000000000004	TF
HDAC2	3.9335500000000003	TF
HDAC4	4.2841	TF
HIF1A	3.2474000000000003	TF
HMGA1	2.6046000000000005	TF
HSF1	2.73645	TF
ING4	3.8443333333333336	TF
IRF8	3.2637	TF
JUN	3.913275	TF
JUND	4.7158999999999995	TF
KLF4	5.265499999999999	TF
MSC	2.9036999999999997	TF
MYB	2.52825	TF
NFIC	2.781	TF
NFIL3	3.8211250000000003	TF
NFKB1	3.292084	TF
NFKBIA	3.67485	TF
NR1I2	3.50055	TF
NR4A2	3.4068	TF
PARP1	2.4155500000000005	TF
POU2F1	3.1073000000000004	TF
POU5F1	2.881266666666667	TF
PPARA	4.805149999999999	TF
RARA	2.58685	TF
REL	4.383025	TF
RELA	3.3435960000000002	TF
RUNX1	2.8225000000000002	TF
RUNX2	3.249375	TF
SIRT1	2.9223000000000003	TF
SNAI1	3.0286500000000007	TF
SOX2	3.2	TF
SP1	3.234457142857143	TF
SP3	2.9432	TF
SPI1	3.2443666666666666	TF
STAT1	4.141666666666667	TF
STAT3	3.6553999999999998	TF
STAT6	2.8797333333333333	TF
TBP	6.43305	TF
TFCP2	3.7198	TF
TWIST1	2.3860333333333337	TF
TWIST2	2.2705500000000005	TF
VDR	4.953799999999999	TF
XBP1	5.0671	TF
ZFP36	4.911933333333333	TF
ZNF148	4.88375	TF
ZNF300	5.7654	TF
IL16	3.4669999999999996	Secreted Factors
FGA	7.3888	ECM Glycoproteins
ANXA2	3.5709	ECM-affiliated Proteins
MFAP1	4.0863	ECM Glycoproteins
SPARCL1	2.923	ECM Glycoproteins
PLG	3.1508000000000003	ECM Regulators
SERPINA1	3.3764	ECM Regulators
TNC	2.2849000000000004	ECM Glycoproteins
KNG1	4.629	ECM Regulators
LTBP2	7.0497	ECM Glycoproteins
ADAM17	2.5064	ECM Regulators
IGFBP3	2.234	ECM Glycoproteins
S100A9	4.9275	Secreted Factors
ELFN2	5.651400000000001	ECM-affiliated Proteins
SEMA4C	2.5254000000000003	ECM-affiliated Proteins
FN1	2.6359	ECM Glycoproteins
VTN	2.3545999999999996	ECM Glycoproteins
S100A11	3.4603	Secreted Factors
SERPINC1	5.5085999999999995	ECM Regulators
SERPINA10	5.4571000000000005	ECM Regulators
ANXA3	2.8089	ECM-affiliated Proteins
F13A1	2.572	ECM Regulators
SEMA4D	3.5846	ECM-affiliated Proteins
PRG4	3.3634999999999997	Proteoglycans
LGALS1	2.7028	ECM-affiliated Proteins
S100A8	4.3628	Secreted Factors
EMCN	5.3589	ECM-affiliated Proteins
ADAMTSL3	3.9169	ECM Regulators
SPOCK2	2.5341	Proteoglycans
LAMA4	2.2779	ECM Glycoproteins
MUC21	5.4595	ECM-affiliated Proteins
PLXND1	2.1637	ECM-affiliated Proteins
FGB	4.889	ECM Glycoproteins
COL20A1	2.261	Collagens
LAMB2	2.0228	ECM Glycoproteins
CLEC4A	2.3757	ECM-affiliated Proteins
F9	2.1449000000000003	ECM Regulators
S100A4	2.5936	Secreted Factors
CHRDL1	2.266	Secreted Factors
S100P	3.0592000000000006	Secreted Factors
CLC	2.0787	ECM-affiliated Proteins
SDC2	4.5431	ECM-affiliated Proteins
TECTA	5.4595	ECM Glycoproteins
ANXA7	4.419499999999999	ECM-affiliated Proteins
GDF6	9.8013	Secreted Factors
COL19A1	2.1523	Collagens
IGFBP1	2.0222	ECM Glycoproteins
SPAM1	4.7058	ECM Regulators
S100A3	2.3154	Secreted Factors
FST	3.0816999999999997	Secreted Factors
CRLF1	5.3909	Secreted Factors
COL6A6	6.4601	Collagens
GDF9	6.0619	Secreted Factors
ANGPTL7	3.7105	Secreted Factors
