name	prize	Category
BRCA1	2.4945333333333335	TF
CEBPA	3.0397499999999997	TF
CEBPB	2.902825	TF
DNMT1	2.3472500000000003	TF
E2F1	3.83988	TF
EGR1	3.15334	TF
ELK1	3.1486	TF
ERG	2.69934	TF
ETS1	3.55165	TF
ETS2	3.125	TF
ETV4	3.88055	TF
FOS	3.164066666666667	TF
FOSL1	3.5318499999999995	TF
FOXQ1	3.5528	TF
GLI1	2.60445	TF
HDAC4	2.50035	TF
HDAC5	2.5982000000000003	TF
HIF1A	4.0734200000000005	TF
HOXB7	2.50945	TF
ING4	3.223	TF
IRF1	2.794325	TF
IRF3	2.77755	TF
IRF7	2.77755	TF
JUN	3.0301545454545455	TF
MAF	2.50035	TF
NFIC	3.62315	TF
NFIL3	2.4764999999999997	TF
NFKB1	3.005235294117647	TF
NR3C1	3.8436666666666666	TF
NR5A1	3.61275	TF
POU2F1	3.0394799999999997	TF
POU2F2	3.0511	TF
POU5F1	3.45385	TF
RELA	3.17236875	TF
RUNX2	2.6176000000000004	TF
SATB1	3.2131	TF
SMAD3	3.6581333333333332	TF
SNAI2	3.01885	TF
SP1	3.2871058823529413	TF
SPI1	2.7279666666666667	TF
STAT1	2.8077833333333335	TF
STAT3	4.360922222222222	TF
STAT6	4.0149	TF
TFCP2	3.3012666666666663	TF
TWIST2	2.1843999999999997	TF
YY1	2.6506	TF
IL16	6.0737000000000005	Secreted Factors
SPP1	7.270300000000001	ECM Glycoproteins
FGA	5.8919	ECM Glycoproteins
ANXA2	4.2291	ECM-affiliated Proteins
HCFC1	2.4577	Secreted Factors
MFAP1	3.1311	ECM Glycoproteins
SPARCL1	4.1872	ECM Glycoproteins
PLG	3.9718	ECM Regulators
ANXA6	2.1176	ECM-affiliated Proteins
MXRA5	5.1692	ECM Glycoproteins
SERPINA1	3.359	ECM Regulators
TNC	5.2337	ECM Glycoproteins
ANXA5	3.885299999999999	ECM-affiliated Proteins
MUC5B	3.7651	ECM-affiliated Proteins
KNG1	3.4058	ECM Regulators
FNDC1	6.763199999999999	ECM Glycoproteins
ADAM9	5.634	ECM Regulators
SEMA4B	2.4361	ECM-affiliated Proteins
ADAM17	2.7776	ECM Regulators
VCAN	4.2666	Proteoglycans
S100A9	4.5092	Secreted Factors
SEMA4C	4.1724	ECM-affiliated Proteins
COL6A3	2.9485	Collagens
MUC1	2.6738	ECM-affiliated Proteins
SERPINC1	3.701	ECM Regulators
SERPINA10	2.4372999999999996	ECM Regulators
SFTPA1	3.4806999999999997	ECM-affiliated Proteins
IGFBP5	4.359999999999999	ECM Glycoproteins
F13A1	3.9739	ECM Regulators
TNXB	2.0010000000000003	ECM Glycoproteins
PRG4	3.637	Proteoglycans
LGALS1	2.1507	ECM-affiliated Proteins
S100A8	7.5038	Secreted Factors
COL3A1	4.6909	Collagens
EMCN	3.4850000000000003	ECM-affiliated Proteins
ITIH4	2.7563	ECM Regulators
ADAMTSL3	2.0904000000000003	ECM Regulators
SPOCK2	2.9570000000000003	Proteoglycans
ABI3BP	2.299	ECM Glycoproteins
MUC21	2.2083000000000004	ECM-affiliated Proteins
S100A13	3.4848	Secreted Factors
SERPIND1	2.918	ECM Regulators
FGB	4.3444	ECM Glycoproteins
COL20A1	3.0592	Collagens
SEMA4F	5.8081	ECM-affiliated Proteins
NRG1	2.583	Secreted Factors
S100A6	3.6878	Secreted Factors
ITIH2	3.4423999999999997	ECM Regulators
LAMB2	2.1337	ECM Glycoproteins
IGFBP2	2.18	ECM Glycoproteins
TGFBI	2.244	ECM Glycoproteins
FBN1	3.5347	ECM Glycoproteins
PRELP	2.3006	Proteoglycans
S100A4	2.6925	Secreted Factors
SDC3	3.3307	ECM-affiliated Proteins
CHRDL1	2.1296999999999997	Secreted Factors
S100P	6.1688	Secreted Factors
PAPPA	2.5514	ECM Regulators
ANGPTL2	2.4921	Secreted Factors
SDC2	2.8884	ECM-affiliated Proteins
BGN	2.2651	Proteoglycans
PPBP	3.0919	Secreted Factors
ANXA7	3.8222	ECM-affiliated Proteins
IGFBP1	4.4041	ECM Glycoproteins
SULF2	2.4896000000000003	ECM Regulators
SPAM1	6.2798	ECM Regulators
FGF16	4.4836	Secreted Factors
IL9	4.0193	Secreted Factors
TLL2	2.3621	ECM Regulators
