name	prize	Category
ATF3	2.8314500000000002	TF
ATF4	2.8321	TF
CEBPA	3.2667	TF
CEBPB	3.416375	TF
CEBPZ	5.4433	TF
CIITA	4.00335	TF
CREB1	3.0189666666666666	TF
DNMT1	3.5656	TF
E2F1	2.66765	TF
EGR1	2.6653000000000002	TF
ELK1	3.0253999999999994	TF
EP300	2.7965833333333334	TF
ERG	2.8168499999999996	TF
ETS1	3.104475	TF
ETS2	2.78138	TF
ETV4	3.5900499999999997	TF
FLI1	3.362	TF
FOS	3.167925	TF
FOSL1	3.9404	TF
FOSL2	3.30335	TF
FOXM1	3.3629999999999995	TF
FOXO1	2.68635	TF
FOXQ1	3.1072499999999996	TF
GATA3	3.3646333333333334	TF
GATA4	2.43105	TF
GLI1	2.7763333333333335	TF
HDAC2	2.70982	TF
HDAC5	2.5111	TF
HIF1A	3.4313	TF
HOXB7	3.1829	TF
IRF1	2.7948500000000003	TF
IRF3	2.82545	TF
JUN	2.868141666666667	TF
JUND	2.853416666666667	TF
LEF1	2.573	TF
MYB	3.129775	TF
NFIC	3.20425	TF
NFIL3	2.4654	TF
NFKB1	2.972128	TF
NFKBIA	3.292666666666667	TF
NKX2-1	2.9712499999999995	TF
RARA	2.84475	TF
REL	2.718325	TF
RELA	3.037678260869565	TF
RFX5	2.6643	TF
RUNX1	2.5273000000000003	TF
RUNX2	3.7390499999999998	TF
SP1	3.2622045454545456	TF
SP3	3.34444	TF
SPI1	2.6742	TF
STAT1	2.722	TF
STAT3	2.979118181818182	TF
STAT6	3.6376666666666666	TF
TBP	3.4778000000000002	TF
TFAP4	2.67855	TF
TFCP2	2.08355	TF
VDR	2.7189	TF
XBP1	2.851	TF
YY1	2.727514285714286	TF
ZFP36	3.5582999999999996	TF
IL16	4.221400000000001	Secreted Factors
SPP1	4.1403	ECM Glycoproteins
FGA	4.0104	ECM Glycoproteins
ANXA2	4.0386	ECM-affiliated Proteins
HCFC1	2.3324	Secreted Factors
MFAP1	3.493	ECM Glycoproteins
SPARCL1	2.8496	ECM Glycoproteins
ANXA1	2.6089	ECM-affiliated Proteins
PLG	4.633	ECM Regulators
ANXA6	3.3361	ECM-affiliated Proteins
COL17A1	3.3880999999999997	Collagens
MXRA5	7.263599999999999	ECM Glycoproteins
TNC	4.9327	ECM Glycoproteins
ZFP91	2.0111	Secreted Factors
KNG1	3.9778	ECM Regulators
FNDC1	7.1672	ECM Glycoproteins
LTBP1	2.8255	ECM Glycoproteins
LTBP2	2.8849	ECM Glycoproteins
SEMA4B	3.1497	ECM-affiliated Proteins
VCAN	6.0275	Proteoglycans
HSPG2	2.9594	Proteoglycans
IGFBP3	2.4324999999999997	ECM Glycoproteins
S100A9	3.0492	Secreted Factors
ELFN2	3.0548	ECM-affiliated Proteins
SEMA4C	2.5093	ECM-affiliated Proteins
FBLN2	2.9919	ECM Glycoproteins
ECM2	4.5746	ECM Glycoproteins
TGM2	3.3014	ECM Regulators
VTN	3.5581	ECM Glycoproteins
SERPINC1	4.7393	ECM Regulators
SERPINA10	3.9133	ECM Regulators
FBLN1	7.072699999999999	ECM Glycoproteins
SERPINH1	4.1795	ECM Regulators
ANXA3	3.3257	ECM-affiliated Proteins
SFTPA1	4.1553	ECM-affiliated Proteins
IGFBP5	2.1676	ECM Glycoproteins
PRG4	3.5763	Proteoglycans
GREM1	3.2617	ECM-affiliated Proteins
LGALS1	2.5861	ECM-affiliated Proteins
COL3A1	2.888	Collagens
EMCN	2.8449	ECM-affiliated Proteins
MFGE8	3.5546999999999995	ECM Glycoproteins
ADAMTSL3	3.2018	ECM Regulators
SPOCK2	2.8211	Proteoglycans
MUC21	3.2733	ECM-affiliated Proteins
S100A16	2.3401	Secreted Factors
PLXNC1	3.7053	ECM-affiliated Proteins
DCN	3.6014	Proteoglycans
POSTN	3.8193	ECM Glycoproteins
NRG1	3.3752	Secreted Factors
ITIH2	5.0426	ECM Regulators
LAMB2	2.4497	ECM Glycoproteins
F9	2.9181	ECM Regulators
PARM1	3.9241	ECM-affiliated Proteins
CHRDL1	3.7969	Secreted Factors
S100P	2.0066	Secreted Factors
PAPPA	2.5715	ECM Regulators
ANGPTL2	4.694	Secreted Factors
TSKU	2.3929	ECM Glycoproteins
HMCN2	2.4491	ECM Glycoproteins
PPBP	2.9824	Secreted Factors
FNDC7	2.8632	ECM Glycoproteins
ANXA7	3.6573	ECM-affiliated Proteins
PLXNB1	2.4324999999999997	ECM-affiliated Proteins
PLOD2	2.2136	ECM Regulators
SULF2	4.5916999999999994	ECM Regulators
FGF16	3.2672	Secreted Factors
PRG3	3.6643	Proteoglycans
CRLF1	2.5244999999999997	Secreted Factors
ADAMTS3	4.6762	ECM Regulators
GDF9	6.486000000000001	Secreted Factors
NTN1	4.7651	ECM Glycoproteins
