name	prize	Category
ATF4	4.927366666666667	TF
CDX2	7.16755	TF
CEBPA	6.4815	TF
CEBPB	7.269733333333333	TF
CIITA	3.94735	TF
CREB1	5.63236	TF
CTNNB1	5.007199999999999	TF
DNMT1	3.65864	TF
DNMT3A	4.5859	TF
ELF3	3.6363000000000003	TF
ELK1	2.8958500000000003	TF
ERG	4.389	TF
ETS1	4.19502	TF
ETS2	4.76238	TF
ETV4	7.145633333333333	TF
FLI1	6.6838	TF
FOS	5.88312	TF
FOSL1	7.72675	TF
FOSL2	4.6993	TF
FOXA2	5.2345	TF
FOXQ1	4.219849999999999	TF
GATA6	3.09505	TF
GLI1	4.180166666666667	TF
GLI2	5.0760000000000005	TF
HDAC1	4.68455	TF
HIF1A	3.9628	TF
HOXB7	3.0391000000000004	TF
ING4	5.46375	TF
JUN	5.159275	TF
JUND	4.7363333333333335	TF
MAZ	6.90295	TF
NFIC	3.50965	TF
NFKB1	4.015857142857143	TF
NFKBIA	6.107666666666667	TF
NKX2-1	4.9877	TF
NR3C1	5.468666666666667	TF
PAX5	6.2267	TF
POU2F1	4.706225	TF
POU5F1	4.9219333333333335	TF
PPARA	4.614733333333334	TF
PPARD	3.0680000000000005	TF
PPARG	5.838433333333334	TF
RARA	4.685966666666667	TF
RB1	3.98295	TF
RELA	4.127772413793103	TF
RUNX1	2.7842000000000002	TF
RUNX2	4.064025	TF
RUNX3	3.10285	TF
SMAD3	3.461075	TF
SOX2	3.5144	TF
SP1	4.446464	TF
SP3	3.7290428571428573	TF
SPDEF	6.32385	TF
SRF	3.53275	TF
STAT1	3.99138	TF
STAT3	4.842936363636364	TF
TBP	6.241149999999999	TF
TCF4	2.1919	TF
TFAP2A	3.832866666666667	TF
TFCP2	6.11905	TF
TWIST1	4.8510333333333335	TF
YBX1	3.0890999999999997	TF
ZEB1	3.0305999999999997	TF
ZFP36	4.7744	TF
ZNF148	3.4433000000000002	TF
IL16	6.0502	Secreted Factors
SPP1	9.2516	ECM Glycoproteins
FGA	5.951700000000001	ECM Glycoproteins
ANXA2	3.5972999999999997	ECM-affiliated Proteins
MUC5AC	6.6844	ECM-affiliated Proteins
SPARCL1	3.3869	ECM Glycoproteins
ANXA1	2.0068	ECM-affiliated Proteins
PLG	4.2292000000000005	ECM Regulators
ANXA6	2.78	ECM-affiliated Proteins
COL17A1	10.4705	Collagens
VWA5A	2.6028	ECM Glycoproteins
MXRA5	6.8614	ECM Glycoproteins
ANXA5	3.5972	ECM-affiliated Proteins
KNG1	3.0956	ECM Regulators
ADAM9	2.6881	ECM Regulators
LTBP1	3.9912	ECM Glycoproteins
SEMA4B	4.231199999999999	ECM-affiliated Proteins
VCAN	3.1018	Proteoglycans
HSPG2	2.4613	Proteoglycans
S100A9	4.3622000000000005	Secreted Factors
THBS2	3.3132	ECM Glycoproteins
FN1	2.1109	ECM Glycoproteins
VTN	2.1312	ECM Glycoproteins
S100A11	4.0543	Secreted Factors
SERPINC1	2.6025	ECM Regulators
SERPINA10	3.3033	ECM Regulators
SERPINH1	4.5623	ECM Regulators
ANXA3	2.9249	ECM-affiliated Proteins
SFTPA1	2.0616000000000003	ECM-affiliated Proteins
SEMA4D	2.0073000000000003	ECM-affiliated Proteins
PRG4	3.4428	Proteoglycans
LGALS1	2.1131	ECM-affiliated Proteins
ADAM10	3.1012	ECM Regulators
EMCN	6.842499999999999	ECM-affiliated Proteins
ABI3BP	2.6334	ECM Glycoproteins
LAMA4	2.9511	ECM Glycoproteins
MUC21	2.3198	ECM-affiliated Proteins
S100A16	2.864	Secreted Factors
S100A13	4.2577	Secreted Factors
PLXNC1	2.1706000000000003	ECM-affiliated Proteins
ADAMTSL4	3.7748	ECM Regulators
SERPIND1	3.8076	ECM Regulators
FGB	2.9915000000000003	ECM Glycoproteins
FSTL1	4.512700000000001	Secreted Factors
S100A6	2.0468	Secreted Factors
ITIH2	2.7999	ECM Regulators
TGFBI	3.057	ECM Glycoproteins
CLEC4A	3.9613	ECM-affiliated Proteins
S100A4	2.3449	Secreted Factors
CRELD2	2.2157	ECM Glycoproteins
S100A7	4.7508	Secreted Factors
CHRDL1	2.7636	Secreted Factors
S100P	3.2311	Secreted Factors
ANGPTL2	3.9175	Secreted Factors
TECTA	2.5237	ECM Glycoproteins
PPBP	9.4786	Secreted Factors
PLOD2	3.8219	ECM Regulators
ADAM28	7.0858	ECM Regulators
SPAM1	9.7753	ECM Regulators
PRG3	2.5437	Proteoglycans
GDF15	3.0524	Secreted Factors
ANGPTL7	2.1767000000000003	Secreted Factors
