name	prize	Category
ATF2	3.2885	TF
ATF4	3.1722	TF
CEBPA	4.32955	TF
CEBPB	3.880442857142857	TF
CIITA	3.5393	TF
CREB1	2.8514	TF
CREBBP	2.2905499999999996	TF
CREM	2.9372666666666665	TF
CTNNB1	2.4594000000000005	TF
DNMT1	2.3695666666666666	TF
DNMT3A	2.4429	TF
EGR1	2.847342857142857	TF
ELF3	2.2396	TF
ELF4	2.2278499999999997	TF
EP300	2.63345	TF
ERG	3.911575	TF
ETS1	3.98255	TF
ETS2	3.811	TF
ETV4	5.4966	TF
FLI1	6.057	TF
FOS	3.523857142857143	TF
FOSL1	5.8414	TF
FOXM1	5.350499999999999	TF
FOXQ1	3.65355	TF
GATA4	3.08055	TF
GATA6	2.7180500000000003	TF
GLI1	2.8157	TF
GLI2	3.0629000000000004	TF
HDAC1	3.154633333333333	TF
HDAC2	3.1293	TF
HDAC5	2.66625	TF
HIF1A	2.9001400000000004	TF
HOXB7	2.9381	TF
IKBKB	2.2278499999999997	TF
ILF3	2.3232	TF
ING4	4.310866666666667	TF
IRF1	3.0371333333333332	TF
JUN	3.4082	TF
LEF1	3.2558000000000002	TF
MAZ	5.19865	TF
NCOA3	4.9332	TF
NFIC	3.4476666666666667	TF
NFIL3	2.5886	TF
NFKB1	3.5524608695652176	TF
NFKBIA	4.189775	TF
NKX2-1	3.5894	TF
NR4A2	5.1701999999999995	TF
NR5A1	2.1367000000000003	TF
POU2F1	3.8914	TF
POU5F1	4.9282	TF
PPARG	4.3454	TF
PTTG1	2.5156	TF
RARA	3.109475	TF
RELA	3.6195208333333335	TF
RUNX1	2.81624	TF
RUNX2	2.8602	TF
SIRT1	3.790533333333333	TF
SMAD3	3.132925	TF
SOX2	3.2478	TF
SOX9	4.07015	TF
SP1	4.150661904761905	TF
SP3	3.95644	TF
SRF	2.2826	TF
STAT1	2.4166	TF
STAT3	3.9814	TF
STAT6	3.17998	TF
TCF4	2.2614	TF
TFAP2A	2.8961249999999996	TF
TFCP2	5.9555	TF
TWIST1	4.639833333333334	TF
TWIST2	2.8892499999999997	TF
VDR	2.241033333333333	TF
WT1	2.1078	TF
YBX1	3.9157	TF
ZEB1	2.38445	TF
ZFP36	2.2684499999999996	TF
IL16	5.2217	Secreted Factors
SPP1	4.6968	ECM Glycoproteins
FGA	4.9542	ECM Glycoproteins
ANXA2	6.6067	ECM-affiliated Proteins
MFAP1	3.514	ECM Glycoproteins
SPARCL1	4.1353	ECM Glycoproteins
ANXA1	3.3062000000000005	ECM-affiliated Proteins
PLG	5.2504	ECM Regulators
ANXA6	2.8284	ECM-affiliated Proteins
MXRA5	3.2123999999999997	ECM Glycoproteins
SERPINA1	2.1148	ECM Regulators
ZFP91	4.3111	Secreted Factors
KNG1	2.3666	ECM Regulators
FNDC1	2.9624000000000006	ECM Glycoproteins
LTBP1	2.8705000000000003	ECM Glycoproteins
SEMA4B	2.8469	ECM-affiliated Proteins
ADAM17	3.8881	ECM Regulators
VCAN	3.6801	Proteoglycans
HSPG2	3.1523000000000003	Proteoglycans
IGFBP3	2.0851	ECM Glycoproteins
ECM2	4.5166	ECM Glycoproteins
THBS2	3.7403	ECM Glycoproteins
MUC1	3.8772	ECM-affiliated Proteins
VTN	2.2857	ECM Glycoproteins
S100A11	3.2279	Secreted Factors
HRNR	3.7103	Secreted Factors
SERPINC1	3.1858999999999997	ECM Regulators
SERPINA10	3.5812	ECM Regulators
EGLN1	2.7384	ECM Regulators
FBLN1	2.3552	ECM Glycoproteins
PLXDC2	2.2401	ECM-affiliated Proteins
SERPINB1	2.1684	ECM Regulators
ANXA3	4.32	ECM-affiliated Proteins
SFTPA1	2.234	ECM-affiliated Proteins
IGFBP5	3.7003	ECM Glycoproteins
F13A1	3.8342	ECM Regulators
TNXB	3.2237	ECM Glycoproteins
PRG4	5.552	Proteoglycans
GREM1	2.4694	ECM-affiliated Proteins
LGALS1	3.651	ECM-affiliated Proteins
ADAM10	2.4581	ECM Regulators
ITIH4	3.8859	ECM Regulators
SERPINB6	2.1443000000000003	ECM Regulators
ADAMTSL3	3.7297	ECM Regulators
SPOCK2	6.6769	Proteoglycans
ABI3BP	2.0048	ECM Glycoproteins
LAMA4	3.6318	ECM Glycoproteins
S100A16	2.0844	Secreted Factors
S100A13	3.0621	Secreted Factors
PLXND1	4.3421	ECM-affiliated Proteins
SEMA6D	3.3029	ECM-affiliated Proteins
FGF13	2.6644	Secreted Factors
COL20A1	2.2277	Collagens
AEBP1	2.1544	ECM Glycoproteins
NRG1	3.8071	Secreted Factors
COL16A1	2.2309	Collagens
S100A6	7.208	Secreted Factors
ITIH2	2.5835	ECM Regulators
LAMB2	4.6129999999999995	ECM Glycoproteins
TGFBI	5.2595	ECM Glycoproteins
S100A4	4.1122	Secreted Factors
SDC3	2.197	ECM-affiliated Proteins
PLXNB3	3.0457	ECM-affiliated Proteins
S100A7	2.286100000000001	Secreted Factors
CHRDL1	3.5098000000000003	Secreted Factors
CLC	2.8065	ECM-affiliated Proteins
ANGPT2	4.1089	Secreted Factors
SDC2	9.1083	ECM-affiliated Proteins
TSKU	2.1271	ECM Glycoproteins
TECTA	3.1953	ECM Glycoproteins
HMCN1	6.7986	ECM Glycoproteins
PPBP	2.1452	Secreted Factors
ANXA7	3.5949	ECM-affiliated Proteins
ADAM28	2.0366	ECM Regulators
SPAM1	6.5996999999999995	ECM Regulators
PRG3	6.7499	Proteoglycans
SVEP1	4.1099000000000006	ECM Glycoproteins
FST	2.3752	Secreted Factors
CRLF1	10.0897	Secreted Factors
IL9	3.1761999999999997	Secreted Factors
