name	prize	Category
AHR	3.4835333333333334	TF
ATF4	3.40864	TF
CEBPA	4.36101	TF
CEBPB	3.775377777777778	TF
CEBPD	4.52118	TF
CEBPZ	4.656499999999999	TF
CIITA	3.5170666666666666	TF
CREB1	4.523233333333334	TF
DDIT3	3.3704	TF
E2F1	3.7213375	TF
EGR1	2.9863666666666666	TF
ELF4	2.51265	TF
EP300	2.93674	TF
ERG	2.9995	TF
ETS1	4.075828571428572	TF
ETS2	2.5906666666666665	TF
FOS	3.2027666666666663	TF
FOXF2	2.08115	TF
FOXM1	3.7735499999999997	TF
FOXO1	4.384275000000001	TF
FOXQ1	5.95715	TF
GATA3	2.8948333333333336	TF
GLI1	2.8127999999999993	TF
GLI2	4.0943499999999995	TF
HDAC1	3.2567	TF
HDAC11	2.19175	TF
HDAC2	3.1195	TF
HDAC5	3.49365	TF
HDAC9	4.4714	TF
HIF1A	3.7096714285714283	TF
HMGA1	3.8897000000000004	TF
HOXB7	3.2962	TF
IKBKB	2.51265	TF
ING4	3.2548999999999997	TF
IRF1	2.8836714285714287	TF
IRF3	3.5894000000000004	TF
IRF8	2.661	TF
JUN	3.186533333333333	TF
JUNB	4.70345	TF
JUND	4.0728	TF
KLF4	3.5055333333333336	TF
KLF5	2.97835	TF
MYB	3.4558400000000002	TF
NFIC	3.5661500000000004	TF
NFIL3	2.67648	TF
NFKB1	3.27556	TF
NFKBIA	2.8829833333333337	TF
NKX2-1	4.72805	TF
POU2F1	3.0148666666666664	TF
RARA	3.1461749999999995	TF
REL	3.4910800000000006	TF
RELA	3.31742	TF
RUNX1	3.469825	TF
RUNX2	3.56264	TF
RUNX3	2.5995333333333335	TF
SIRT1	2.6981714285714284	TF
SMAD3	3.2717666666666667	TF
SNAI2	2.6971	TF
SP1	3.656771875	TF
SPDEF	3.95005	TF
SPI1	3.05411	TF
STAT1	3.3299222222222222	TF
STAT3	3.2859882352941177	TF
STAT6	3.71324	TF
TBP	3.85645	TF
TBX21	2.4066	TF
TCF4	3.2541	TF
TFAP2A	3.6241600000000003	TF
TFAP2C	3.8255500000000002	TF
TFCP2	3.2217000000000002	TF
VDR	4.72722	TF
WT1	2.85245	TF
XBP1	3.615466666666667	TF
ZEB1	2.5884	TF
ZFP36	3.3704	TF
ZNF300	3.3704	TF
IL16	5.5175	Secreted Factors
SPP1	8.3412	ECM Glycoproteins
FGA	3.8283	ECM Glycoproteins
ANXA2	4.4782	ECM-affiliated Proteins
MFAP1	2.0869	ECM Glycoproteins
MUC5AC	4.0625	ECM-affiliated Proteins
SPARCL1	3.1009	ECM Glycoproteins
ANXA1	2.0315	ECM-affiliated Proteins
PLG	4.4258	ECM Regulators
COL17A1	2.2478999999999996	Collagens
VWA5A	2.0465	ECM Glycoproteins
MXRA5	5.1513	ECM Glycoproteins
TNC	2.6661	ECM Glycoproteins
FNDC1	4.5789	ECM Glycoproteins
ADAM9	2.5237	ECM Regulators
SEMA4B	4.9688	ECM-affiliated Proteins
VCAN	3.6362	Proteoglycans
HSPG2	2.3892	Proteoglycans
IGFBP3	2.2236	ECM Glycoproteins
S100A9	3.2384	Secreted Factors
SEMA4C	2.3148	ECM-affiliated Proteins
COL6A3	5.3329	Collagens
ECM2	4.3083	ECM Glycoproteins
TGM2	3.6751	ECM Regulators
FN1	2.0059	ECM Glycoproteins
S100A11	2.492	Secreted Factors
SERPINC1	3.2507	ECM Regulators
SERPINA10	2.955	ECM Regulators
EGLN1	2.1858	ECM Regulators
FBLN1	7.5424	ECM Glycoproteins
PLXNB2	2.2351	ECM-affiliated Proteins
ANXA3	3.7365	ECM-affiliated Proteins
SFTPA1	2.9614	ECM-affiliated Proteins
IGFBP5	3.4165	ECM Glycoproteins
TNXB	4.4157	ECM Glycoproteins
PRG4	2.7104	Proteoglycans
FGG	3.8744	ECM Glycoproteins
GREM1	2.0558	ECM-affiliated Proteins
SFTPB	2.5732999999999997	ECM-affiliated Proteins
COL3A1	2.2266	Collagens
EMCN	2.1064	ECM-affiliated Proteins
ADAMTSL3	2.4185	ECM Regulators
SPOCK2	2.8974	Proteoglycans
ABI3BP	2.0178000000000003	ECM Glycoproteins
S100A13	5.819	Secreted Factors
ADAM22	3.5387	ECM Regulators
VWA1	2.5953	ECM Glycoproteins
FSTL1	2.4612	Secreted Factors
S100A6	3.1882	Secreted Factors
F9	3.0242	ECM Regulators
FBN1	4.352499999999999	ECM Glycoproteins
SDC3	2.62	ECM-affiliated Proteins
CRELD2	2.132	ECM Glycoproteins
CHRDL1	3.8313	Secreted Factors
S100P	2.4009	Secreted Factors
PAPPA	5.0123999999999995	ECM Regulators
SDC2	4.3247	ECM-affiliated Proteins
TECTA	2.7960000000000003	ECM Glycoproteins
ADAM28	4.7531	ECM Regulators
BMP4	2.274	Secreted Factors
PRG3	6.964	Proteoglycans
FST	3.2371	Secreted Factors
IL9	2.5277	Secreted Factors
COL6A6	3.6871	Collagens
ANGPTL7	2.861	Secreted Factors
TLL2	2.4622	ECM Regulators
