name	prize	Category
ATF4	3.39352	TF
CEBPA	2.8712857142857144	TF
CEBPB	3.11704	TF
CEBPZ	5.79875	TF
CIITA	4.6483	TF
CREB1	2.718275	TF
DDIT3	2.3705	TF
DNMT1	2.5828499999999996	TF
EGR1	2.5011	TF
EGR2	2.3563499999999995	TF
ELK1	3.61905	TF
EP300	2.6814666666666667	TF
ERG	3.286366666666667	TF
ETS1	3.738688888888889	TF
ETS2	3.05708	TF
ETV4	4.595000000000001	TF
FLI1	4.951766666666667	TF
FOS	3.0256333333333334	TF
FOSL1	4.23675	TF
FOXA2	2.4129	TF
FOXO1	2.50495	TF
FOXQ1	4.3938999999999995	TF
GATA4	3.19835	TF
GATA6	2.44415	TF
HDAC1	3.2080166666666665	TF
HDAC2	2.82646	TF
HDAC5	2.65795	TF
HIF1A	4.05378	TF
HOXB7	3.17475	TF
ILF3	2.38065	TF
ING4	3.118075	TF
IRF1	2.7654666666666663	TF
JUN	2.960675	TF
JUND	2.5886666666666667	TF
LEF1	2.5973500000000005	TF
MYB	3.08812	TF
NFIC	3.5787999999999998	TF
NFIL3	3.2343749999999996	TF
NFKB1	3.112285	TF
NFKBIA	3.4417	TF
NR3C1	4.3688	TF
NR4A2	3.9096	TF
OTX2	2.5682	TF
POU2F1	3.0422833333333337	TF
POU2F2	3.8747000000000003	TF
POU5F1	3.866	TF
RARA	3.7197	TF
RB1	2.7618499999999995	TF
REL	2.45355	TF
RELA	3.34428	TF
RUNX1	3.5292999999999997	TF
RUNX2	2.1530666666666667	TF
SATB1	2.3869	TF
SMAD3	2.43385	TF
SMAD4	2.43385	TF
SOX9	3.31775	TF
SP1	3.2288615384615382	TF
SP3	3.657485714285714	TF
SPI1	2.1286750000000003	TF
SRF	3.3436500000000002	TF
STAT3	4.231890909090909	TF
STAT6	3.99418	TF
TBP	3.6428000000000003	TF
TFCP2	4.236233333333334	TF
TWIST2	2.77495	TF
VDR	2.62455	TF
WT1	3.23655	TF
XBP1	2.3705	TF
YY1	2.8839200000000003	TF
ZEB1	3.6929499999999997	TF
ZFP36	2.75815	TF
ZNF300	2.3705	TF
IL16	6.636100000000001	Secreted Factors
SPP1	5.1423000000000005	ECM Glycoproteins
FGA	4.9321	ECM Glycoproteins
ANXA2	6.3639	ECM-affiliated Proteins
SPARCL1	4.4063	ECM Glycoproteins
ANXA1	4.497	ECM-affiliated Proteins
PLG	6.182799999999999	ECM Regulators
VWA5A	2.1405	ECM Glycoproteins
MXRA5	7.6647	ECM Glycoproteins
SERPINA1	2.6058999999999997	ECM Regulators
ZFP91	2.2397	Secreted Factors
KNG1	2.2206	ECM Regulators
FNDC1	3.4842000000000004	ECM Glycoproteins
LTBP1	2.4248	ECM Glycoproteins
LTBP2	4.4347	ECM Glycoproteins
VCAN	5.2529	Proteoglycans
S100A9	2.1249	Secreted Factors
SEMA4C	2.4219999999999997	ECM-affiliated Proteins
ECM2	2.0896999999999997	ECM Glycoproteins
MUC1	2.144	ECM-affiliated Proteins
S100A11	5.5588	Secreted Factors
SERPINA10	2.8508	ECM Regulators
FBLN1	2.641	ECM Glycoproteins
SERPINB1	2.2902	ECM Regulators
ANXA3	2.2525	ECM-affiliated Proteins
SFTPA1	2.7744	ECM-affiliated Proteins
IGFBP5	2.5084	ECM Glycoproteins
TNXB	2.286	ECM Glycoproteins
GREM1	2.397	ECM-affiliated Proteins
LGALS1	3.0090000000000003	ECM-affiliated Proteins
S100A8	3.0744	Secreted Factors
COL3A1	7.2941	Collagens
EMCN	4.8118	ECM-affiliated Proteins
ITIH4	2.9904	ECM Regulators
ADAMTSL3	4.0324	ECM Regulators
SPOCK2	2.909	Proteoglycans
CST3	2.0128000000000004	ECM Regulators
FGB	2.8390999999999997	ECM Glycoproteins
S100A6	6.6555	Secreted Factors
ITIH2	2.9499	ECM Regulators
LAMB2	3.6268	ECM Glycoproteins
F9	2.9824	ECM Regulators
FBN1	4.4748	ECM Glycoproteins
PARM1	2.7297	ECM-affiliated Proteins
S100P	2.9207	Secreted Factors
ANGPTL2	2.4225000000000003	Secreted Factors
FNDC7	3.3332	ECM Glycoproteins
ANXA7	4.6377	ECM-affiliated Proteins
SPAM1	5.4267	ECM Regulators
FGF16	3.7953	Secreted Factors
PRG3	6.9639	Proteoglycans
GDF9	4.203	Secreted Factors
NTN1	4.2072	ECM Glycoproteins
