name	prize	Category
ATF2	2.38825	TF
ATF4	3.2382199999999997	TF
CEBPA	4.3532	TF
CEBPB	4.346475	TF
CEBPE	2.0968	TF
CREB1	3.91758	TF
DNMT1	3.2884499999999997	TF
DNMT3A	3.8733	TF
EGR1	3.7510499999999998	TF
ELF3	2.5959	TF
ERG	4.243125	TF
ETS1	3.2611363636363637	TF
ETS2	3.2603999999999997	TF
EZH2	3.1619	TF
FLI1	3.5025	TF
FOS	2.9669666666666665	TF
FOSL1	4.1187	TF
FOSL2	3.44615	TF
FOXO1	4.7688999999999995	TF
FOXP2	2.6309	TF
FOXP3	2.84375	TF
FOXQ1	3.3484499999999997	TF
GATA1	2.6083000000000003	TF
GATA6	2.36455	TF
HDAC1	4.68975	TF
HDAC4	3.34545	TF
HDAC5	2.6629500000000004	TF
HDAC9	3.5401	TF
HIF1A	2.88396	TF
ILF3	2.81225	TF
ING4	5.951700000000001	TF
IRF1	2.6172400000000002	TF
IRF3	2.35135	TF
JUN	3.58506	TF
JUND	4.0135	TF
MAZ	3.97985	TF
NFIC	2.3276499999999993	TF
NFKB1	3.124738095238095	TF
NFKBIA	3.27225	TF
NR1I2	2.1193999999999997	TF
PAX5	3.6561999999999997	TF
PGR	2.38245	TF
POU2F1	3.8494400000000004	TF
POU5F1	4.5792	TF
PPARA	3.6483999999999996	TF
PPARD	2.20425	TF
PPARG	3.1260749999999997	TF
RARA	2.8449	TF
REL	3.6748	TF
RELA	3.2891136363636364	TF
RUNX1	2.8872666666666666	TF
RUNX2	3.541225	TF
RUNX3	2.4339333333333335	TF
SMAD3	2.4548	TF
SNAI2	2.5214333333333334	TF
SOX2	2.5729499999999996	TF
SP1	3.7024296296296297	TF
SP3	3.2171999999999996	TF
SPI1	2.1860749999999998	TF
SRF	2.4247500000000004	TF
STAT1	3.196925	TF
STAT3	3.0659214285714285	TF
TWIST1	3.3752666666666666	TF
VDR	4.216066666666666	TF
XBP1	4.50585	TF
YBX1	4.753	TF
ZFP36	5.2302	TF
IL16	4.2286	Secreted Factors
SPP1	9.3627	ECM Glycoproteins
FGA	7.233	ECM Glycoproteins
ANXA2	5.3735	ECM-affiliated Proteins
HCFC1	2.3152	Secreted Factors
MFAP1	3.2374	ECM Glycoproteins
MUC5AC	2.9367	ECM-affiliated Proteins
SPARCL1	3.7528	ECM Glycoproteins
PLG	4.245699999999999	ECM Regulators
ANXA6	2.1188	ECM-affiliated Proteins
COL17A1	8.1977	Collagens
MXRA5	3.719300000000001	ECM Glycoproteins
SERPINA1	2.3912	ECM Regulators
TNC	4.5892	ECM Glycoproteins
ZFP91	4.1093	Secreted Factors
KNG1	3.0941	ECM Regulators
LTBP1	3.0919	ECM Glycoproteins
LTBP2	9.0491	ECM Glycoproteins
ADAM17	3.915	ECM Regulators
HSPG2	3.213	Proteoglycans
IGFBP3	2.7123999999999997	ECM Glycoproteins
ELFN2	3.401	ECM-affiliated Proteins
FBLN2	2.073	ECM Glycoproteins
COL6A3	2.0391	Collagens
ECM2	2.5004999999999997	ECM Glycoproteins
TGM2	3.9504	ECM Regulators
THBS2	4.3383	ECM Glycoproteins
MUC1	4.2148	ECM-affiliated Proteins
VTN	3.6445	ECM Glycoproteins
S100A11	2.0471	Secreted Factors
SERPINC1	2.1143	ECM Regulators
FBLN1	5.6929	ECM Glycoproteins
SERPINH1	4.998	ECM Regulators
PLXNB2	2.3339	ECM-affiliated Proteins
SEMA4D	2.8871000000000002	ECM-affiliated Proteins
PRG4	2.5858999999999996	Proteoglycans
LGALS1	2.6852	ECM-affiliated Proteins
COL3A1	2.1895999999999995	Collagens
ADAM10	2.2759	ECM Regulators
EMCN	5.1108	ECM-affiliated Proteins
ITIH4	4.4858	ECM Regulators
ADAMTSL3	3.0473	ECM Regulators
SPOCK2	4.5863	Proteoglycans
ABI3BP	2.0567	ECM Glycoproteins
LAMA4	3.1298000000000004	ECM Glycoproteins
MUC21	7.998200000000001	ECM-affiliated Proteins
LAMA3	3.0345	ECM Glycoproteins
VWA1	2.2244	ECM Glycoproteins
SERPIND1	2.8663	ECM Regulators
SEMA6D	3.1711	ECM-affiliated Proteins
FGB	2.5591	ECM Glycoproteins
COL20A1	6.4733	Collagens
NRG1	2.0736	Secreted Factors
CLEC4A	2.5993	ECM-affiliated Proteins
F9	2.6581	ECM Regulators
SDC1	4.4807	ECM-affiliated Proteins
SDC3	3.0938	ECM-affiliated Proteins
PARM1	5.2744	ECM-affiliated Proteins
CHRDL1	2.4793	Secreted Factors
PAPPA	2.0908	ECM Regulators
LAMC1	2.214	ECM Glycoproteins
TSKU	2.0513	ECM Glycoproteins
TECTA	5.9171	ECM Glycoproteins
BGN	2.3358999999999996	Proteoglycans
ANXA7	2.6797999999999997	ECM-affiliated Proteins
GDF6	8.7168	Secreted Factors
ADAM28	2.8699000000000003	ECM Regulators
SERPINF2	2.2218	ECM Regulators
FGF16	5.149800000000001	Secreted Factors
PRG3	5.4220999999999995	Proteoglycans
FST	4.6531	Secreted Factors
CRLF1	4.5718	Secreted Factors
FREM3	3.2779999999999996	ECM-affiliated Proteins
