name	prize	Category
ATF2	2.8200000000000003	TF
ATF4	3.34086	TF
CEBPA	3.4439833333333336	TF
CEBPB	3.4589666666666665	TF
CEBPZ	4.3734	TF
CIITA	3.9621999999999997	TF
CREB1	4.4057	TF
CREM	2.53285	TF
DNMT1	2.7793	TF
DNMT3A	2.8350999999999997	TF
EGR1	3.2005500000000002	TF
EP300	3.69075	TF
ERG	3.7666250000000003	TF
ETS1	3.432318181818182	TF
ETS2	3.5783	TF
ETV4	3.1563499999999998	TF
FLI1	2.8348	TF
FOS	3.071242857142857	TF
FOSL1	2.8901	TF
FOXO1	3.7876000000000003	TF
FOXQ1	4.3298000000000005	TF
GATA4	2.8837	TF
GATA6	2.8713500000000005	TF
GLI1	5.04425	TF
HDAC1	3.6309833333333335	TF
HDAC2	3.5707400000000002	TF
HDAC5	2.90205	TF
HDAC9	3.8576	TF
HIF1A	2.68418	TF
HOXB7	2.8834999999999997	TF
ING4	4.464700000000001	TF
IRF1	3.5820499999999997	TF
JUN	3.42604375	TF
JUND	3.111275	TF
KLF5	3.3691999999999998	TF
MAZ	3.8044	TF
MYB	3.2301499999999996	TF
NCOA3	2.7139499999999996	TF
NFIC	3.5799000000000003	TF
NFIL3	2.924950000000001	TF
NFKB1	3.441425925925926	TF
NFKBIA	3.535133333333333	TF
NR5A1	2.9145333333333334	TF
OTX2	3.3880999999999997	TF
POU2F1	3.877900000000001	TF
POU5F1	4.01075	TF
PPARA	4.10825	TF
PPARG	3.9741999999999997	TF
RARA	4.442125	TF
RB1	2.4767666666666663	TF
REL	3.6001333333333334	TF
RELA	3.5224925925925925	TF
RUNX2	4.559866666666666	TF
RUNX3	3.6992	TF
SMAD3	4.479266666666667	TF
SNAI2	3.7308	TF
SOX9	2.80925	TF
SP1	3.5410826086956524	TF
SP3	3.24356	TF
SPDEF	3.7115	TF
SPI1	2.945425	TF
SRF	3.2129666666666665	TF
STAT1	3.723133333333333	TF
STAT3	3.4279076923076923	TF
TBP	3.9684	TF
TFCP2	4.2125	TF
VDR	3.811175	TF
WT1	2.8628	TF
XBP1	3.7786500000000003	TF
YBX1	3.7756499999999997	TF
ZFP36	4.495100000000001	TF
IL16	5.628299999999999	Secreted Factors
SPP1	7.8135	ECM Glycoproteins
FGA	3.6238	ECM Glycoproteins
ANXA2	4.2483	ECM-affiliated Proteins
MFAP1	2.4501	ECM Glycoproteins
SPARCL1	4.1309000000000005	ECM Glycoproteins
PLG	3.1475999999999997	ECM Regulators
MXRA5	6.2438	ECM Glycoproteins
SERPINA1	2.4562999999999997	ECM Regulators
TNC	2.0652000000000004	ECM Glycoproteins
KNG1	2.7756	ECM Regulators
FNDC1	2.9942	ECM Glycoproteins
ADAM9	2.4869000000000003	ECM Regulators
LTBP1	3.5549	ECM Glycoproteins
VCAN	6.6754	Proteoglycans
IGFBP3	4.5599	ECM Glycoproteins
S100A9	2.4724	Secreted Factors
TGM2	3.3937999999999997	ECM Regulators
VTN	2.6324	ECM Glycoproteins
S100A11	2.4951	Secreted Factors
SERPINC1	2.2925	ECM Regulators
SERPINA10	2.4481	ECM Regulators
ANXA3	2.7979	ECM-affiliated Proteins
SFTPA1	2.1823	ECM-affiliated Proteins
F13A1	2.3415	ECM Regulators
SEMA4D	2.166	ECM-affiliated Proteins
PRG4	3.2959	Proteoglycans
S100A8	3.6892	Secreted Factors
COL3A1	6.0525	Collagens
ADAM10	2.0448	ECM Regulators
SERPINB6	2.1709	ECM Regulators
ADAMTSL3	4.3134	ECM Regulators
ABI3BP	2.6308	ECM Glycoproteins
PLXNC1	3.0706	ECM-affiliated Proteins
CTF1	2.5862	Secreted Factors
ADAM22	2.2031	ECM Regulators
FGB	2.6134000000000004	ECM Glycoproteins
S100A6	5.2905	Secreted Factors
TGFBI	2.3996999999999997	ECM Glycoproteins
CLEC4A	2.1161	ECM-affiliated Proteins
F9	2.7649999999999997	ECM Regulators
FBN1	5.5037	ECM Glycoproteins
SDC3	2.2112	ECM-affiliated Proteins
ANGPTL2	2.8433	Secreted Factors
SDC2	4.7499	ECM-affiliated Proteins
FNDC7	2.3091	ECM Glycoproteins
ANXA7	6.9006	ECM-affiliated Proteins
GDF6	3.6711	Secreted Factors
BMP4	2.9713000000000003	Secreted Factors
SULF2	2.9677	ECM Regulators
SPAM1	5.9229	ECM Regulators
FGF1	3.0949	Secreted Factors
PRG3	4.8427999999999995	Proteoglycans
CRLF1	2.222	Secreted Factors
IL9	3.192	Secreted Factors
COL6A6	4.134	Collagens
GDF9	3.2041999999999997	Secreted Factors
ANGPTL7	3.3083	Secreted Factors
