name	prize	Category
CEBPB	2.3531333333333335	TF
CEBPZ	4.6019000000000005	TF
CIITA	4.0069333333333335	TF
CREB1	3.122025	TF
DNMT3A	2.84625	TF
E2F1	3.161975	TF
EGR1	3.2666000000000004	TF
EP300	3.11248	TF
ETS1	3.1454666666666666	TF
ETS2	2.8383666666666665	TF
ETV4	2.7158666666666664	TF
FLI1	2.8634000000000004	TF
FOS	2.7539285714285713	TF
FOXQ1	2.86755	TF
GATA3	3.33305	TF
HDAC1	3.8065400000000005	TF
HDAC2	2.897866666666667	TF
IRF1	2.79805	TF
JUN	2.91646	TF
KLF5	2.7148499999999998	TF
LEF1	2.46455	TF
MAZ	2.73765	TF
MSC	3.71405	TF
MYB	4.57115	TF
NCOA3	2.3175499999999998	TF
NCOR1	2.6874499999999997	TF
NFIL3	3.04195	TF
NFKB1	3.1402428571428573	TF
NFKBIA	2.632425	TF
NR3C1	5.141400000000001	TF
POU2F1	4.816750000000001	TF
PPARA	3.0782999999999996	TF
PPARG	2.9177999999999997	TF
RARA	2.9549999999999996	TF
RELA	3.110731818181818	TF
RFX5	3.6545000000000005	TF
RUNX2	3.1990499999999997	TF
SIRT1	2.7963250000000004	TF
SMAD3	3.0782999999999996	TF
SNAI2	3.0364	TF
SP1	3.99970625	TF
SP3	3.5502999999999996	TF
STAT1	2.9984333333333333	TF
STAT3	2.74045	TF
STAT5B	3.16315	TF
STAT6	3.873866666666667	TF
TFAP2A	3.9135	TF
TFAP4	3.5143500000000003	TF
USF1	3.3733333333333335	TF
YBX1	3.69475	TF
YY1	3.7963600000000004	TF
ZNF148	2.9560000000000004	TF
IL16	4.9429	Secreted Factors
SPP1	5.6826	ECM Glycoproteins
FGA	5.3807	ECM Glycoproteins
ANXA2	3.7685	ECM-affiliated Proteins
SPARCL1	3.7701	ECM Glycoproteins
PLG	3.6336	ECM Regulators
COL17A1	4.2524	Collagens
MXRA5	12.1483	ECM Glycoproteins
SERPINA1	3.7553	ECM Regulators
TNC	2.1897	ECM Glycoproteins
ZFP91	2.7759	Secreted Factors
KNG1	3.9491	ECM Regulators
LTBP1	2.9756	ECM Glycoproteins
ADAM17	4.2393	ECM Regulators
VCAN	9.4379	Proteoglycans
S100A9	5.020300000000001	Secreted Factors
FBLN2	4.3995999999999995	ECM Glycoproteins
TGM2	2.2459	ECM Regulators
MUC1	3.4852999999999996	ECM-affiliated Proteins
VTN	2.1889000000000003	ECM Glycoproteins
HRNR	2.4973	Secreted Factors
SERPINA10	3.0881000000000003	ECM Regulators
EGLN1	3.0612	ECM Regulators
FBLN1	3.1462	ECM Glycoproteins
SERPINH1	2.799	ECM Regulators
ANXA3	2.8775	ECM-affiliated Proteins
SFTPA1	3.2753	ECM-affiliated Proteins
PRG4	4.1343	Proteoglycans
FGG	2.4444	ECM Glycoproteins
COL3A1	5.6054	Collagens
EMCN	4.6871	ECM-affiliated Proteins
MUC21	4.4259	ECM-affiliated Proteins
COL1A1	2.6517999999999997	Collagens
SERPIND1	4.5379	ECM Regulators
DCN	2.5001	Proteoglycans
FGB	2.6029	ECM Glycoproteins
POSTN	8.0591	ECM Glycoproteins
FSTL1	2.3350999999999997	Secreted Factors
COL20A1	3.4953000000000003	Collagens
SEMA4A	3.4537	ECM-affiliated Proteins
COL16A1	4.9254999999999995	Collagens
S100A6	3.2592	Secreted Factors
CLEC4A	3.426	ECM-affiliated Proteins
F9	2.22	ECM Regulators
FBN1	4.5506	ECM Glycoproteins
PRELP	3.0839	Proteoglycans
S100A4	3.249	Secreted Factors
CLC	2.0369	ECM-affiliated Proteins
PAPPA	9.3863	ECM Regulators
SDC2	7.917199999999999	ECM-affiliated Proteins
PPBP	2.4907000000000004	Secreted Factors
FNDC7	3.8652	ECM Glycoproteins
ANXA7	2.0217999999999994	ECM-affiliated Proteins
IGFBP1	2.3301	ECM Glycoproteins
SULF2	4.1673	ECM Regulators
SPAM1	4.485200000000001	ECM Regulators
PRG3	2.3541	Proteoglycans
SVEP1	2.1569	ECM Glycoproteins
