name	prize	Category
AR	2.41922	TF
ATF4	3.151925	TF
CEBPB	3.3322599999999998	TF
CEBPD	2.5228	TF
CREB1	4.4598	TF
DDIT3	3.37025	TF
DNMT1	2.7396166666666666	TF
DNMT3A	2.818766666666667	TF
E2F1	2.22772	TF
EGR1	2.824175	TF
ELK1	2.31795	TF
EP300	2.8038333333333334	TF
EPAS1	2.4824499999999996	TF
ERG	3.16985	TF
ETS1	2.74862	TF
ETS2	2.89064	TF
ETV4	2.6462000000000003	TF
FLI1	2.5175666666666667	TF
FOS	3.0549333333333335	TF
FOXO1	3.26455	TF
FOXQ1	2.6308999999999996	TF
GATA3	2.9972	TF
GLI1	5.230600000000001	TF
HDAC1	3.162466666666667	TF
HDAC2	3.7945	TF
HDAC3	2.06335	TF
HIF1A	2.4177	TF
HOXB7	2.15	TF
ING4	3.89085	TF
IRF1	2.9095333333333335	TF
JUN	3.0593624999999998	TF
KLF4	3.5487249999999997	TF
MECP2	2.48215	TF
MYC	3.3093999999999997	TF
NFIC	2.4335499999999994	TF
NFKB1	2.998715789473684	TF
NFKBIA	3.0549333333333335	TF
NR3C1	4.497999999999999	TF
NR4A2	2.9093	TF
NR5A1	2.7420999999999998	TF
POU2F1	3.9182499999999996	TF
POU5F1	3.5972666666666666	TF
PPARA	3.10715	TF
PPARG	3.3069333333333333	TF
PTTG1	2.15	TF
RARA	4.928400000000001	TF
REL	3.38915	TF
RELA	3.069035	TF
RUNX1	2.18205	TF
RUNX2	3.302866666666667	TF
SIRT1	2.3946	TF
SMAD3	2.06335	TF
SOX2	2.9354999999999998	TF
SP1	3.411361904761905	TF
SP3	2.48084	TF
STAT1	3.061533333333333	TF
STAT3	2.804022222222222	TF
STAT6	2.3434333333333335	TF
TBP	3.75215	TF
TFCP2	4.12225	TF
TP53	2.8344	TF
TWIST1	3.3345666666666665	TF
TWIST2	3.3914999999999997	TF
VDR	2.68668	TF
WT1	2.5142	TF
XBP1	2.931833333333333	TF
ZFP36	2.80105	TF
ZNF300	3.37025	TF
IL16	7.3937	Secreted Factors
SPP1	3.1748000000000003	ECM Glycoproteins
FGA	5.1926000000000005	ECM Glycoproteins
ANXA2	4.4483	ECM-affiliated Proteins
HCFC1	2.2527999999999997	Secreted Factors
MFAP1	2.6830000000000003	ECM Glycoproteins
SPARCL1	3.0028	ECM Glycoproteins
ANXA1	2.8845	ECM-affiliated Proteins
PLG	3.7434	ECM Regulators
COL17A1	10.2293	Collagens
ANXA5	2.6528	ECM-affiliated Proteins
KNG1	4.24	ECM Regulators
LTBP2	3.5851	ECM Glycoproteins
ADAM17	2.7334	ECM Regulators
TGM2	5.5777	ECM Regulators
S100A11	2.5029	Secreted Factors
SERPINC1	2.5526	ECM Regulators
SERPINA10	4.1282	ECM Regulators
ANXA3	4.0608	ECM-affiliated Proteins
SFTPA1	2.7525	ECM-affiliated Proteins
IGFBP5	2.6298	ECM Glycoproteins
PRG4	2.6468	Proteoglycans
CTSD	2.3166	ECM Regulators
LGALS1	3.3013999999999997	ECM-affiliated Proteins
EMCN	4.8985	ECM-affiliated Proteins
ITIH4	2.2385	ECM Regulators
ADAMTSL3	3.7402	ECM Regulators
SPOCK2	4.6463	Proteoglycans
LAMA4	3.1692	ECM Glycoproteins
MUC21	9.1781	ECM-affiliated Proteins
S100A16	3.2656	Secreted Factors
PLXNC1	2.6266	ECM-affiliated Proteins
ADAM22	2.4691	ECM Regulators
SERPIND1	3.9168	ECM Regulators
PLXND1	2.7275	ECM-affiliated Proteins
FGB	4.1004	ECM Glycoproteins
FGF13	2.3953	Secreted Factors
COL20A1	3.2699999999999996	Collagens
S100A6	2.5861	Secreted Factors
ITIH2	2.6106999999999996	ECM Regulators
WISP2	2.3586	ECM Glycoproteins
PARM1	2.9557	ECM-affiliated Proteins
S100P	2.4430999999999994	Secreted Factors
VWA3B	3.3088	ECM Glycoproteins
PAPPA	7.8643	ECM Regulators
SDC2	10.1995	ECM-affiliated Proteins
TECTA	3.4612000000000003	ECM Glycoproteins
FNDC7	2.436	ECM Glycoproteins
PLXNB1	2.3307	ECM-affiliated Proteins
SPAM1	5.3133	ECM Regulators
S100A3	2.9309000000000003	Secreted Factors
PRG3	6.4146	Proteoglycans
FST	4.1205	Secreted Factors
CRLF1	6.0196000000000005	Secreted Factors
KY	2.0506	ECM Regulators
GDF9	3.4423	Secreted Factors
FREM3	7.891299999999999	ECM-affiliated Proteins
NTN1	2.4264	ECM Glycoproteins
