name	prize	Category
CEBPB	4.214033333333333	TF
CEBPZ	4.14715	TF
CIITA	3.6034	TF
CREB1	4.65006	TF
CTNNB1	3.2289499999999998	TF
DNMT3A	3.4561999999999995	TF
E2F1	4.74558	TF
EGR1	2.4328333333333334	TF
EP300	2.6123	TF
EPAS1	2.7066	TF
ERG	4.3894	TF
ETS1	3.76873	TF
ETS2	3.312666666666667	TF
ETV4	3.8914666666666666	TF
FLI1	3.7434666666666665	TF
FOS	3.56292	TF
FOSL1	4.94105	TF
FOSL2	4.005850000000001	TF
FOXM1	7.0497	TF
FOXQ1	5.84615	TF
GATA4	3.99455	TF
GATA6	2.9185499999999998	TF
GLI1	5.0854	TF
GLI2	6.925549999999999	TF
HDAC1	4.401228571428572	TF
HDAC2	5.047466666666667	TF
HDAC5	2.34495	TF
HIF1A	3.064733333333333	TF
HOXB7	3.4848999999999997	TF
ING4	4.538966666666667	TF
IRF1	2.632816666666667	TF
JUN	3.5724583333333335	TF
KLF8	2.6785	TF
MAZ	3.8476666666666666	TF
MYB	3.5214999999999996	TF
NFIC	3.5888999999999998	TF
NFIL3	2.432733333333333	TF
NFKB1	3.5042851851851853	TF
NFKBIA	3.628775	TF
NKX2-1	6.494749999999999	TF
NR3C1	6.739166666666667	TF
NR5A1	3.30145	TF
PARP1	2.3302	TF
PAX5	4.7043	TF
POU2F1	4.761833333333334	TF
POU5F1	4.785533333333333	TF
PPARA	3.425866666666667	TF
PPARD	3.9887	TF
PPARG	4.1159	TF
RARA	5.222899999999999	TF
RELA	3.687240740740741	TF
RFX5	2.64935	TF
RUNX2	3.4949	TF
RUNX3	2.9041	TF
SIRT1	3.21742	TF
SMAD3	3.265816666666667	TF
SMAD4	2.490666666666667	TF
SNAI2	3.9279500000000005	TF
SOX2	2.3663499999999997	TF
SOX9	2.776133333333333	TF
SP1	4.068508333333334	TF
SP3	3.0967625	TF
SPDEF	5.066800000000001	TF
SRF	2.76365	TF
STAT1	2.6973166666666666	TF
STAT3	3.58129375	TF
STAT6	3.5317	TF
TCF4	3.9970999999999997	TF
TFAP4	2.7681	TF
TFCP2	7.60615	TF
TWIST1	4.199166666666667	TF
TWIST2	3.1195000000000004	TF
WT1	2.5252	TF
YY1	2.8285	TF
ZEB1	3.2965999999999998	TF
IL16	7.1401	Secreted Factors
SPP1	8.9571	ECM Glycoproteins
FGA	7.326499999999999	ECM Glycoproteins
ANXA2	5.7654	ECM-affiliated Proteins
MFAP1	5.3702	ECM Glycoproteins
MUC5AC	7.3995	ECM-affiliated Proteins
SPARCL1	3.9772	ECM Glycoproteins
PLG	3.0026	ECM Regulators
COL17A1	4.8404	Collagens
MXRA5	8.3655	ECM Glycoproteins
TNC	5.2988	ECM Glycoproteins
MUC5B	2.5877	ECM-affiliated Proteins
ZFP91	2.3132	Secreted Factors
KNG1	2.109	ECM Regulators
FNDC1	7.3909	ECM Glycoproteins
LTBP1	4.824400000000001	ECM Glycoproteins
LTBP2	3.9692	ECM Glycoproteins
SEMA4B	3.8003	ECM-affiliated Proteins
ADAM17	3.4447	ECM Regulators
VCAN	8.1562	Proteoglycans
IGFBP3	3.9486	ECM Glycoproteins
FBLN2	2.0491	ECM Glycoproteins
ECM2	4.6756	ECM Glycoproteins
TGM2	2.4450000000000003	ECM Regulators
THBS2	3.7261	ECM Glycoproteins
MUC1	3.1856	ECM-affiliated Proteins
S100A11	2.6213	Secreted Factors
HRNR	5.8103	Secreted Factors
ANXA3	4.6983	ECM-affiliated Proteins
SFTPA1	4.9458	ECM-affiliated Proteins
IGFBP5	3.7109	ECM Glycoproteins
TNXB	2.9471	ECM Glycoproteins
PRG4	2.8434999999999997	Proteoglycans
GREM1	2.9358	ECM-affiliated Proteins
S100A8	3.3605	Secreted Factors
COL3A1	6.6489	Collagens
EMCN	7.0032	ECM-affiliated Proteins
MFGE8	2.2637	ECM Glycoproteins
SPOCK2	6.3092	Proteoglycans
ABI3BP	2.5988	ECM Glycoproteins
AGRN	2.3844000000000003	ECM Glycoproteins
MUC21	3.1618	ECM-affiliated Proteins
S100A16	2.5727	Secreted Factors
S100A13	3.8087	Secreted Factors
PLXNC1	2.8296	ECM-affiliated Proteins
CTF1	3.8892	Secreted Factors
LAMB1	4.004	ECM Glycoproteins
SERPIND1	3.1368	ECM Regulators
FGB	3.3981	ECM Glycoproteins
POSTN	8.487300000000001	ECM Glycoproteins
FSTL1	3.8115	Secreted Factors
PLXNA4	3.0663	ECM-affiliated Proteins
NRG1	3.6066	Secreted Factors
IGFBP7	2.6162	ECM Glycoproteins
CLEC4A	2.3128	ECM-affiliated Proteins
F9	2.8223	ECM Regulators
FBN1	3.6402	ECM Glycoproteins
PRELP	3.3312000000000004	Proteoglycans
SDC1	2.8562000000000003	ECM-affiliated Proteins
S100A7	9.9034	Secreted Factors
CHRDL1	2.2567	Secreted Factors
S100P	11.1663	Secreted Factors
PAPPA	5.577	ECM Regulators
ANGPTL2	5.7993	Secreted Factors
FSTL3	2.2887	Secreted Factors
FNDC7	4.2679	ECM Glycoproteins
ANXA7	3.4514	ECM-affiliated Proteins
COL6A2	4.2588	Collagens
PLXNB1	2.1599	ECM-affiliated Proteins
HTRA3	4.1688	ECM Regulators
COL19A1	3.7785	Collagens
SULF2	4.7547999999999995	ECM Regulators
S100A3	2.4497	Secreted Factors
FGF1	2.1247	Secreted Factors
FGF16	7.0487	Secreted Factors
PRG3	4.9074	Proteoglycans
IL9	2.6211	Secreted Factors
