name	prize	Category	Division
IL16	5.7105	Secreted Factors	Matrisome-associated
SPP1	5.6899	ECM Glycoproteins	Core matrisome
FGA	3.2373	ECM Glycoproteins	Core matrisome
ANXA2	3.9286000000000003	ECM-affiliated Proteins	Matrisome-associated
HCFC1	2.4835	Secreted Factors	Matrisome-associated
MFAP1	3.5035999999999996	ECM Glycoproteins	Core matrisome
SPARCL1	4.3212	ECM Glycoproteins	Core matrisome
ANXA1	5.2905999999999995	ECM-affiliated Proteins	Matrisome-associated
PLG	5.9069	ECM Regulators	Matrisome-associated
ANXA6	4.246700000000001	ECM-affiliated Proteins	Matrisome-associated
COL17A1	4.5874999999999995	Collagens	Core matrisome
SERPINA1	3.4208999999999996	ECM Regulators	Matrisome-associated
ANXA5	3.3005	ECM-affiliated Proteins	Matrisome-associated
KNG1	2.9359	ECM Regulators	Matrisome-associated
LTBP2	2.453	ECM Glycoproteins	Core matrisome
ADAM17	2.9103	ECM Regulators	Matrisome-associated
VCAN	4.346	Proteoglycans	Core matrisome
HSPG2	2.0494	Proteoglycans	Core matrisome
IGFBP3	2.6783	ECM Glycoproteins	Core matrisome
ELFN2	5.9658	ECM-affiliated Proteins	Matrisome-associated
FBLN2	2.3649	ECM Glycoproteins	Core matrisome
COL6A3	2.2397	Collagens	Core matrisome
TGM2	3.7208	ECM Regulators	Matrisome-associated
THBS2	3.4997	ECM Glycoproteins	Core matrisome
MUC1	4.1755	ECM-affiliated Proteins	Matrisome-associated
VTN	2.5	ECM Glycoproteins	Core matrisome
S100A11	5.381	Secreted Factors	Matrisome-associated
SERPINC1	2.9651	ECM Regulators	Matrisome-associated
SERPINA10	2.4928	ECM Regulators	Matrisome-associated
EGLN1	5.543699999999999	ECM Regulators	Matrisome-associated
FBLN1	4.7623999999999995	ECM Glycoproteins	Core matrisome
ANXA3	3.415	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	2.204	ECM Glycoproteins	Core matrisome
F13A1	2.8169	ECM Regulators	Matrisome-associated
TNXB	3.5179	ECM Glycoproteins	Core matrisome
PRG4	3.6661	Proteoglycans	Core matrisome
FGG	2.6834	ECM Glycoproteins	Core matrisome
EMCN	4.9808	ECM-affiliated Proteins	Matrisome-associated
MFGE8	2.3884	ECM Glycoproteins	Core matrisome
ADAMTSL3	4.1462	ECM Regulators	Matrisome-associated
MUC21	2.1809000000000003	ECM-affiliated Proteins	Matrisome-associated
PLXNC1	3.0347	ECM-affiliated Proteins	Matrisome-associated
FGB	2.2598	ECM Glycoproteins	Core matrisome
POSTN	2.3085	ECM Glycoproteins	Core matrisome
SEMA4F	3.24	ECM-affiliated Proteins	Matrisome-associated
SFTA2	2.4299999999999997	ECM-affiliated Proteins	Matrisome-associated
AEBP1	2.3238000000000003	ECM Glycoproteins	Core matrisome
S100A6	9.4497	Secreted Factors	Matrisome-associated
LAMB2	2.3510999999999997	ECM Glycoproteins	Core matrisome
F9	2.8011999999999997	ECM Regulators	Matrisome-associated
PRELP	3.8021000000000003	Proteoglycans	Core matrisome
WISP2	3.6154	ECM Glycoproteins	Core matrisome
S100A4	2.802	Secreted Factors	Matrisome-associated
SDC1	2.7426	ECM-affiliated Proteins	Matrisome-associated
CHRDL1	2.4466	Secreted Factors	Matrisome-associated
CLC	2.0359	ECM-affiliated Proteins	Matrisome-associated
PAPPA	2.3321	ECM Regulators	Matrisome-associated
SDC2	6.1229	ECM-affiliated Proteins	Matrisome-associated
LAMC1	3.0225	ECM Glycoproteins	Core matrisome
TECTA	4.8823	ECM Glycoproteins	Core matrisome
PPBP	3.8110999999999997	Secreted Factors	Matrisome-associated
FNDC7	2.2892	ECM Glycoproteins	Core matrisome
ANXA7	4.1698	ECM-affiliated Proteins	Matrisome-associated
IGFBP1	3.0705999999999998	ECM Glycoproteins	Core matrisome
SPAM1	2.8423000000000003	ECM Regulators	Matrisome-associated
PRG3	6.4099	Proteoglycans	Core matrisome
ANGPTL7	3.8463000000000003	Secreted Factors	Matrisome-associated
