name	prize	Category	Division
IL16	4.4923	Secreted Factors	Matrisome-associated
SPP1	7.6922	ECM Glycoproteins	Core matrisome
FGA	3.9448	ECM Glycoproteins	Core matrisome
ANXA2	4.4907	ECM-affiliated Proteins	Matrisome-associated
HCFC1	2.524	Secreted Factors	Matrisome-associated
MFAP1	4.2245	ECM Glycoproteins	Core matrisome
SPARCL1	2.309	ECM Glycoproteins	Core matrisome
ANXA1	2.3186999999999998	ECM-affiliated Proteins	Matrisome-associated
PLG	4.5425	ECM Regulators	Matrisome-associated
COL17A1	2.215	Collagens	Core matrisome
VWA5A	2.9503000000000004	ECM Glycoproteins	Core matrisome
MXRA5	7.4148	ECM Glycoproteins	Core matrisome
SERPINA1	2.7506000000000004	ECM Regulators	Matrisome-associated
TNC	3.6977	ECM Glycoproteins	Core matrisome
ZFP91	3.6819	Secreted Factors	Matrisome-associated
FNDC1	5.1044	ECM Glycoproteins	Core matrisome
LTBP1	2.7165999999999997	ECM Glycoproteins	Core matrisome
VCAN	4.7113	Proteoglycans	Core matrisome
HSPG2	2.2426	Proteoglycans	Core matrisome
IGFBP3	5.9489	ECM Glycoproteins	Core matrisome
SEMA4C	2.3451999999999997	ECM-affiliated Proteins	Matrisome-associated
COL6A3	3.8903	Collagens	Core matrisome
ECM2	2.6208	ECM Glycoproteins	Core matrisome
MUC1	2.9981	ECM-affiliated Proteins	Matrisome-associated
VTN	3.1637999999999997	ECM Glycoproteins	Core matrisome
HRNR	2.2683000000000004	Secreted Factors	Matrisome-associated
SERPINC1	2.9706	ECM Regulators	Matrisome-associated
EGLN1	4.5379	ECM Regulators	Matrisome-associated
ANXA3	4.7929	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	3.1958	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	7.3203	ECM Glycoproteins	Core matrisome
PRG4	3.2674000000000003	Proteoglycans	Core matrisome
GREM1	2.6228000000000002	ECM-affiliated Proteins	Matrisome-associated
SFTPB	2.6826	ECM-affiliated Proteins	Matrisome-associated
LUM	4.7696000000000005	Proteoglycans	Core matrisome
COL3A1	3.1377	Collagens	Core matrisome
ADAMTSL3	2.8636	ECM Regulators	Matrisome-associated
S100A16	2.65	Secreted Factors	Matrisome-associated
S100A13	2.1505	Secreted Factors	Matrisome-associated
PLXNC1	2.6999	ECM-affiliated Proteins	Matrisome-associated
CTF1	2.4321	Secreted Factors	Matrisome-associated
ADAM22	2.6759	ECM Regulators	Matrisome-associated
LAMB1	3.0069	ECM Glycoproteins	Core matrisome
POSTN	3.9867	ECM Glycoproteins	Core matrisome
S100A6	6.42	Secreted Factors	Matrisome-associated
LAMB2	2.9853	ECM Glycoproteins	Core matrisome
FBN1	3.0598	ECM Glycoproteins	Core matrisome
SDC1	2.9531	ECM-affiliated Proteins	Matrisome-associated
PARM1	2.1437	ECM-affiliated Proteins	Matrisome-associated
MEPE	3.2513	ECM Glycoproteins	Core matrisome
PAPPA	2.2459	ECM Regulators	Matrisome-associated
SDC2	5.419499999999999	ECM-affiliated Proteins	Matrisome-associated
FSTL3	2.6136	Secreted Factors	Matrisome-associated
HMCN2	2.3941999999999997	ECM Glycoproteins	Core matrisome
TECTA	4.1133	ECM Glycoproteins	Core matrisome
PPBP	2.7884	Secreted Factors	Matrisome-associated
ANXA7	2.3223000000000003	ECM-affiliated Proteins	Matrisome-associated
MATN3	2.1565000000000003	ECM Glycoproteins	Core matrisome
GDF6	5.7051	Secreted Factors	Matrisome-associated
HTRA3	2.3825	ECM Regulators	Matrisome-associated
COL19A1	2.674	Collagens	Core matrisome
SULF2	3.383	ECM Regulators	Matrisome-associated
SPAM1	2.0488999999999997	ECM Regulators	Matrisome-associated
FGF1	2.9142	Secreted Factors	Matrisome-associated
KY	2.8993	ECM Regulators	Matrisome-associated
