name	prize	Category	Division
IL16	4.323	Secreted Factors	Matrisome-associated
SPP1	6.550400000000001	ECM Glycoproteins	Core matrisome
FGA	3.9823000000000004	ECM Glycoproteins	Core matrisome
ANXA2	6.06	ECM-affiliated Proteins	Matrisome-associated
HCFC1	2.5723000000000003	Secreted Factors	Matrisome-associated
MFAP1	3.5646999999999998	ECM Glycoproteins	Core matrisome
SPARCL1	4.9709	ECM Glycoproteins	Core matrisome
ANXA1	2.48	ECM-affiliated Proteins	Matrisome-associated
PLG	5.2577	ECM Regulators	Matrisome-associated
COL17A1	2.4974999999999996	Collagens	Core matrisome
VWA5A	2.5061	ECM Glycoproteins	Core matrisome
MXRA5	5.9556000000000004	ECM Glycoproteins	Core matrisome
TNC	3.4371	ECM Glycoproteins	Core matrisome
MUC5B	6.8492	ECM-affiliated Proteins	Matrisome-associated
KNG1	3.0781	ECM Regulators	Matrisome-associated
FNDC1	2.8479	ECM Glycoproteins	Core matrisome
ADAM9	3.2262	ECM Regulators	Matrisome-associated
LTBP2	3.4874	ECM Glycoproteins	Core matrisome
SEMA4B	4.8856	ECM-affiliated Proteins	Matrisome-associated
ADAM17	2.6238	ECM Regulators	Matrisome-associated
VCAN	2.7339	Proteoglycans	Core matrisome
HSPG2	4.7242	Proteoglycans	Core matrisome
S100A9	4.383699999999999	Secreted Factors	Matrisome-associated
COL6A3	2.5700000000000003	Collagens	Core matrisome
THBS2	2.6525000000000003	ECM Glycoproteins	Core matrisome
MUC1	2.2911	ECM-affiliated Proteins	Matrisome-associated
VTN	3.6929000000000003	ECM Glycoproteins	Core matrisome
S100A11	3.0345	Secreted Factors	Matrisome-associated
SERPINA10	2.6824000000000003	ECM Regulators	Matrisome-associated
EGLN1	2.3045	ECM Regulators	Matrisome-associated
SERPINH1	4.1463	ECM Regulators	Matrisome-associated
ANXA3	2.2774	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	3.5171	ECM-affiliated Proteins	Matrisome-associated
PRG4	3.1832000000000003	Proteoglycans	Core matrisome
FGG	2.9135	ECM Glycoproteins	Core matrisome
ADAM10	2.9972	ECM Regulators	Matrisome-associated
EMCN	5.3247	ECM-affiliated Proteins	Matrisome-associated
ITIH4	2.8359	ECM Regulators	Matrisome-associated
SPOCK2	4.2849	Proteoglycans	Core matrisome
LAMA4	2.5543	ECM Glycoproteins	Core matrisome
S100A16	3.145	Secreted Factors	Matrisome-associated
S100A13	2.3728000000000002	Secreted Factors	Matrisome-associated
COL1A1	3.9967	Collagens	Core matrisome
ADAM22	3.6061	ECM Regulators	Matrisome-associated
SERPIND1	2.8614	ECM Regulators	Matrisome-associated
FGB	3.0006	ECM Glycoproteins	Core matrisome
POSTN	2.2126	ECM Glycoproteins	Core matrisome
FSTL1	4.9307	Secreted Factors	Matrisome-associated
FGF13	3.0335	Secreted Factors	Matrisome-associated
COL20A1	3.7063	Collagens	Core matrisome
SEMA4F	6.2266	ECM-affiliated Proteins	Matrisome-associated
SEMA4A	3.6334999999999997	ECM-affiliated Proteins	Matrisome-associated
NRG1	4.8802	Secreted Factors	Matrisome-associated
S100A6	3.7356	Secreted Factors	Matrisome-associated
CLEC4A	2.5245	ECM-affiliated Proteins	Matrisome-associated
FBN1	2.6591	ECM Glycoproteins	Core matrisome
CRELD2	2.8017000000000003	ECM Glycoproteins	Core matrisome
CHRDL1	2.2871	Secreted Factors	Matrisome-associated
S100P	3.4566999999999997	Secreted Factors	Matrisome-associated
VWA3B	4.5318000000000005	ECM Glycoproteins	Core matrisome
PAPPA	2.9059	ECM Regulators	Matrisome-associated
SDC2	4.1523	ECM-affiliated Proteins	Matrisome-associated
TECTA	4.563700000000001	ECM Glycoproteins	Core matrisome
PPBP	2.5728	Secreted Factors	Matrisome-associated
ANXA7	2.7417000000000002	ECM-affiliated Proteins	Matrisome-associated
COL19A1	3.774	Collagens	Core matrisome
FGF16	4.7261	Secreted Factors	Matrisome-associated
KY	4.5433	ECM Regulators	Matrisome-associated
