name	prize	Category	Division
IL16	5.5779	Secreted Factors	Matrisome-associated
SPP1	3.0362999999999998	ECM Glycoproteins	Core matrisome
FGA	6.841200000000001	ECM Glycoproteins	Core matrisome
ANXA2	8.0488	ECM-affiliated Proteins	Matrisome-associated
HCFC1	3.7351	Secreted Factors	Matrisome-associated
MUC5AC	3.7136	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	4.4772	ECM Glycoproteins	Core matrisome
ANXA1	3.4234999999999998	ECM-affiliated Proteins	Matrisome-associated
PLG	10.6332	ECM Regulators	Matrisome-associated
VWA5A	2.2765	ECM Glycoproteins	Core matrisome
MXRA5	2.5674	ECM Glycoproteins	Core matrisome
SERPINA1	2.3218	ECM Regulators	Matrisome-associated
TNC	3.1501	ECM Glycoproteins	Core matrisome
ANXA5	2.2579	ECM-affiliated Proteins	Matrisome-associated
KNG1	5.457	ECM Regulators	Matrisome-associated
FNDC1	2.1973	ECM Glycoproteins	Core matrisome
LTBP1	2.6532999999999998	ECM Glycoproteins	Core matrisome
SEMA4B	2.327	ECM-affiliated Proteins	Matrisome-associated
ADAM17	2.9423999999999997	ECM Regulators	Matrisome-associated
S100A9	7.0889	Secreted Factors	Matrisome-associated
ELFN2	2.7579000000000002	ECM-affiliated Proteins	Matrisome-associated
COL6A3	3.5898	Collagens	Core matrisome
ECM2	2.6747	ECM Glycoproteins	Core matrisome
TGM2	3.4440999999999997	ECM Regulators	Matrisome-associated
FN1	3.7207999999999997	ECM Glycoproteins	Core matrisome
MUC1	4.483499999999999	ECM-affiliated Proteins	Matrisome-associated
VTN	3.2756	ECM Glycoproteins	Core matrisome
S100A11	3.5488	Secreted Factors	Matrisome-associated
SERPINC1	6.536300000000001	ECM Regulators	Matrisome-associated
SERPINA10	4.7736	ECM Regulators	Matrisome-associated
ANXA3	4.5519	ECM-affiliated Proteins	Matrisome-associated
F13A1	2.8369	ECM Regulators	Matrisome-associated
TNXB	4.3346	ECM Glycoproteins	Core matrisome
PRG4	6.304399999999999	Proteoglycans	Core matrisome
LGALS1	2.8425000000000002	ECM-affiliated Proteins	Matrisome-associated
EMCN	5.742800000000001	ECM-affiliated Proteins	Matrisome-associated
SERPINB6	4.390000000000001	ECM Regulators	Matrisome-associated
MFGE8	2.9662	ECM Glycoproteins	Core matrisome
ADAMTSL3	3.7333	ECM Regulators	Matrisome-associated
LAMA4	2.4272	ECM Glycoproteins	Core matrisome
MUC21	3.0241999999999996	ECM-affiliated Proteins	Matrisome-associated
FGB	6.132099999999999	ECM Glycoproteins	Core matrisome
ITIH2	4.202	ECM Regulators	Matrisome-associated
LAMB2	2.4574	ECM Glycoproteins	Core matrisome
F9	4.3677	ECM Regulators	Matrisome-associated
WISP2	2.4579	ECM Glycoproteins	Core matrisome
S100A4	3.5936	Secreted Factors	Matrisome-associated
S100A7	7.7416	Secreted Factors	Matrisome-associated
F13B	2.2546	ECM Regulators	Matrisome-associated
CLC	5.811	ECM-affiliated Proteins	Matrisome-associated
PAPPA	5.196300000000001	ECM Regulators	Matrisome-associated
SDC2	6.432799999999999	ECM-affiliated Proteins	Matrisome-associated
TECTA	3.2487999999999997	ECM Glycoproteins	Core matrisome
PPBP	3.0884	Secreted Factors	Matrisome-associated
ITIH1	2.9725	ECM Regulators	Matrisome-associated
ANXA7	3.3638	ECM-affiliated Proteins	Matrisome-associated
IGFBP1	3.5733	ECM Glycoproteins	Core matrisome
SPAM1	6.9688	ECM Regulators	Matrisome-associated
S100A3	3.1235999999999997	Secreted Factors	Matrisome-associated
FGF1	3.8711	Secreted Factors	Matrisome-associated
FGF16	3.7857	Secreted Factors	Matrisome-associated
PRG3	4.5195	Proteoglycans	Core matrisome
FST	2.7367	Secreted Factors	Matrisome-associated
CRLF1	4.1295	Secreted Factors	Matrisome-associated
IL9	3.8698999999999995	Secreted Factors	Matrisome-associated
KY	4.1417	ECM Regulators	Matrisome-associated
FREM3	5.1112	ECM-affiliated Proteins	Matrisome-associated
ANGPTL7	5.0561	Secreted Factors	Matrisome-associated
NTN1	4.1154	ECM Glycoproteins	Core matrisome
