name	prize	Category	Division
IL16	4.667	Secreted Factors	Matrisome-associated
SPP1	7.4173	ECM Glycoproteins	Core matrisome
FGA	3.6969000000000003	ECM Glycoproteins	Core matrisome
ANXA2	5.4914000000000005	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	4.6631	ECM Glycoproteins	Core matrisome
PLG	4.536300000000001	ECM Regulators	Matrisome-associated
COL17A1	6.4718	Collagens	Core matrisome
MXRA5	3.487	ECM Glycoproteins	Core matrisome
TNC	4.296200000000001	ECM Glycoproteins	Core matrisome
ANXA5	2.5585	ECM-affiliated Proteins	Matrisome-associated
KNG1	2.471	ECM Regulators	Matrisome-associated
ADAM9	5.1071	ECM Regulators	Matrisome-associated
LTBP1	3.1478	ECM Glycoproteins	Core matrisome
LTBP2	2.2741	ECM Glycoproteins	Core matrisome
SEMA4B	5.9982	ECM-affiliated Proteins	Matrisome-associated
ADAM17	3.1262	ECM Regulators	Matrisome-associated
VCAN	5.4312000000000005	Proteoglycans	Core matrisome
HSPG2	2.0543	Proteoglycans	Core matrisome
IGFBP3	2.4199	ECM Glycoproteins	Core matrisome
SEMA4C	2.1349	ECM-affiliated Proteins	Matrisome-associated
FBLN2	2.5139	ECM Glycoproteins	Core matrisome
COL6A3	2.1250999999999998	Collagens	Core matrisome
VTN	3.7883999999999998	ECM Glycoproteins	Core matrisome
SERPINC1	2.9545000000000003	ECM Regulators	Matrisome-associated
ANXA3	5.0599	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	3.4242999999999997	ECM Glycoproteins	Core matrisome
TNXB	3.1309	ECM Glycoproteins	Core matrisome
PRG4	2.0153	Proteoglycans	Core matrisome
ADAM10	3.1020000000000003	ECM Regulators	Matrisome-associated
ITIH4	2.3453999999999997	ECM Regulators	Matrisome-associated
ADAMTSL3	5.8568999999999996	ECM Regulators	Matrisome-associated
SPOCK2	7.3655	Proteoglycans	Core matrisome
MUC21	5.2036999999999995	ECM-affiliated Proteins	Matrisome-associated
S100A13	3.3693	Secreted Factors	Matrisome-associated
PLXNC1	2.2141	ECM-affiliated Proteins	Matrisome-associated
NRG1	5.6046	Secreted Factors	Matrisome-associated
COL16A1	2.0535	Collagens	Core matrisome
ITIH2	2.4955	ECM Regulators	Matrisome-associated
LAMB2	3.5998	ECM Glycoproteins	Core matrisome
CLEC4A	3.9713000000000003	ECM-affiliated Proteins	Matrisome-associated
F9	3.3798000000000004	ECM Regulators	Matrisome-associated
PRELP	2.3063	Proteoglycans	Core matrisome
SDC3	2.9851	ECM-affiliated Proteins	Matrisome-associated
CHRDL1	3.0827999999999998	Secreted Factors	Matrisome-associated
ANGPTL2	2.4701	Secreted Factors	Matrisome-associated
SDC2	6.9459	ECM-affiliated Proteins	Matrisome-associated
HMCN2	2.984	ECM Glycoproteins	Core matrisome
PPBP	2.4368	Secreted Factors	Matrisome-associated
COL19A1	2.5044	Collagens	Core matrisome
FGF1	2.5384	Secreted Factors	Matrisome-associated
PRG3	2.9396999999999998	Proteoglycans	Core matrisome
FST	2.452	Secreted Factors	Matrisome-associated
CRLF1	2.0776	Secreted Factors	Matrisome-associated
GDF9	5.0512	Secreted Factors	Matrisome-associated
