name	prize	Category	Division
IL16	3.8822	Secreted Factors	Matrisome-associated
SPP1	9.701	ECM Glycoproteins	Core matrisome
FGA	2.9948	ECM Glycoproteins	Core matrisome
ANXA2	4.6907	ECM-affiliated Proteins	Matrisome-associated
MFAP1	6.4877	ECM Glycoproteins	Core matrisome
SPARCL1	3.7949	ECM Glycoproteins	Core matrisome
PLG	4.0869	ECM Regulators	Matrisome-associated
COL17A1	4.0556	Collagens	Core matrisome
MXRA5	8.0419	ECM Glycoproteins	Core matrisome
TNC	6.244999999999999	ECM Glycoproteins	Core matrisome
ZFP91	3.3493000000000004	Secreted Factors	Matrisome-associated
KNG1	2.1384	ECM Regulators	Matrisome-associated
FNDC1	6.9952000000000005	ECM Glycoproteins	Core matrisome
LTBP1	4.1449	ECM Glycoproteins	Core matrisome
LTBP2	4.8564	ECM Glycoproteins	Core matrisome
SEMA4B	2.5073	ECM-affiliated Proteins	Matrisome-associated
ADAM17	3.102	ECM Regulators	Matrisome-associated
VCAN	5.4184	Proteoglycans	Core matrisome
COL6A3	5.7851	Collagens	Core matrisome
ECM2	4.0908999999999995	ECM Glycoproteins	Core matrisome
TGM2	2.2681999999999998	ECM Regulators	Matrisome-associated
THBS2	6.3283000000000005	ECM Glycoproteins	Core matrisome
MUC1	3.4981999999999998	ECM-affiliated Proteins	Matrisome-associated
HRNR	2.8006	Secreted Factors	Matrisome-associated
SERPINC1	3.1199000000000003	ECM Regulators	Matrisome-associated
FBLN1	4.8128	ECM Glycoproteins	Core matrisome
PLXDC2	2.2005	ECM-affiliated Proteins	Matrisome-associated
SERPINH1	2.2439	ECM Regulators	Matrisome-associated
ANXA3	4.4908	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	3.5397	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	2.9253	ECM Glycoproteins	Core matrisome
TNXB	2.6195	ECM Glycoproteins	Core matrisome
SEMA4D	2.3376	ECM-affiliated Proteins	Matrisome-associated
PRG4	3.1974	Proteoglycans	Core matrisome
FGG	4.4127	ECM Glycoproteins	Core matrisome
GREM1	3.8796	ECM-affiliated Proteins	Matrisome-associated
LGALS1	2.1910999999999996	ECM-affiliated Proteins	Matrisome-associated
COL3A1	6.5324	Collagens	Core matrisome
ITIH4	2.7078999999999995	ECM Regulators	Matrisome-associated
SERPINB6	2.7382999999999997	ECM Regulators	Matrisome-associated
ADAMTSL3	2.7342000000000004	ECM Regulators	Matrisome-associated
SPOCK2	5.9114	Proteoglycans	Core matrisome
ABI3BP	2.4874	ECM Glycoproteins	Core matrisome
LAMA4	2.4979	ECM Glycoproteins	Core matrisome
S100A13	4.9679	Secreted Factors	Matrisome-associated
CTF1	2.9018	Secreted Factors	Matrisome-associated
COL1A1	2.564	Collagens	Core matrisome
POSTN	7.3751999999999995	ECM Glycoproteins	Core matrisome
SEMA4A	2.0298	ECM-affiliated Proteins	Matrisome-associated
AEBP1	3.3708	ECM Glycoproteins	Core matrisome
NRG1	2.185	Secreted Factors	Matrisome-associated
COL16A1	3.5062	Collagens	Core matrisome
S100A6	3.7417	Secreted Factors	Matrisome-associated
IGFBP7	4.0581	ECM Glycoproteins	Core matrisome
CLEC4A	2.2399999999999998	ECM-affiliated Proteins	Matrisome-associated
F9	3.0749	ECM Regulators	Matrisome-associated
FBN1	2.5846999999999998	ECM Glycoproteins	Core matrisome
PRELP	2.9829	Proteoglycans	Core matrisome
S100A7	5.3044	Secreted Factors	Matrisome-associated
CHRDL1	2.12	Secreted Factors	Matrisome-associated
PAPPA	3.3875	ECM Regulators	Matrisome-associated
ANGPTL2	7.1346	Secreted Factors	Matrisome-associated
SDC2	6.5641	ECM-affiliated Proteins	Matrisome-associated
TECTA	3.4667	ECM Glycoproteins	Core matrisome
HMCN1	4.5600000000000005	ECM Glycoproteins	Core matrisome
ANXA7	4.475	ECM-affiliated Proteins	Matrisome-associated
ADAM28	2.7659000000000002	ECM Regulators	Matrisome-associated
COL19A1	3.153	Collagens	Core matrisome
SULF2	4.6088000000000005	ECM Regulators	Matrisome-associated
PRG3	7.360200000000001	Proteoglycans	Core matrisome
IL9	3.6044	Secreted Factors	Matrisome-associated
ANGPTL7	2.6962	Secreted Factors	Matrisome-associated
NTN1	2.9937	ECM Glycoproteins	Core matrisome
