name	prize	Category	Division
IL16	5.3028	Secreted Factors	Matrisome-associated
SPP1	5.0266	ECM Glycoproteins	Core matrisome
FGA	2.7683	ECM Glycoproteins	Core matrisome
ANXA2	3.705	ECM-affiliated Proteins	Matrisome-associated
MFAP1	2.2813	ECM Glycoproteins	Core matrisome
MUC5AC	4.149	ECM-affiliated Proteins	Matrisome-associated
MXRA5	9.985299999999999	ECM Glycoproteins	Core matrisome
ANXA5	2.2696	ECM-affiliated Proteins	Matrisome-associated
FNDC1	6.4738	ECM Glycoproteins	Core matrisome
ADAM9	2.0113000000000003	ECM Regulators	Matrisome-associated
LTBP1	5.600099999999999	ECM Glycoproteins	Core matrisome
LTBP2	3.3478000000000003	ECM Glycoproteins	Core matrisome
ADAM17	2.585	ECM Regulators	Matrisome-associated
VCAN	7.0309	Proteoglycans	Core matrisome
HSPG2	2.0416	Proteoglycans	Core matrisome
IGFBP3	3.1474	ECM Glycoproteins	Core matrisome
THBS2	3.3901	ECM Glycoproteins	Core matrisome
MUC1	2.3551	ECM-affiliated Proteins	Matrisome-associated
FBLN1	3.6997999999999998	ECM Glycoproteins	Core matrisome
SERPINH1	2.9717	ECM Regulators	Matrisome-associated
ANXA3	4.7108	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	2.2275	ECM-affiliated Proteins	Matrisome-associated
PRG4	2.1598999999999995	Proteoglycans	Core matrisome
GREM1	3.9432	ECM-affiliated Proteins	Matrisome-associated
COL3A1	5.84	Collagens	Core matrisome
EMCN	4.3821	ECM-affiliated Proteins	Matrisome-associated
MFGE8	3.1301	ECM Glycoproteins	Core matrisome
ADAMTSL3	2.607	ECM Regulators	Matrisome-associated
COL1A1	3.0248	Collagens	Core matrisome
THSD4	2.1032	ECM Glycoproteins	Core matrisome
FSTL1	3.2803	Secreted Factors	Matrisome-associated
COL16A1	2.7793	Collagens	Core matrisome
TGFBI	4.1644	ECM Glycoproteins	Core matrisome
FBN1	3.1517	ECM Glycoproteins	Core matrisome
PRELP	3.3346	Proteoglycans	Core matrisome
WISP2	2.565	ECM Glycoproteins	Core matrisome
PARM1	2.0086999999999997	ECM-affiliated Proteins	Matrisome-associated
CRELD2	3.5884	ECM Glycoproteins	Core matrisome
CHRDL1	2.8625	Secreted Factors	Matrisome-associated
ANGPTL2	5.2509	Secreted Factors	Matrisome-associated
HMCN2	5.101699999999999	ECM Glycoproteins	Core matrisome
TECTA	2.6847000000000003	ECM Glycoproteins	Core matrisome
ADAMTS12	4.0387	ECM Regulators	Matrisome-associated
PPBP	3.1312	Secreted Factors	Matrisome-associated
FNDC7	5.2955000000000005	ECM Glycoproteins	Core matrisome
ADAM28	3.4604	ECM Regulators	Matrisome-associated
SULF2	5.5986	ECM Regulators	Matrisome-associated
