name	prize	Category	Division
IL16	6.8682	Secreted Factors	Matrisome-associated
SPP1	2.5852	ECM Glycoproteins	Core matrisome
FGA	10.4455	ECM Glycoproteins	Core matrisome
ANXA2	4.3704	ECM-affiliated Proteins	Matrisome-associated
HCFC1	2.2188	Secreted Factors	Matrisome-associated
MFAP1	4.0277	ECM Glycoproteins	Core matrisome
MUC5AC	2.4765	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	7.5409	ECM Glycoproteins	Core matrisome
PLG	4.9618	ECM Regulators	Matrisome-associated
COL17A1	6.649299999999999	Collagens	Core matrisome
MXRA5	5.852	ECM Glycoproteins	Core matrisome
SERPINA1	3.0787	ECM Regulators	Matrisome-associated
TNC	3.6671	ECM Glycoproteins	Core matrisome
ZFP91	4.6515	Secreted Factors	Matrisome-associated
KNG1	6.6448	ECM Regulators	Matrisome-associated
FNDC1	6.0084	ECM Glycoproteins	Core matrisome
SEMA4B	2.644	ECM-affiliated Proteins	Matrisome-associated
ADAM17	5.0059000000000005	ECM Regulators	Matrisome-associated
VCAN	6.5317	Proteoglycans	Core matrisome
S100A9	2.6929000000000003	Secreted Factors	Matrisome-associated
COL6A3	4.3343	Collagens	Core matrisome
TGM2	6.3358	ECM Regulators	Matrisome-associated
THBS2	7.3768	ECM Glycoproteins	Core matrisome
MUC1	2.3373	ECM-affiliated Proteins	Matrisome-associated
VTN	3.6455	ECM Glycoproteins	Core matrisome
S100A11	2.0853	Secreted Factors	Matrisome-associated
HRNR	4.7797	Secreted Factors	Matrisome-associated
SERPINC1	8.4384	ECM Regulators	Matrisome-associated
SERPINA10	5.681	ECM Regulators	Matrisome-associated
FBLN1	3.9398	ECM Glycoproteins	Core matrisome
ANXA3	3.5850999999999997	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	3.0770999999999997	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	2.948	ECM Glycoproteins	Core matrisome
F13A1	2.4385	ECM Regulators	Matrisome-associated
TNXB	2.5678	ECM Glycoproteins	Core matrisome
PRG4	10.5654	Proteoglycans	Core matrisome
FGG	5.0687999999999995	ECM Glycoproteins	Core matrisome
LUM	2.4478	Proteoglycans	Core matrisome
LGALS1	3.5522	ECM-affiliated Proteins	Matrisome-associated
S100A8	3.4767000000000006	Secreted Factors	Matrisome-associated
COL3A1	5.1762999999999995	Collagens	Core matrisome
ADAM10	3.0238	ECM Regulators	Matrisome-associated
EMCN	3.1785	ECM-affiliated Proteins	Matrisome-associated
ITIH4	7.177	ECM Regulators	Matrisome-associated
ADAMTSL3	3.6296	ECM Regulators	Matrisome-associated
SPOCK2	4.6837	Proteoglycans	Core matrisome
ABI3BP	3.4166999999999996	ECM Glycoproteins	Core matrisome
MUC21	7.5876	ECM-affiliated Proteins	Matrisome-associated
S100A13	2.9737999999999998	Secreted Factors	Matrisome-associated
COL1A1	5.7386	Collagens	Core matrisome
ADAM22	2.6149	ECM Regulators	Matrisome-associated
VWA1	2.1523	ECM Glycoproteins	Core matrisome
SERPIND1	4.4541	ECM Regulators	Matrisome-associated
FGB	5.867	ECM Glycoproteins	Core matrisome
POSTN	3.2295999999999996	ECM Glycoproteins	Core matrisome
NRG1	7.684200000000001	Secreted Factors	Matrisome-associated
COL16A1	3.5604999999999998	Collagens	Core matrisome
ITIH2	2.969	ECM Regulators	Matrisome-associated
F9	5.2974	ECM Regulators	Matrisome-associated
FBN1	6.2625	ECM Glycoproteins	Core matrisome
CHRDL1	3.9361	Secreted Factors	Matrisome-associated
S100P	4.0825000000000005	Secreted Factors	Matrisome-associated
VWA3B	3.4054	ECM Glycoproteins	Core matrisome
PAPPA	6.7265999999999995	ECM Regulators	Matrisome-associated
SDC2	6.6472999999999995	ECM-affiliated Proteins	Matrisome-associated
TECTA	2.1965000000000003	ECM Glycoproteins	Core matrisome
FNDC7	2.92	ECM Glycoproteins	Core matrisome
ANXA7	5.8665	ECM-affiliated Proteins	Matrisome-associated
MATN3	3.1433999999999997	ECM Glycoproteins	Core matrisome
PLOD2	3.3795	ECM Regulators	Matrisome-associated
SULF2	3.7639	ECM Regulators	Matrisome-associated
FGF16	5.2591	Secreted Factors	Matrisome-associated
PRG3	3.2142000000000004	Proteoglycans	Core matrisome
FST	3.0893	Secreted Factors	Matrisome-associated
ADAMTS3	3.7883999999999998	ECM Regulators	Matrisome-associated
KY	4.4496	ECM Regulators	Matrisome-associated
