name	prize	Category	Division
IL16	5.9484	Secreted Factors	Matrisome-associated
SPP1	3.4314	ECM Glycoproteins	Core matrisome
FGA	4.6998	ECM Glycoproteins	Core matrisome
ANXA2	5.396	ECM-affiliated Proteins	Matrisome-associated
HCFC1	2.6753	Secreted Factors	Matrisome-associated
MFAP1	2.0531	ECM Glycoproteins	Core matrisome
SPARCL1	4.2727	ECM Glycoproteins	Core matrisome
ANXA1	3.3635	ECM-affiliated Proteins	Matrisome-associated
PLG	3.3205	ECM Regulators	Matrisome-associated
ANXA6	2.2085	ECM-affiliated Proteins	Matrisome-associated
COL17A1	6.3722	Collagens	Core matrisome
MXRA5	3.4413	ECM Glycoproteins	Core matrisome
TNC	2.233	ECM Glycoproteins	Core matrisome
ANXA5	2.4623	ECM-affiliated Proteins	Matrisome-associated
ZFP91	5.3594	Secreted Factors	Matrisome-associated
KNG1	3.1485	ECM Regulators	Matrisome-associated
ADAM9	3.0468	ECM Regulators	Matrisome-associated
LTBP2	3.4676	ECM Glycoproteins	Core matrisome
SEMA4B	2.8289999999999997	ECM-affiliated Proteins	Matrisome-associated
ADAM17	2.1991	ECM Regulators	Matrisome-associated
HSPG2	3.4934	Proteoglycans	Core matrisome
IGFBP3	2.6975000000000002	ECM Glycoproteins	Core matrisome
ECM2	3.0612	ECM Glycoproteins	Core matrisome
TGM2	3.9138	ECM Regulators	Matrisome-associated
FN1	2.6851	ECM Glycoproteins	Core matrisome
MUC1	2.0618000000000003	ECM-affiliated Proteins	Matrisome-associated
VTN	2.5981	ECM Glycoproteins	Core matrisome
S100A11	3.5092	Secreted Factors	Matrisome-associated
SERPINA10	3.2835	ECM Regulators	Matrisome-associated
FBLN1	2.6503	ECM Glycoproteins	Core matrisome
PLXDC2	2.4923	ECM-affiliated Proteins	Matrisome-associated
SERPINH1	3.9829000000000003	ECM Regulators	Matrisome-associated
SERPINB1	2.9646	ECM Regulators	Matrisome-associated
ANXA3	4.1001	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	2.32	ECM Glycoproteins	Core matrisome
TNXB	3.0511	ECM Glycoproteins	Core matrisome
PRG4	2.3889	Proteoglycans	Core matrisome
LGALS1	3.5083	ECM-affiliated Proteins	Matrisome-associated
ITIH4	2.5215	ECM Regulators	Matrisome-associated
SERPINB6	3.5856	ECM Regulators	Matrisome-associated
MFGE8	2.5335	ECM Glycoproteins	Core matrisome
ADAMTSL3	3.3451	ECM Regulators	Matrisome-associated
LAMA4	4.0882000000000005	ECM Glycoproteins	Core matrisome
MUC21	4.6434	ECM-affiliated Proteins	Matrisome-associated
PLXNC1	4.2866	ECM-affiliated Proteins	Matrisome-associated
ANXA11	3.1559999999999997	ECM-affiliated Proteins	Matrisome-associated
SERPIND1	2.6774	ECM Regulators	Matrisome-associated
THSD4	2.8091999999999997	ECM Glycoproteins	Core matrisome
S100A6	6.2248	Secreted Factors	Matrisome-associated
TGFBI	3.0225	ECM Glycoproteins	Core matrisome
CLEC4A	3.7327000000000004	ECM-affiliated Proteins	Matrisome-associated
F9	3.3062	ECM Regulators	Matrisome-associated
FBN1	3.3542	ECM Glycoproteins	Core matrisome
PRELP	3.7672	Proteoglycans	Core matrisome
S100A4	4.0751	Secreted Factors	Matrisome-associated
MEPE	2.6706	ECM Glycoproteins	Core matrisome
CHRDL1	3.3873999999999995	Secreted Factors	Matrisome-associated
SDC2	2.3301	ECM-affiliated Proteins	Matrisome-associated
TECTA	2.7033	ECM Glycoproteins	Core matrisome
ANXA7	2.2485999999999997	ECM-affiliated Proteins	Matrisome-associated
COL6A2	2.0859	Collagens	Core matrisome
PLOD2	3.3502	ECM Regulators	Matrisome-associated
SPAM1	4.4830000000000005	ECM Regulators	Matrisome-associated
FGF16	2.3441	Secreted Factors	Matrisome-associated
PRG3	4.8098	Proteoglycans	Core matrisome
FST	2.6902	Secreted Factors	Matrisome-associated
CRLF1	4.9733	Secreted Factors	Matrisome-associated
