name	prize	Category	Division
IL16	7.197699999999999	Secreted Factors	Matrisome-associated
SPP1	10.4571	ECM Glycoproteins	Core matrisome
FGA	4.2903	ECM Glycoproteins	Core matrisome
ANXA2	3.0606	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	5.1938	ECM Glycoproteins	Core matrisome
ANXA1	2.9608	ECM-affiliated Proteins	Matrisome-associated
PLG	6.0131	ECM Regulators	Matrisome-associated
COL17A1	7.6141000000000005	Collagens	Core matrisome
MXRA5	6.0861	ECM Glycoproteins	Core matrisome
SERPINA1	2.2578	ECM Regulators	Matrisome-associated
TNC	5.2089	ECM Glycoproteins	Core matrisome
KNG1	2.4957	ECM Regulators	Matrisome-associated
LTBP1	2.7396000000000003	ECM Glycoproteins	Core matrisome
SEMA4B	7.6666	ECM-affiliated Proteins	Matrisome-associated
ADAM17	3.7971000000000004	ECM Regulators	Matrisome-associated
VCAN	3.4739999999999998	Proteoglycans	Core matrisome
IGFBP3	3.759	ECM Glycoproteins	Core matrisome
COL6A3	2.3639	Collagens	Core matrisome
MUC1	3.4856	ECM-affiliated Proteins	Matrisome-associated
S100A11	2.027	Secreted Factors	Matrisome-associated
HRNR	2.5252	Secreted Factors	Matrisome-associated
SERPINA10	5.6611	ECM Regulators	Matrisome-associated
FBLN1	6.1212	ECM Glycoproteins	Core matrisome
SERPINH1	4.4782	ECM Regulators	Matrisome-associated
SFTPA1	2.5083	ECM-affiliated Proteins	Matrisome-associated
TNXB	2.9588	ECM Glycoproteins	Core matrisome
SEMA4D	3.603	ECM-affiliated Proteins	Matrisome-associated
PRG4	2.5326	Proteoglycans	Core matrisome
GREM1	4.289499999999999	ECM-affiliated Proteins	Matrisome-associated
COL3A1	4.5713	Collagens	Core matrisome
ADAM10	2.0917	ECM Regulators	Matrisome-associated
EMCN	2.9766000000000004	ECM-affiliated Proteins	Matrisome-associated
ADAMTSL3	3.3922	ECM Regulators	Matrisome-associated
SPOCK2	5.7206	Proteoglycans	Core matrisome
ABI3BP	2.1401000000000003	ECM Glycoproteins	Core matrisome
S100A16	2.7225	Secreted Factors	Matrisome-associated
PLXNC1	2.8559	ECM-affiliated Proteins	Matrisome-associated
FGB	3.9432	ECM Glycoproteins	Core matrisome
POSTN	3.6981	ECM Glycoproteins	Core matrisome
THSD4	2.433	ECM Glycoproteins	Core matrisome
SEMA4A	2.1740999999999997	ECM-affiliated Proteins	Matrisome-associated
AEBP1	2.2447999999999997	ECM Glycoproteins	Core matrisome
ITIH2	2.1128	ECM Regulators	Matrisome-associated
LAMB2	3.6424	ECM Glycoproteins	Core matrisome
CLEC4A	4.4629	ECM-affiliated Proteins	Matrisome-associated
F9	2.1251	ECM Regulators	Matrisome-associated
VWA3B	3.0161	ECM Glycoproteins	Core matrisome
ANGPTL2	2.965	Secreted Factors	Matrisome-associated
SDC2	3.6534999999999997	ECM-affiliated Proteins	Matrisome-associated
LAMC1	2.8855	ECM Glycoproteins	Core matrisome
TECTA	3.8933	ECM Glycoproteins	Core matrisome
BGN	3.7316	Proteoglycans	Core matrisome
ANXA7	5.5704	ECM-affiliated Proteins	Matrisome-associated
TCHHL1	3.0766999999999998	Secreted Factors	Matrisome-associated
COL6A2	2.3864	Collagens	Core matrisome
ADAM28	3.5916	ECM Regulators	Matrisome-associated
IGFBP1	6.6991	ECM Glycoproteins	Core matrisome
SPAM1	3.5836	ECM Regulators	Matrisome-associated
FGF16	7.6244	Secreted Factors	Matrisome-associated
SEMA4G	2.1752	ECM-affiliated Proteins	Matrisome-associated
PRG3	6.1018	Proteoglycans	Core matrisome
FREM3	2.1369999999999996	ECM-affiliated Proteins	Matrisome-associated
NTN1	2.6505	ECM Glycoproteins	Core matrisome
