name	prize	Category
AHR	4.24175	TF
ATF4	3.3077499999999995	TF
CEBPA	3.44956	TF
CEBPB	4.36456	TF
CIITA	3.0918	TF
CREBBP	2.4135000000000004	TF
DNMT1	3.50815	TF
DNMT3A	2.5387999999999997	TF
EGR1	2.911575	TF
EP300	3.23502	TF
ERG	2.8762999999999996	TF
ETS1	5.945460000000001	TF
ETS2	6.065666666666667	TF
ETV4	4.94695	TF
FLI1	4.7069	TF
FOS	4.7191833333333335	TF
FOSL1	5.35735	TF
FOXQ1	4.04105	TF
GATA3	4.9627	TF
HDAC1	3.4031	TF
HDAC2	2.3164999999999996	TF
HDAC5	2.2356	TF
HIF1A	2.98045	TF
HNF4A	2.5692	TF
HOXB7	2.274	TF
ING4	3.044033333333333	TF
IRF1	3.3676333333333335	TF
IRF3	2.1994	TF
JUN	4.423218181818182	TF
JUNB	3.0192500000000004	TF
JUND	3.9463500000000002	TF
KLF4	3.5031666666666665	TF
KLF6	2.943	TF
LEF1	2.5092499999999998	TF
MAF	5.1164000000000005	TF
MAZ	5.45945	TF
NFIC	3.0294	TF
NFKB1	3.934236842105263	TF
NFKBIA	6.065666666666667	TF
POU2F1	3.5514	TF
POU5F1	3.4461500000000003	TF
PPARA	4.04845	TF
PTTG1	2.1204500000000004	TF
RARA	3.36355	TF
REL	3.3077499999999995	TF
RELA	3.92936	TF
RUNX2	6.12045	TF
SOX2	4.8461	TF
SP1	3.6528894736842106	TF
SP3	3.1242	TF
SRF	3.0816500000000002	TF
STAT1	3.6904	TF
STAT3	4.1630666666666665	TF
STAT6	3.308525	TF
TBX21	3.3146500000000003	TF
TFAP2A	3.6012	TF
TFCP2	4.901300000000001	TF
VDR	3.2958999999999996	TF
XBP1	3.3077499999999995	TF
ZFP36	4.89835	TF
IL16	4.8461	Secreted Factors
SPP1	6.4825	ECM Glycoproteins
FGA	5.1275	ECM Glycoproteins
ANXA2	3.2865	ECM-affiliated Proteins
HCFC1	3.1028	Secreted Factors
MFAP1	3.2697	ECM Glycoproteins
SPARCL1	3.518	ECM Glycoproteins
ANXA1	2.3483	ECM-affiliated Proteins
PLG	4.0955	ECM Regulators
COL17A1	5.1939	Collagens
MXRA5	4.7285	ECM Glycoproteins
SERPINA1	2.3462	ECM Regulators
TNC	2.3271	ECM Glycoproteins
ZFP91	2.4370000000000003	Secreted Factors
KNG1	2.6148	ECM Regulators
LTBP1	3.5142	ECM Glycoproteins
LTBP2	2.6084	ECM Glycoproteins
SEMA4B	7.3385	ECM-affiliated Proteins
VCAN	4.1531	Proteoglycans
HSPG2	2.7519	Proteoglycans
S100A9	3.3263	Secreted Factors
ELFN2	3.3089000000000004	ECM-affiliated Proteins
TGM2	4.6057	ECM Regulators
MUC1	3.2633	ECM-affiliated Proteins
VTN	3.7166	ECM Glycoproteins
S100A11	2.3156	Secreted Factors
HRNR	3.1689	Secreted Factors
PLXDC2	2.0352	ECM-affiliated Proteins
SERPINH1	3.5551	ECM Regulators
SFTPA1	2.2615	ECM-affiliated Proteins
F13A1	2.1252000000000004	ECM Regulators
PRG4	2.3232999999999997	Proteoglycans
GREM1	7.482899999999999	ECM-affiliated Proteins
SFTPB	2.7223	ECM-affiliated Proteins
COL3A1	5.0598	Collagens
EMCN	3.5620000000000003	ECM-affiliated Proteins
ITIH4	2.877	ECM Regulators
ADAMTSL3	3.8926	ECM Regulators
SPOCK2	5.462899999999999	Proteoglycans
MUC21	9.2442	ECM-affiliated Proteins
ADAM8	2.0464	ECM Regulators
VWA1	2.0397	ECM Glycoproteins
SERPIND1	2.4878	ECM Regulators
POSTN	3.8126	ECM Glycoproteins
THSD4	4.2888	ECM Glycoproteins
COL20A1	3.4058	Collagens
LAMB2	4.2993	ECM Glycoproteins
CLEC4A	2.3336	ECM-affiliated Proteins
FBN1	5.2791999999999994	ECM Glycoproteins
SDC1	2.6211	ECM-affiliated Proteins
VWA3B	3.0504	ECM Glycoproteins
ANGPTL2	3.3074	Secreted Factors
SDC2	10.4502	ECM-affiliated Proteins
TECTA	3.6352	ECM Glycoproteins
ANXA7	4.2524	ECM-affiliated Proteins
COL6A2	2.4729	Collagens
IGFBP1	2.4798	ECM Glycoproteins
S100A3	2.7702	Secreted Factors
SERPINF2	3.9278	ECM Regulators
FGF16	4.8260000000000005	Secreted Factors
PRG3	5.5722	Proteoglycans
SVEP1	2.4635999999999996	ECM Glycoproteins
FST	2.5924	Secreted Factors
CRLF1	6.3632	Secreted Factors
ADAMTS3	3.1394	ECM Regulators
FREM3	4.867	ECM-affiliated Proteins
