name	prize	Category
AHR	4.7411666666666665	TF
ATF2	3.0780000000000003	TF
ATF4	3.7149	TF
CDX2	3.7306	TF
CEBPA	4.028700000000001	TF
CEBPB	4.261933333333333	TF
CEBPE	2.8103	TF
CIITA	3.4993499999999997	TF
CREB1	3.3922833333333333	TF
CTNNB1	3.8792	TF
DNMT1	3.621	TF
DNMT3A	3.7619333333333334	TF
E2F1	3.5203499999999996	TF
ELK1	2.7407	TF
EP300	3.47292	TF
ERG	3.61892	TF
ETS1	3.3470846153846154	TF
ETS2	3.3521666666666663	TF
ETV4	4.290033333333334	TF
FLI1	3.754033333333333	TF
FOS	3.8531714285714282	TF
FOSL1	4.252750000000001	TF
FOSL2	3.1948499999999997	TF
FOXM1	5.4421	TF
FOXQ1	4.37195	TF
GATA4	3.2692	TF
GATA6	2.45345	TF
GLI1	3.7983499999999997	TF
GLI2	3.1108499999999997	TF
HDAC1	4.6499500000000005	TF
HDAC2	3.3591999999999995	TF
HDAC4	3.7275	TF
HDAC5	2.6256999999999997	TF
HIF1A	3.02032	TF
ING4	4.47775	TF
IRF1	2.9705999999999997	TF
IRF3	3.6019499999999995	TF
JUN	3.67698	TF
JUNB	3.1932500000000004	TF
JUND	3.723675	TF
KLF5	3.83735	TF
LEF1	4.05955	TF
MAF	3.7275	TF
MAZ	4.514849999999999	TF
MECP2	3.4379	TF
MYB	3.0459333333333336	TF
NCOA3	3.6752000000000002	TF
NFIC	3.0757666666666665	TF
NFIL3	2.908	TF
NFKB1	3.2600607142857143	TF
NFKBIA	3.9039399999999995	TF
NKX2-1	3.42065	TF
NR1I2	2.8560999999999996	TF
NR3C1	4.569833333333333	TF
POU2F1	3.616225	TF
POU2F2	4.779	TF
POU5F1	3.9205250000000005	TF
RARA	3.07416	TF
REL	3.398425	TF
RELA	3.2784793103448275	TF
RUNX2	3.70866	TF
SIRT1	3.499433333333333	TF
SMAD3	2.932	TF
SNAI1	2.4616	TF
SOX2	3.0797	TF
SP1	4.1090125	TF
SP3	2.814216666666667	TF
SPDEF	5.05345	TF
SPI1	2.906085714285714	TF
SRF	3.0008	TF
STAT1	3.5629	TF
STAT3	3.3740499999999995	TF
STAT6	4.141925	TF
VDR	3.5986000000000002	TF
XBP1	4.11245	TF
YY1	3.0347999999999997	TF
ZFP36	4.8546	TF
ZNF148	3.1111500000000003	TF
IL16	5.2818000000000005	Secreted Factors
SPP1	10.6365	ECM Glycoproteins
FGA	5.5315	ECM Glycoproteins
ANXA2	4.3064	ECM-affiliated Proteins
MFAP1	2.0423	ECM Glycoproteins
SPARCL1	3.831	ECM Glycoproteins
MUC16	2.1326	ECM-affiliated Proteins
ANXA1	4.2659	ECM-affiliated Proteins
PLG	3.8938	ECM Regulators
ANXA6	2.1935	ECM-affiliated Proteins
COL17A1	3.7698	Collagens
MXRA5	3.9434	ECM Glycoproteins
SERPINA1	3.2009	ECM Regulators
TNC	6.7181999999999995	ECM Glycoproteins
ZFP91	2.5084999999999997	Secreted Factors
KNG1	2.8644999999999996	ECM Regulators
FNDC1	2.2333	ECM Glycoproteins
ADAM9	5.3012	ECM Regulators
LTBP1	4.4483	ECM Glycoproteins
LTBP2	5.1604	ECM Glycoproteins
SEMA4B	5.7296	ECM-affiliated Proteins
ADAM17	4.9406	ECM Regulators
VCAN	4.5334	Proteoglycans
IGFBP3	3.2376000000000005	ECM Glycoproteins
S100A9	6.3713	Secreted Factors
ELFN2	6.6166	ECM-affiliated Proteins
SEMA4C	2.2739	ECM-affiliated Proteins
FBLN2	3.2854	ECM Glycoproteins
COL6A3	2.808	Collagens
TGM2	4.3133	ECM Regulators
THBS2	2.0980000000000003	ECM Glycoproteins
MUC1	3.5254	ECM-affiliated Proteins
VTN	2.4134	ECM Glycoproteins
SERPINC1	2.8205	ECM Regulators
SERPINA10	2.143	ECM Regulators
EGLN1	2.406	ECM Regulators
PLXNB2	2.9111	ECM-affiliated Proteins
ANXA3	3.3679	ECM-affiliated Proteins
SFTPA1	3.7675	ECM-affiliated Proteins
TNXB	3.3219000000000003	ECM Glycoproteins
PRG4	2.7464	Proteoglycans
CTSD	4.4154	ECM Regulators
LUM	2.9469000000000003	Proteoglycans
COL3A1	4.7726	Collagens
ADAM10	3.3873	ECM Regulators
EMCN	8.4423	ECM-affiliated Proteins
ITIH4	5.2501999999999995	ECM Regulators
ADAMTSL3	3.3069	ECM Regulators
SPOCK2	5.8532	Proteoglycans
AGRN	3.4339	ECM Glycoproteins
MUC21	6.6467	ECM-affiliated Proteins
S100A13	4.003	Secreted Factors
PLXNC1	3.4312000000000005	ECM-affiliated Proteins
CTF1	4.1884	Secreted Factors
SERPIND1	3.792100000000001	ECM Regulators
FGB	3.4212999999999996	ECM Glycoproteins
POSTN	4.5439	ECM Glycoproteins
FSTL1	3.0935	Secreted Factors
COL20A1	4.002	Collagens
NRG1	3.752	Secreted Factors
CLEC4A	5.7198	ECM-affiliated Proteins
F9	4.6693	ECM Regulators
PRELP	2.8062	Proteoglycans
MEPE	2.0616	ECM Glycoproteins
CHRDL1	2.4312	Secreted Factors
S100P	3.3979	Secreted Factors
