name	prize	Category
AHR	3.819966666666667	TF
ATF2	2.3181000000000003	TF
ATF4	3.8595	TF
CEBPA	3.024366666666667	TF
CEBPB	3.6524	TF
CEBPD	2.44585	TF
CREB1	4.32105	TF
DDIT3	4.353000000000001	TF
DNMT1	2.7452	TF
E2F1	3.31244	TF
EGR1	3.05755	TF
EGR2	3.9099000000000004	TF
ELK1	3.8192999999999997	TF
EP300	3.796566666666667	TF
ERG	2.948675	TF
ESR1	3.1197999999999997	TF
ETS1	3.1438166666666665	TF
ETS2	4.08535	TF
ETV4	3.693033333333333	TF
FLI1	3.199033333333333	TF
FOS	3.8667	TF
GATA1	2.4198666666666666	TF
GATA3	3.287333333333333	TF
GATA4	3.04115	TF
HDAC1	2.8222	TF
HDAC2	2.919566666666667	TF
HDAC5	2.57445	TF
HIF1A	2.7312	TF
HMGA1	3.3632	TF
HSF1	3.0958666666666668	TF
ING4	2.78705	TF
IRF1	2.6886666666666668	TF
IRF3	2.74215	TF
IRF8	3.41165	TF
JUN	3.33532	TF
JUND	3.8348500000000003	TF
KLF4	3.9417	TF
MYB	2.36525	TF
NFKB1	3.0248384615384616	TF
NFKBIA	4.0964	TF
NR3C1	3.2323333333333335	TF
NR4A1	2.58455	TF
NR4A2	4.08535	TF
NR5A1	3.12545	TF
PARP1	2.7466	TF
POU5F1	2.36075	TF
PPARA	4.07325	TF
PPARG	3.225833333333333	TF
PTTG1	2.637	TF
REL	4.204466666666667	TF
RELA	3.0248384615384616	TF
RUNX1	2.2048	TF
RUNX2	3.9452	TF
SMAD3	2.8105333333333333	TF
SOX9	2.808	TF
SP1	2.776068	TF
SP3	2.8422666666666667	TF
SPI1	2.85028	TF
SRF	2.85125	TF
STAT1	3.402925	TF
STAT3	3.3166615384615383	TF
STAT6	2.7531000000000003	TF
TBP	4.1504	TF
USF1	2.5269999999999997	TF
VDR	3.91845	TF
WT1	2.85916	TF
XBP1	3.9799	TF
ZFP36	4.262066666666668	TF
ZNF300	4.353000000000001	TF
IL16	5.4423	Secreted Factors
SPP1	2.2659	ECM Glycoproteins
FGA	4.591799999999999	ECM Glycoproteins
ANXA2	4.5857	ECM-affiliated Proteins
SPARCL1	3.2817	ECM Glycoproteins
PLG	3.4563999999999995	ECM Regulators
COL17A1	3.1459	Collagens
ZFP91	3.7318	Secreted Factors
KNG1	4.1854	ECM Regulators
FNDC1	2.0362	ECM Glycoproteins
ADAM9	2.1209999999999996	ECM Regulators
LTBP1	3.4973	ECM Glycoproteins
LTBP2	5.0923	ECM Glycoproteins
VCAN	2.5984999999999996	Proteoglycans
ELFN2	5.0316	ECM-affiliated Proteins
FBLN2	2.701	ECM Glycoproteins
ECM2	6.5611	ECM Glycoproteins
FN1	2.8732	ECM Glycoproteins
MUC1	4.4536	ECM-affiliated Proteins
VTN	2.7616	ECM Glycoproteins
SERPINC1	5.313899999999999	ECM Regulators
SERPINA10	4.071000000000001	ECM Regulators
ANXA3	4.3563	ECM-affiliated Proteins
IGFBP5	2.0042999999999997	ECM Glycoproteins
F13A1	2.5093	ECM Regulators
PRG4	4.1676	Proteoglycans
LGALS1	4.0667	ECM-affiliated Proteins
ADAM10	2.0835	ECM Regulators
ADAMTSL3	4.1179	ECM Regulators
SPOCK2	2.8554000000000004	Proteoglycans
LAMA4	2.2056000000000004	ECM Glycoproteins
S100A16	2.1046	Secreted Factors
S100A13	4.1472	Secreted Factors
CTF1	2.645	Secreted Factors
ANXA11	2.243	ECM-affiliated Proteins
SERPIND1	3.7696	ECM Regulators
FGB	3.4558	ECM Glycoproteins
LAMB2	2.5278	ECM Glycoproteins
F9	2.466	ECM Regulators
PRELP	2.6206	Proteoglycans
WISP2	2.6018	ECM Glycoproteins
S100A4	3.7075	Secreted Factors
MEPE	3.0474	ECM Glycoproteins
S100P	3.6222	Secreted Factors
VWA3B	3.2356000000000003	ECM Glycoproteins
F13B	2.7599	ECM Regulators
ANGPT2	3.5337	Secreted Factors
SDC2	5.041399999999999	ECM-affiliated Proteins
TSKU	2.8672000000000004	ECM Glycoproteins
TCHHL1	2.3840000000000003	Secreted Factors
COL19A1	2.5767	Collagens
SPAM1	3.7323	ECM Regulators
SVEP1	2.8118	ECM Glycoproteins
FST	2.5749	Secreted Factors
CRLF1	6.0146	Secreted Factors
COL6A6	9.1836	Collagens
GDF15	3.0511	Secreted Factors
