name	prize	Category
ATF2	2.5682333333333336	TF
ATF4	3.3081333333333336	TF
CEBPA	3.430777777777778	TF
CEBPB	2.9488833333333337	TF
CEBPD	2.67215	TF
CEBPE	3.3366	TF
CEBPZ	4.6777	TF
CIITA	3.5787	TF
DNMT1	2.67628	TF
DNMT3A	2.8548999999999998	TF
E2F1	3.200525	TF
EGR1	3.220742857142857	TF
ELK1	5.2654499999999995	TF
EP300	3.2054166666666664	TF
ERG	3.9772499999999997	TF
ESR1	2.96008	TF
ETS1	3.859172727272727	TF
ETS2	2.9701999999999997	TF
ETV4	3.8935666666666666	TF
FLI1	3.4334	TF
FOSL1	3.3271500000000005	TF
FOXF2	2.4034	TF
FOXQ1	4.1377500000000005	TF
GATA3	2.4294666666666664	TF
GATA4	4.266066666666666	TF
GLI1	3.89458	TF
HDAC1	3.3332571428571427	TF
HDAC2	3.4747000000000003	TF
HDAC5	3.193233333333333	TF
HDAC9	3.4354500000000003	TF
HIF1A	3.117825	TF
HOXB7	2.8875333333333333	TF
HSF1	2.5633	TF
ING4	5.4325	TF
IRF1	2.7347799999999998	TF
IRF8	2.2292	TF
JUN	3.0452	TF
JUNB	3.4945500000000003	TF
JUND	3.5770666666666666	TF
MAF	3.8871000000000002	TF
MECP2	2.4266	TF
MYB	3.50604	TF
NANOG	3.8277	TF
NFIC	3.6622	TF
NFIL3	3.1170400000000003	TF
NFKB1	3.3027029411764706	TF
NFKBIA	2.3441	TF
NR3C1	5.5164	TF
NR4A1	2.6256	TF
POU2F1	4.182575	TF
POU2F2	4.7153	TF
POU5F1	4.062975	TF
PTTG1	3.474	TF
REL	2.8847666666666667	TF
RELA	3.308727272727273	TF
RUNX1	4.250624999999999	TF
RUNX2	3.5477666666666665	TF
SIRT1	2.7519333333333336	TF
SMAD3	2.616433333333333	TF
SNAI1	3.1194000000000006	TF
SNAI2	2.7634	TF
SOX2	2.74175	TF
SOX9	3.10235	TF
SP1	3.8090633333333335	TF
SP3	4.010133333333333	TF
SPI1	2.9209181818181817	TF
STAT1	4.14525	TF
STAT3	4.123092857142857	TF
STAT6	3.6483749999999997	TF
TFCP2	4.605666666666667	TF
TWIST1	2.3870666666666667	TF
TWIST2	2.468366666666667	TF
USF1	4.017825	TF
VDR	2.823175	TF
WT1	2.71105	TF
YY1	3.4395857142857142	TF
IL16	5.2326999999999995	Secreted Factors
SPP1	7.4717	ECM Glycoproteins
FGA	4.7588	ECM Glycoproteins
ANXA2	5.1501	ECM-affiliated Proteins
HCFC1	2.1016	Secreted Factors
MFAP1	2.5825	ECM Glycoproteins
MUC5AC	2.8805	ECM-affiliated Proteins
SPARCL1	4.7753	ECM Glycoproteins
ANXA1	3.8489	ECM-affiliated Proteins
PLG	5.3579	ECM Regulators
ANXA6	5.436	ECM-affiliated Proteins
COL17A1	4.603000000000001	Collagens
MXRA5	8.5838	ECM Glycoproteins
SERPINA1	3.2219	ECM Regulators
ANXA5	6.0504	ECM-affiliated Proteins
FNDC1	3.0133	ECM Glycoproteins
LTBP1	4.5226	ECM Glycoproteins
SEMA4B	5.6898	ECM-affiliated Proteins
ADAM17	2.076	ECM Regulators
HSPG2	2.8659	Proteoglycans
COL6A3	3.0383	Collagens
MUC1	2.0853	ECM-affiliated Proteins
S100A11	2.6353999999999997	Secreted Factors
HRNR	5.7726999999999995	Secreted Factors
SERPINC1	3.3594999999999997	ECM Regulators
EGLN1	3.5062999999999995	ECM Regulators
PLXNB2	2.2300999999999997	ECM-affiliated Proteins
ANXA3	3.2645	ECM-affiliated Proteins
TNXB	2.9623	ECM Glycoproteins
PRG4	4.0736	Proteoglycans
COL3A1	5.1493	Collagens
EMCN	5.069100000000001	ECM-affiliated Proteins
MFGE8	2.8162999999999996	ECM Glycoproteins
ADAMTSL3	2.397	ECM Regulators
SPOCK2	3.3122	Proteoglycans
AGRN	3.1367000000000003	ECM Glycoproteins
LAMA4	2.7202	ECM Glycoproteins
FGB	2.9479	ECM Glycoproteins
COL20A1	6.8084	Collagens
SEMA4F	3.0318	ECM-affiliated Proteins
S100A6	6.505599999999999	Secreted Factors
TGFBI	2.2418	ECM Glycoproteins
S100A4	2.4392	Secreted Factors
PARM1	2.8215000000000003	ECM-affiliated Proteins
CRELD2	2.3325	ECM Glycoproteins
S100P	2.4867999999999997	Secreted Factors
VWA3B	2.2527	ECM Glycoproteins
SDC2	3.8241	ECM-affiliated Proteins
LAMC1	3.4131	ECM Glycoproteins
TECTA	2.8149	ECM Glycoproteins
BGN	2.1064	Proteoglycans
PPBP	2.2917	Secreted Factors
GDF6	5.7890999999999995	Secreted Factors
BMP4	4.4624	Secreted Factors
SPAM1	6.9473	ECM Regulators
S100A3	3.4273	Secreted Factors
FGF16	9.6027	Secreted Factors
PRG3	3.68	Proteoglycans
KY	2.4162999999999997	ECM Regulators
