name	prize	Category
CEBPA	4.6528	TF
CEBPB	4.717099999999999	TF
CREB1	2.4429	TF
DNMT1	2.6318	TF
DNMT3A	2.803933333333333	TF
EGR1	2.5432499999999996	TF
ERG	4.12655	TF
ETS1	3.94284	TF
ETS2	4.15715	TF
EZH2	3.0796	TF
FLI1	3.947233333333333	TF
FOS	4.15715	TF
GATA1	2.6674	TF
GATA3	4.39555	TF
GLI1	2.6776	TF
HDAC1	3.8055666666666665	TF
HDAC9	4.39065	TF
HIF1A	2.5085	TF
HOXA10	3.3219	TF
JUN	4.02248	TF
NFKB1	3.2743874999999996	TF
NFKBIA	4.15715	TF
POU5F1	4.2378	TF
PPARA	3.48625	TF
PPARG	4.155433333333333	TF
RARA	3.7404	TF
RELA	3.5949999999999998	TF
RUNX1	2.9372499999999997	TF
RUNX2	3.215925	TF
SP1	3.8419818181818184	TF
SP3	3.3098666666666667	TF
STAT1	3.2535	TF
STAT3	3.1403833333333333	TF
TP53	3.5935799999999998	TF
TWIST1	4.717099999999999	TF
IL16	3.339	Secreted Factors
SPP1	3.7772	ECM Glycoproteins
FGA	6.8936	ECM Glycoproteins
ANXA2	4.9896	ECM-affiliated Proteins
MFAP1	2.5275	ECM Glycoproteins
SPARCL1	4.3831999999999995	ECM Glycoproteins
PLG	3.3724	ECM Regulators
SERPINA1	3.2522	ECM Regulators
TNC	3.1542999999999997	ECM Glycoproteins
ZFP91	2.3811	Secreted Factors
KNG1	4.072299999999999	ECM Regulators
FNDC1	6.321899999999999	ECM Glycoproteins
LTBP2	5.6071	ECM Glycoproteins
ADAM17	3.3329	ECM Regulators
IGFBP3	2.3207	ECM Glycoproteins
ELFN2	5.043900000000001	ECM-affiliated Proteins
ECM2	3.488	ECM Glycoproteins
TGM2	3.8773	ECM Regulators
FN1	2.5419	ECM Glycoproteins
MUC1	4.1749	ECM-affiliated Proteins
S100A11	2.9195	Secreted Factors
HRNR	3.8404	Secreted Factors
SERPINC1	5.3953	ECM Regulators
SERPINA10	2.8369999999999997	ECM Regulators
FBLN1	3.1605999999999996	ECM Glycoproteins
SERPINB1	2.22	ECM Regulators
F13A1	2.8914	ECM Regulators
PRG4	2.8223000000000003	Proteoglycans
LGALS1	3.9692	ECM-affiliated Proteins
EMCN	5.9986	ECM-affiliated Proteins
ITIH4	5.4565	ECM Regulators
SERPINB6	2.825	ECM Regulators
ADAMTSL3	3.7753	ECM Regulators
SPOCK2	5.0805	Proteoglycans
ABI3BP	4.2271	ECM Glycoproteins
S100A13	2.4688	Secreted Factors
LAMA3	4.0722000000000005	ECM Glycoproteins
SERPIND1	2.6358	ECM Regulators
PLXND1	2.9126000000000003	ECM-affiliated Proteins
SEMA6D	2.1283	ECM-affiliated Proteins
FGB	3.6503	ECM Glycoproteins
COL20A1	2.3087999999999997	Collagens
NRG1	3.6564	Secreted Factors
LAMB2	2.2291	ECM Glycoproteins
TGFBI	2.644	ECM Glycoproteins
CLEC4A	2.0998	ECM-affiliated Proteins
FBN1	2.6299	ECM Glycoproteins
SDC1	4.597	ECM-affiliated Proteins
SDC3	2.1304000000000003	ECM-affiliated Proteins
PARM1	2.6773	ECM-affiliated Proteins
S100P	3.664099999999999	Secreted Factors
ANGPT2	4.1569	Secreted Factors
LAMC1	2.5370999999999997	ECM Glycoproteins
TECTA	3.512	ECM Glycoproteins
MATN3	2.4585999999999997	ECM Glycoproteins
GDF6	7.0249999999999995	Secreted Factors
ADAM28	2.7146	ECM Regulators
FGF16	2.3735999999999997	Secreted Factors
PRG3	5.6798	Proteoglycans
FST	2.7182	Secreted Factors
CRLF1	5.0809	Secreted Factors
FREM3	6.5723	ECM-affiliated Proteins
ANGPTL7	2.6088	Secreted Factors
