name	prize	Category
ATF2	2.74645	TF
ATF3	3.9117	TF
ATF4	2.7701000000000002	TF
CEBPB	3.0947	TF
CEBPE	2.3284000000000002	TF
CIITA	3.4272	TF
CREB1	2.8838500000000002	TF
CREBBP	2.1720999999999995	TF
CTNNB1	2.45865	TF
DNMT1	2.9453	TF
DNMT3A	3.15965	TF
EGR1	2.8117375	TF
ELF3	3.82765	TF
EP300	3.0852	TF
ERG	4.053133333333333	TF
ETS1	3.8440600000000003	TF
ETS2	3.7632	TF
ETV4	3.2878499999999997	TF
EZH2	3.57065	TF
FLI1	4.0222	TF
FOS	4.236825	TF
FOXO1	2.7761	TF
FOXQ1	4.31945	TF
GATA1	3.3031333333333333	TF
GATA3	3.019066666666667	TF
GLI1	3.32065	TF
GLI2	2.73545	TF
HDAC1	5.4003	TF
HDAC9	3.95115	TF
HIF1A	3.6617666666666664	TF
HOXB7	2.2727500000000003	TF
ING4	5.2105999999999995	TF
IRF1	3.2213	TF
JUN	3.5915	TF
KLF4	3.3095	TF
MAF	3.0054499999999997	TF
MAZ	4.40005	TF
MSC	3.1609000000000003	TF
MYB	3.3378	TF
NCOA3	3.0391000000000004	TF
NFIC	3.2117500000000003	TF
NFIL3	2.7584500000000003	TF
NFKB1	3.407605263157895	TF
NFKBIA	4.677666666666667	TF
NR3C1	5.0581499999999995	TF
NR5A1	2.8440000000000003	TF
POU2F1	4.0543	TF
POU5F1	4.333699999999999	TF
PPARA	3.35305	TF
PPARG	3.8737250000000003	TF
PTTG1	2.17035	TF
RARA	4.70915	TF
REL	2.35015	TF
RELA	3.5645052631578946	TF
RUNX2	3.58995	TF
SMAD3	3.1108000000000002	TF
SNAI2	4.01125	TF
SOX2	3.4484	TF
SP1	4.3009562500000005	TF
SP3	3.221625	TF
SPI1	2.414066666666667	TF
SRF	4.38135	TF
STAT1	3.3160600000000002	TF
STAT3	3.3366444444444445	TF
STAT4	2.7935	TF
STAT6	3.1512000000000002	TF
TBP	3.9356999999999998	TF
TBX21	2.6978999999999997	TF
TWIST1	3.7178666666666667	TF
TWIST2	3.2525	TF
USF1	3.2919666666666667	TF
VDR	2.3152666666666666	TF
YY1	2.464675	TF
ZFP36	2.6432	TF
IL16	4.2539	Secreted Factors
SPP1	8.6502	ECM Glycoproteins
FGA	7.2195	ECM Glycoproteins
ANXA2	7.0964	ECM-affiliated Proteins
HCFC1	2.4972000000000003	Secreted Factors
MFAP1	3.3479	ECM Glycoproteins
SPARCL1	4.0673	ECM Glycoproteins
ANXA1	3.2813	ECM-affiliated Proteins
PLG	4.185499999999999	ECM Regulators
ANXA6	2.1809	ECM-affiliated Proteins
MXRA5	2.692	ECM Glycoproteins
SERPINA1	2.2658	ECM Regulators
TNC	2.3437	ECM Glycoproteins
ZFP91	2.718	Secreted Factors
KNG1	5.9028	ECM Regulators
ADAM9	2.0795999999999997	ECM Regulators
LTBP1	2.8402	ECM Glycoproteins
LTBP2	7.262	ECM Glycoproteins
ADAM17	3.3769	ECM Regulators
VCAN	3.8435	Proteoglycans
HSPG2	3.3297	Proteoglycans
S100A9	2.8339000000000003	Secreted Factors
ELFN2	5.6663	ECM-affiliated Proteins
FBLN2	4.2379999999999995	ECM Glycoproteins
COL6A3	3.3514999999999997	Collagens
TGM2	3.5314	ECM Regulators
FN1	3.0702	ECM Glycoproteins
MUC1	2.9203	ECM-affiliated Proteins
S100A11	2.0048	Secreted Factors
HRNR	2.1727	Secreted Factors
SERPINC1	4.2064	ECM Regulators
SERPINA10	4.9517	ECM Regulators
PLXDC2	2.4276999999999997	ECM-affiliated Proteins
SERPINH1	2.2202	ECM Regulators
ANXA3	3.4931	ECM-affiliated Proteins
SFTPA1	2.1608	ECM-affiliated Proteins
IGFBP5	2.5495	ECM Glycoproteins
PRG4	4.7039	Proteoglycans
GREM1	2.1012000000000004	ECM-affiliated Proteins
LGALS1	3.2617	ECM-affiliated Proteins
S100A8	2.3469	Secreted Factors
ITIH4	5.9521	ECM Regulators
MFGE8	2.4417999999999997	ECM Glycoproteins
ADAMTSL3	4.6413	ECM Regulators
LAMA4	3.6055	ECM Glycoproteins
MUC21	8.380700000000001	ECM-affiliated Proteins
PLXNC1	3.7878	ECM-affiliated Proteins
ANXA11	3.1612	ECM-affiliated Proteins
FGB	2.5229	ECM Glycoproteins
COL20A1	3.9677	Collagens
AEBP1	2.8042	ECM Glycoproteins
ITIH2	2.5575	ECM Regulators
LAMB2	3.1378000000000004	ECM Glycoproteins
TGFBI	2.3721	ECM Glycoproteins
CLEC4A	3.8111	ECM-affiliated Proteins
F9	3.9323	ECM Regulators
FBN1	2.9387	ECM Glycoproteins
S100A4	2.4955	Secreted Factors
SDC1	4.3944	ECM-affiliated Proteins
CLC	2.8299	ECM-affiliated Proteins
SDC2	14.7596	ECM-affiliated Proteins
LAMC1	3.7698	ECM Glycoproteins
TECTA	4.6456	ECM Glycoproteins
MATN3	3.034	ECM Glycoproteins
TCHHL1	3.157	Secreted Factors
S100A3	3.7696	Secreted Factors
FGF16	2.7985	Secreted Factors
PRG3	4.415	Proteoglycans
CRLF1	7.5974	Secreted Factors
IL9	3.8008	Secreted Factors
