name	prize	Category
ATF4	2.54776	TF
CEBPA	4.139266666666667	TF
CEBPB	2.1300333333333334	TF
CEBPZ	4.9940999999999995	TF
CIITA	4.5819	TF
CREB1	3.10945	TF
CREM	2.6905999999999994	TF
DDIT3	2.14455	TF
DNMT1	2.25045	TF
DNMT3A	2.353266666666667	TF
EGR1	2.8408285714285713	TF
EP300	2.51472	TF
ERG	2.942275	TF
ETS1	3.42307	TF
ETS2	2.1282	TF
ETV4	2.5858	TF
EZH2	2.89315	TF
FLI1	3.266475	TF
FOS	2.3935833333333334	TF
FOXA2	2.7220000000000004	TF
FOXO1	2.70905	TF
FOXQ1	3.6288	TF
GLI1	2.5529	TF
HDAC1	2.9225142857142856	TF
HDAC2	2.6369	TF
HDAC5	2.28695	TF
HDAC9	4.2932999999999995	TF
HIF1A	3.10315	TF
HOXA10	3.1334	TF
HOXB7	3.4076	TF
ILF3	2.92945	TF
ING4	3.1171333333333333	TF
JUN	3.0257666666666667	TF
JUND	2.0729500000000005	TF
KLF4	2.36885	TF
MYB	3.887766666666667	TF
NFIC	4.23005	TF
NFKB1	3.03245	TF
NFKBIA	2.1039666666666665	TF
NR3C1	3.3411500000000003	TF
NR4A2	2.15045	TF
POU2F1	3.447566666666667	TF
POU5F1	3.4777500000000003	TF
PPARA	2.70905	TF
RARA	2.6322666666666668	TF
REL	2.5129	TF
RELA	3.0231222222222223	TF
RUNX1	3.371775	TF
RUNX2	3.972925	TF
SIRT1	3.074266666666667	TF
SOX2	2.2413499999999997	TF
SP1	3.670815	TF
SP3	3.42096	TF
STAT1	3.118	TF
STAT3	2.86839	TF
STAT6	3.08215	TF
TBP	3.3443500000000004	TF
TWIST1	2.1491	TF
TWIST2	2.6996999999999995	TF
VDR	2.7350600000000003	TF
XBP1	2.14455	TF
ZFP36	2.4085666666666667	TF
ZNF300	2.14455	TF
IL16	5.3429	Secreted Factors
SPP1	7.7449	ECM Glycoproteins
ANXA2	3.1663	ECM-affiliated Proteins
MFAP1	2.0444	ECM Glycoproteins
SPARCL1	2.3112	ECM Glycoproteins
PLG	2.2713	ECM Regulators
ANXA6	2.3054	ECM-affiliated Proteins
COL17A1	7.1008	Collagens
MXRA5	6.0271	ECM Glycoproteins
TNC	4.1788	ECM Glycoproteins
FNDC1	7.0226	ECM Glycoproteins
LTBP1	2.4417999999999997	ECM Glycoproteins
SEMA4B	6.5834	ECM-affiliated Proteins
VCAN	5.8901	Proteoglycans
S100A9	5.2453	Secreted Factors
ELFN2	4.5375000000000005	ECM-affiliated Proteins
ECM2	5.6776	ECM Glycoproteins
SERPINC1	3.4737	ECM Regulators
FBLN1	2.4072	ECM Glycoproteins
ANXA3	4.095	ECM-affiliated Proteins
SEMA4D	3.8113	ECM-affiliated Proteins
GREM1	2.3232	ECM-affiliated Proteins
EMCN	4.946	ECM-affiliated Proteins
ITIH4	2.15	ECM Regulators
MFGE8	2.7482	ECM Glycoproteins
ADAMTSL3	4.2349	ECM Regulators
MUC21	5.68	ECM-affiliated Proteins
CTF1	2.0488	Secreted Factors
ADAMTSL4	5.6951	ECM Regulators
POSTN	2.7746000000000004	ECM Glycoproteins
COL16A1	2.3326	Collagens
LAMB2	2.3455	ECM Glycoproteins
TGFBI	2.0501	ECM Glycoproteins
FBN1	4.3197	ECM Glycoproteins
S100A7	7.6067	Secreted Factors
PAPPA	2.1306	ECM Regulators
SDC2	4.547	ECM-affiliated Proteins
TECTA	3.2352	ECM Glycoproteins
HMCN1	2.7578	ECM Glycoproteins
ANXA7	2.3249	ECM-affiliated Proteins
IGFBP1	2.2808	ECM Glycoproteins
SPAM1	4.8977	ECM Regulators
FGF16	3.7066	Secreted Factors
PRG3	2.6741	Proteoglycans
CRLF1	4.4002	Secreted Factors
ADAMTS3	3.7614	ECM Regulators
ANGPTL7	3.3335999999999997	Secreted Factors
