name	prize	Category
AHR	3.1830333333333334	TF
ATF2	2.60555	TF
ATF4	4.14718	TF
CEBPA	3.2125500000000002	TF
CEBPB	2.9056833333333336	TF
CREB1	2.82885	TF
CREM	2.6028333333333333	TF
DNMT1	2.2066999999999997	TF
E2F1	3.29934	TF
EGR1	3.2700166666666663	TF
ERG	2.7959799999999997	TF
ESR1	3.5061999999999998	TF
ETS1	2.8869	TF
ETS2	2.422333333333333	TF
ETV4	2.92565	TF
EZH2	2.65625	TF
FOS	2.856325	TF
FOXA2	3.17035	TF
FOXO1	3.5814500000000002	TF
HDAC1	2.8709599999999997	TF
HDAC9	3.82435	TF
HIF1A	3.7468249999999994	TF
HSF1	3.2757500000000004	TF
ING4	3.53485	TF
JUN	3.2726076923076923	TF
JUND	2.7506	TF
KLF4	3.7193000000000005	TF
NFIC	2.8546999999999993	TF
NFIL3	2.8004999999999995	TF
NFKB1	3.019685	TF
NFKBIA	3.0757000000000003	TF
NR3C1	4.2226	TF
POU2F1	3.295333333333333	TF
POU5F1	3.63265	TF
PPARA	3.5814500000000002	TF
RARA	3.0111999999999997	TF
REL	3.4414000000000002	TF
RELA	3.0589	TF
RUNX1	2.7274333333333334	TF
SIRT1	3.0993000000000004	TF
SMAD3	2.0977333333333337	TF
SMAD4	2.1100000000000003	TF
SP1	3.17736	TF
SP3	2.67942	TF
SPI1	2.993075	TF
STAT1	3.2483142857142857	TF
STAT3	3.3616444444444444	TF
STAT6	2.840925	TF
TBP	3.7811000000000003	TF
TFCP2	3.1562	TF
TWIST1	2.5138	TF
VDR	3.3546666666666667	TF
WT1	2.9093	TF
XBP1	3.6146000000000003	TF
ZFP36	3.7831333333333332	TF
IL16	6.5028	Secreted Factors
FGA	7.397	ECM Glycoproteins
ANXA2	4.0607999999999995	ECM-affiliated Proteins
MFAP1	2.7741	ECM Glycoproteins
SPARCL1	2.1913	ECM Glycoproteins
ANXA1	2.2344999999999997	ECM-affiliated Proteins
PLG	5.8909	ECM Regulators
SERPINA1	2.1317	ECM Regulators
ANXA5	2.9648	ECM-affiliated Proteins
ZFP91	2.9207	Secreted Factors
KNG1	3.6706	ECM Regulators
FNDC1	3.7552	ECM Glycoproteins
LTBP1	2.5233	ECM Glycoproteins
LTBP2	2.2898	ECM Glycoproteins
SEMA4B	2.6358	ECM-affiliated Proteins
ADAM17	3.0618999999999996	ECM Regulators
VCAN	4.3777	Proteoglycans
THBS2	2.3364000000000003	ECM Glycoproteins
MUC1	3.5126	ECM-affiliated Proteins
VTN	3.7966	ECM Glycoproteins
S100A11	2.9773000000000005	Secreted Factors
HRNR	2.901699999999999	Secreted Factors
F13A1	3.3288	ECM Regulators
PRG4	4.7787	Proteoglycans
EMCN	2.6426	ECM-affiliated Proteins
ABI3BP	2.8312	ECM Glycoproteins
S100A13	2.8011	Secreted Factors
ANXA11	3.6028	ECM-affiliated Proteins
FGB	3.9367	ECM Glycoproteins
COL20A1	8.6555	Collagens
S100A6	3.802	Secreted Factors
ITIH2	2.1721	ECM Regulators
FBN1	7.635800000000001	ECM Glycoproteins
CHRDL1	2.2592	Secreted Factors
PAPPA	3.7638	ECM Regulators
ANGPTL2	2.2579	Secreted Factors
SDC2	2.7175	ECM-affiliated Proteins
PPBP	3.1769999999999996	Secreted Factors
IGFBP1	3.6867	ECM Glycoproteins
SPAM1	6.5405999999999995	ECM Regulators
SERPINF2	2.8402	ECM Regulators
PRG3	4.5978	Proteoglycans
FST	2.6279	Secreted Factors
IL9	2.6010999999999997	Secreted Factors
FREM3	3.3545	ECM-affiliated Proteins
ANGPTL7	3.4166	Secreted Factors
