name	prize	Category
AHR	3.041200000000001	TF
ATF1	3.0454	TF
CEBPA	4.18494	TF
CEBPB	3.240766666666667	TF
CREB1	2.9183500000000002	TF
DNMT1	4.5572	TF
DNMT3A	5.8835	TF
ELF3	3.02445	TF
EP300	3.1656750000000002	TF
ERG	3.90096	TF
ETS1	3.7042857142857146	TF
ETS2	3.4650333333333334	TF
FLI1	2.879766666666667	TF
FOSL1	4.06925	TF
FOXQ1	4.69	TF
HDAC1	5.0276250000000005	TF
HDAC4	4.732550000000001	TF
HDAC5	3.8729499999999994	TF
HIF1A	3.8544249999999995	TF
HOXB7	3.18415	TF
ING4	5.1621500000000005	TF
IRF1	3.8019	TF
JUN	3.658744444444445	TF
KLF4	2.704466666666667	TF
MAZ	3.6168	TF
MYB	3.7746	TF
NFIC	3.05415	TF
NFKB1	3.243325	TF
NFKBIA	3.6168	TF
OTX2	3.25345	TF
POU5F1	3.865666666666667	TF
PPARG	2.8532	TF
REL	3.5634500000000005	TF
RELA	3.35851875	TF
RUNX2	4.306866666666667	TF
SNAI2	3.5296666666666665	TF
SP1	3.5211666666666668	TF
SP3	2.800316666666667	TF
STAT1	4.29588	TF
STAT3	3.5341625	TF
TBP	3.09675	TF
TBX21	2.6885500000000007	TF
TFCP2	3.8814333333333333	TF
TWIST1	2.7297	TF
TWIST2	2.46345	TF
WT1	2.849166666666667	TF
ZFP36	3.7967	TF
IL16	6.264799999999999	Secreted Factors
SPP1	5.9695	ECM Glycoproteins
FGA	8.4063	ECM Glycoproteins
ANXA2	5.891	ECM-affiliated Proteins
MFAP1	3.2086	ECM Glycoproteins
SPARCL1	6.2148	ECM Glycoproteins
MUC16	2.5751999999999997	ECM-affiliated Proteins
ANXA1	2.1717	ECM-affiliated Proteins
PLG	5.9033	ECM Regulators
VWA5A	3.3147	ECM Glycoproteins
MXRA5	6.681	ECM Glycoproteins
SERPINA1	3.1315999999999997	ECM Regulators
TNC	3.0425	ECM Glycoproteins
ZFP91	5.263999999999999	Secreted Factors
KNG1	4.9995	ECM Regulators
ADAM9	3.5015	ECM Regulators
LTBP1	2.8773	ECM Glycoproteins
LTBP2	2.5956	ECM Glycoproteins
ADAM17	2.7043	ECM Regulators
VCAN	2.7667	Proteoglycans
HSPG2	4.3443000000000005	Proteoglycans
ELFN2	6.9696	ECM-affiliated Proteins
SEMA4C	2.2164	ECM-affiliated Proteins
FBLN2	3.895	ECM Glycoproteins
COL6A3	2.2888	Collagens
ECM2	4.279	ECM Glycoproteins
THBS2	6.6057	ECM Glycoproteins
FN1	2.6664	ECM Glycoproteins
MUC1	2.7652	ECM-affiliated Proteins
S100A11	4.1094	Secreted Factors
SERPINC1	6.1986	ECM Regulators
ANXA4	2.5683	ECM-affiliated Proteins
SERPINA10	4.0278	ECM Regulators
FBLN1	2.0326	ECM Glycoproteins
SERPINH1	4.8993	ECM Regulators
ANXA3	5.5939	ECM-affiliated Proteins
IGFBP5	3.8864	ECM Glycoproteins
F13A1	3.9511	ECM Regulators
TNXB	5.379	ECM Glycoproteins
SEMA4D	2.1056999999999997	ECM-affiliated Proteins
PRG4	6.0924000000000005	Proteoglycans
CTSD	4.3123000000000005	ECM Regulators
LGALS1	5.268800000000001	ECM-affiliated Proteins
ITIH4	5.604699999999999	ECM Regulators
SERPINB6	2.3586	ECM Regulators
MFGE8	3.2325999999999997	ECM Glycoproteins
ADAMTSL3	4.4276	ECM Regulators
SPOCK2	9.1805	Proteoglycans
ABI3BP	2.3747	ECM Glycoproteins
LAMA4	2.8963	ECM Glycoproteins
MUC21	8.6213	ECM-affiliated Proteins
S100A13	3.4739	Secreted Factors
COL1A1	2.2315	Collagens
ADAM22	2.2676000000000003	ECM Regulators
VWA1	4.367900000000001	ECM Glycoproteins
SERPIND1	4.0282	ECM Regulators
PLXND1	6.3055	ECM-affiliated Proteins
POSTN	4.1856	ECM Glycoproteins
THSD4	3.7031	ECM Glycoproteins
COL20A1	2.0139	Collagens
AEBP1	2.3579	ECM Glycoproteins
COL16A1	3.0748	Collagens
S100A6	3.8504999999999994	Secreted Factors
ITIH2	3.7153	ECM Regulators
LAMB2	3.8371	ECM Glycoproteins
TGFBI	2.715	ECM Glycoproteins
F9	4.6543	ECM Regulators
PRELP	2.8985	Proteoglycans
S100A4	3.3348	Secreted Factors
PLXNB3	3.0202	ECM-affiliated Proteins
CRELD2	2.0732	ECM Glycoproteins
S100A7	4.8333	Secreted Factors
CHRDL1	6.0105	Secreted Factors
SDC2	9.1493	ECM-affiliated Proteins
LAMC1	2.0759	ECM Glycoproteins
TSKU	2.015	ECM Glycoproteins
HMCN2	5.5906	ECM Glycoproteins
TECTA	4.6367	ECM Glycoproteins
PPBP	2.4299	Secreted Factors
FNDC7	4.3627	ECM Glycoproteins
COL6A2	3.4055	Collagens
ADAM28	2.8419999999999996	ECM Regulators
SPAM1	7.3447	ECM Regulators
FGF1	2.4858	Secreted Factors
PRG3	2.31	Proteoglycans
FST	3.3529	Secreted Factors
CRLF1	5.6362000000000005	Secreted Factors
IL9	3.8924	Secreted Factors
GDF9	4.6373999999999995	Secreted Factors
