name	prize	Category
AHR	3.6372999999999998	TF
AR	2.7347200000000003	TF
ASCL1	2.6298500000000002	TF
ATF2	2.6521250000000003	TF
ATF4	4.39872	TF
CEBPA	3.8872999999999998	TF
CEBPB	3.344888888888889	TF
CEBPD	2.6549666666666667	TF
CEBPE	3.48135	TF
CEBPZ	4.8062000000000005	TF
CIITA	3.1362200000000002	TF
CREM	2.6702666666666666	TF
DNMT1	3.1590499999999997	TF
DNMT3A	3.5337	TF
E2F1	2.984842857142857	TF
EGR1	3.9518857142857144	TF
EGR2	3.0334	TF
ELF3	2.8448999999999995	TF
EP300	3.1648875	TF
ERG	3.986575	TF
ETS1	4.038483333333334	TF
ETS2	3.3172	TF
ETV4	2.7813333333333334	TF
EZH2	4.130850000000001	TF
FLI1	3.66915	TF
FOS	3.2974	TF
FOSL1	3.5962	TF
FOSL2	2.849	TF
FOXO1	4.783666666666667	TF
FOXO3	2.83495	TF
GATA1	3.66634	TF
GATA3	3.3007333333333335	TF
GATA4	5.2911	TF
GLI1	3.4034666666666666	TF
HDAC1	3.3612285714285712	TF
HDAC11	2.36945	TF
HDAC2	3.2388333333333335	TF
HDAC5	3.495566666666667	TF
HDAC9	4.680300000000001	TF
HIF1A	2.98428	TF
HOXA10	4.585333333333334	TF
HOXB7	3.74165	TF
ING4	4.1103499999999995	TF
IRF1	3.4620333333333333	TF
IRF3	2.8214000000000006	TF
IRF8	3.2693499999999998	TF
JUN	3.0230652173913044	TF
JUNB	3.0146499999999996	TF
JUND	3.3771125	TF
KLF4	2.9881666666666664	TF
KLF5	4.41875	TF
MAZ	3.5022	TF
MECP2	2.1642	TF
MYB	3.8239333333333336	TF
NCOR1	3.33005	TF
NF1	3.2370999999999994	TF
NFIC	3.18115	TF
NFIL3	3.67202	TF
NFKB1	3.29086	TF
NFKBIA	2.98672	TF
NKX2-1	4.2066	TF
NR4A1	2.4759	TF
OTX2	4.4754	TF
PAX5	2.88955	TF
POU2F1	3.817025	TF
POU2F2	4.40285	TF
POU5F1	3.874625	TF
PPARA	4.923066666666666	TF
PPARG	3.127975	TF
PTTG1	3.094933333333333	TF
RARA	4.1507249999999996	TF
REL	3.143075	TF
RELA	3.2434617647058825	TF
RUNX1	3.6683714285714286	TF
RUNX2	4.3888	TF
SIRT1	2.6941800000000002	TF
SMAD3	3.5742333333333334	TF
SNAI2	3.22875	TF
SOX2	3.6121	TF
SP1	3.6084694444444443	TF
SP3	3.5609300000000004	TF
SPI1	3.1648272727272726	TF
STAT1	3.1862	TF
STAT3	3.4492133333333332	TF
STAT6	3.6194666666666673	TF
TBP	5.337199999999999	TF
TFAP2A	3.0979	TF
TFCP2	4.014199999999999	TF
TWIST1	3.3811666666666667	TF
WT1	3.4065166666666666	TF
XBP1	3.8438	TF
