name	prize	Category
AHR	2.8453	TF
AR	2.7966500000000005	TF
ATF4	2.9140666666666664	TF
BRCA1	2.2280666666666664	TF
CEBPA	3.235775	TF
CEBPB	3.295642857142857	TF
CEBPZ	4.180899999999999	TF
CIITA	4.456966666666667	TF
CREB1	3.20815	TF
DNMT1	2.5424333333333333	TF
E2F1	3.6711400000000003	TF
EGR1	2.8074857142857144	TF
EGR2	3.0273333333333334	TF
ELF3	3.5127500000000005	TF
ELK1	3.6270666666666664	TF
EP300	3.068966666666667	TF
ERG	3.5005749999999995	TF
ETS1	3.4868500000000004	TF
ETS2	3.5332000000000003	TF
ETV4	4.131525	TF
FLI1	4.275166666666667	TF
FOS	3.7050333333333336	TF
FOSL1	5.3740000000000006	TF
FOXA2	2.61455	TF
FOXO1	2.599675	TF
FOXQ1	4.44645	TF
GATA4	3.4886999999999997	TF
GLI1	2.2424999999999997	TF
HDAC1	3.70005	TF
HDAC2	2.6146	TF
HDAC4	2.31395	TF
HDAC5	2.6933333333333334	TF
HIF1A	3.59322	TF
HOXB7	2.7695333333333334	TF
HSF1	2.4672	TF
ING4	3.8324999999999996	TF
IRF1	3.8106000000000004	TF
IRF8	2.5352	TF
JUN	3.4353307692307693	TF
JUNB	3.50975	TF
JUND	2.98195	TF
KLF4	2.92825	TF
KLF5	3.3216500000000004	TF
LEF1	2.8830999999999998	TF
LMO2	2.3931	TF
MAF	2.31395	TF
MAZ	5.305400000000001	TF
MYB	4.1946666666666665	TF
NFIC	3.7854333333333336	TF
NFIL3	2.668066666666667	TF
NFKB1	3.358836	TF
NFKBIA	4.406333333333333	TF
OTX2	2.56925	TF
POU2F1	3.47375	TF
POU2F2	4.02705	TF
POU5F1	3.520775	TF
PPARG	4.283533333333334	TF
RARA	3.688066666666667	TF
RB1	3.2337	TF
REL	2.7352666666666665	TF
RELA	3.5575240000000004	TF
RUNX2	3.363033333333333	TF
SIRT1	3.0905500000000004	TF
SMAD3	3.1641500000000002	TF
SNAI2	4.1019000000000005	TF
SOX2	2.84845	TF
SOX9	4.5335	TF
SP1	3.4237833333333336	TF
SP3	3.980914285714286	TF
SPDEF	3.4010000000000007	TF
SPI1	2.60034	TF
SRF	3.13795	TF
STAT1	3.1074	TF
STAT3	3.9361923076923078	TF
STAT6	4.4577333333333335	TF
TBP	3.5216	TF
TCF4	2.22145	TF
TFCP2	4.069649999999999	TF
TWIST2	3.6946	TF
WT1	2.5083	TF
XBP1	2.7988	TF
YY1	3.4611833333333335	TF
IL16	5.4395	Secreted Factors
SPP1	4.9249	ECM Glycoproteins
FGA	7.1226	ECM Glycoproteins
ANXA2	6.260400000000001	ECM-affiliated Proteins
HCFC1	2.6417	Secreted Factors
MFAP1	4.1361	ECM Glycoproteins
SPARCL1	6.4276	ECM Glycoproteins
ANXA1	2.5648	ECM-affiliated Proteins
PLG	3.712	ECM Regulators
ANXA6	2.6293	ECM-affiliated Proteins
MXRA5	8.5846	ECM Glycoproteins
SERPINA1	2.5222	ECM Regulators
TNC	3.2332	ECM Glycoproteins
KNG1	5.0016	ECM Regulators
FNDC1	4.3761	ECM Glycoproteins
LTBP1	4.4707	ECM Glycoproteins
ADAM17	3.6934	ECM Regulators
VCAN	4.9111	Proteoglycans
HSPG2	3.0940000000000003	Proteoglycans
TGM2	3.245	ECM Regulators
THBS2	3.916	ECM Glycoproteins
MUC1	2.2408	ECM-affiliated Proteins
HRNR	2.9345000000000003	Secreted Factors
SERPINC1	2.8528	ECM Regulators
SERPINA10	3.9422	ECM Regulators
EGLN1	2.26	ECM Regulators
FBLN1	3.0683	ECM Glycoproteins
ANXA3	5.714	ECM-affiliated Proteins
SFTPA1	3.2075	ECM-affiliated Proteins
F13A1	2.9446	ECM Regulators
TNXB	3.83	ECM Glycoproteins
PRG4	3.7283	Proteoglycans
FGG	5.7387999999999995	ECM Glycoproteins
LGALS1	3.2055	ECM-affiliated Proteins
S100A8	3.8719	Secreted Factors
COL3A1	7.6843	Collagens
ADAM10	3.0512	ECM Regulators
ITIH4	4.8537	ECM Regulators
SERPINB6	3.4912	ECM Regulators
ADAMTSL3	4.2387999999999995	ECM Regulators
SPOCK2	5.6789000000000005	Proteoglycans
ABI3BP	3.7425	ECM Glycoproteins
S100A16	2.2873	Secreted Factors
S100A13	3.4867	Secreted Factors
PLXNC1	2.0631	ECM-affiliated Proteins
COL1A1	3.5860000000000003	Collagens
DCN	2.2638	Proteoglycans
FGB	2.7325999999999997	ECM Glycoproteins
POSTN	4.4975000000000005	ECM Glycoproteins
NRG1	6.0977999999999994	Secreted Factors
COL16A1	2.9517	Collagens
ITIH2	3.3191	ECM Regulators
LAMB2	4.5099	ECM Glycoproteins
TGFBI	2.5911	ECM Glycoproteins
F9	2.9578	ECM Regulators
FBN1	2.3259	ECM Glycoproteins
S100A7	4.6126000000000005	Secreted Factors
CHRDL1	3.2643	Secreted Factors
CLC	3.4895	ECM-affiliated Proteins
PAPPA	6.1668	ECM Regulators
SDC2	5.3061	ECM-affiliated Proteins
ADAM28	2.8393	ECM Regulators
SULF2	4.4744	ECM Regulators
S100A3	3.5322	Secreted Factors
PRG3	3.3487	Proteoglycans
IL9	3.0726	Secreted Factors
NTN1	4.823	ECM Glycoproteins
