name	prize	Category
ATF2	2.3117666666666667	TF
ATF3	3.3398999999999996	TF
ATF4	3.0164	TF
CEBPA	4.377133333333334	TF
CEBPB	3.1686	TF
CEBPD	2.0129	TF
CIITA	2.8394333333333335	TF
CREB1	3.87405	TF
CREM	2.54615	TF
DNMT1	2.052	TF
EGR1	3.01194	TF
EGR2	3.0276500000000004	TF
EP300	2.7158666666666664	TF
ERG	3.9071000000000002	TF
ETS1	3.791914285714286	TF
ETS2	3.4024666666666668	TF
ETV4	3.136066666666667	TF
FLI1	3.527766666666667	TF
GATA1	3.0567333333333333	TF
GATA3	2.7550833333333333	TF
HDAC1	4.550266666666667	TF
HDAC11	3.1249000000000002	TF
ING4	3.85685	TF
IRF1	3.0753	TF
IRF3	3.1139	TF
IRF7	3.1139	TF
JUN	3.10923	TF
JUND	3.2366	TF
KLF4	3.5102666666666664	TF
MSC	3.26655	TF
NFIC	2.6744	TF
NFIL3	2.3278	TF
NFKB1	3.3058388888888888	TF
NFKBIA	3.6289333333333333	TF
NR3C1	4.386933333333333	TF
NR4A1	2.3169000000000004	TF
PARP1	2.7354499999999997	TF
PITX2	2.50845	TF
POU2F1	3.574066666666667	TF
POU5F1	3.3743333333333334	TF
PPARG	2.930175	TF
REL	3.5682666666666667	TF
RELA	3.325633333333333	TF
RUNX2	3.396	TF
SIRT1	2.2591666666666668	TF
SOX2	3.8704	TF
SP1	3.2970478260869567	TF
SP3	4.06975	TF
STAT1	3.51235	TF
STAT3	3.963881818181818	TF
STAT6	2.9513499999999997	TF
TBX21	3.1470333333333333	TF
TFAP4	3.70455	TF
TFCP2	3.84715	TF
TWIST1	3.4835499999999997	TF
VDR	3.8356500000000002	TF
YY1	3.1677999999999997	TF
IL16	4.3579	Secreted Factors
SPP1	5.200200000000001	ECM Glycoproteins
FGA	10.1688	ECM Glycoproteins
ANXA2	4.1352	ECM-affiliated Proteins
HCFC1	2.446	Secreted Factors
SPARCL1	4.9212	ECM Glycoproteins
ANXA1	2.3751	ECM-affiliated Proteins
PLG	4.4571000000000005	ECM Regulators
COL17A1	7.1462	Collagens
MXRA5	6.449999999999999	ECM Glycoproteins
SERPINA1	2.0299	ECM Regulators
ZFP91	3.5399000000000003	Secreted Factors
KNG1	4.314	ECM Regulators
ADAM9	3.2344	ECM Regulators
LTBP1	2.4587000000000003	ECM Glycoproteins
LTBP2	13.7341	ECM Glycoproteins
ADAM17	2.3283	ECM Regulators
VCAN	2.4961	Proteoglycans
HSPG2	2.2099	Proteoglycans
IGFBP3	2.0022	ECM Glycoproteins
SEMA4C	2.3472999999999997	ECM-affiliated Proteins
FBLN2	2.6891	ECM Glycoproteins
COL6A3	2.0921000000000003	Collagens
ECM2	2.0554	ECM Glycoproteins
TGM2	3.5995999999999997	ECM Regulators
THBS2	4.2478	ECM Glycoproteins
FN1	3.3523	ECM Glycoproteins
MUC1	2.0681000000000003	ECM-affiliated Proteins
S100A11	2.2011	Secreted Factors
HRNR	3.1026	Secreted Factors
SERPINC1	4.415	ECM Regulators
SERPINH1	2.4444	ECM Regulators
F13A1	2.4127	ECM Regulators
TNXB	5.3693	ECM Glycoproteins
PRG4	5.7936	Proteoglycans
SFTPB	2.014	ECM-affiliated Proteins
LGALS1	3.8107	ECM-affiliated Proteins
MFGE8	2.9099	ECM Glycoproteins
ADAMTSL3	4.9854	ECM Regulators
SPOCK2	7.610100000000001	Proteoglycans
ABI3BP	2.506	ECM Glycoproteins
S100A16	3.2004	Secreted Factors
PLXNC1	3.018	ECM-affiliated Proteins
SEMA6D	3.0732	ECM-affiliated Proteins
FGB	3.0442	ECM Glycoproteins
S100A6	3.5091	Secreted Factors
ITIH2	3.3171999999999997	ECM Regulators
LAMB2	2.0911999999999997	ECM Glycoproteins
TGFBI	4.4946	ECM Glycoproteins
IGFBP7	2.5504	ECM Glycoproteins
CLEC4A	3.1331	ECM-affiliated Proteins
F9	3.0749	ECM Regulators
FBN1	9.3327	ECM Glycoproteins
PRELP	6.0491	Proteoglycans
ANGPTL2	5.1404	Secreted Factors
SDC2	7.7718	ECM-affiliated Proteins
TECTA	3.2156	ECM Glycoproteins
ITIH1	2.8286	ECM Regulators
COL19A1	3.0218	Collagens
S100A3	2.7102000000000004	Secreted Factors
PRG3	7.9096	Proteoglycans
FST	3.7151	Secreted Factors
NTN1	3.2138	ECM Glycoproteins
