name	prize	Category
ATF2	2.41125	TF
CEBPA	3.6002250000000005	TF
CEBPB	3.6763000000000003	TF
CREB1	3.05072	TF
DNMT1	4.0492333333333335	TF
DNMT3A	4.30955	TF
E2F1	2.427925	TF
EGR1	2.9012166666666666	TF
EGR2	3.1046500000000004	TF
EPAS1	2.75475	TF
ERG	2.7266	TF
ETS1	3.62764	TF
ETS2	3.2086499999999996	TF
ETV4	2.45355	TF
FOXQ1	2.7931	TF
GLI1	4.09	TF
HDAC5	2.3569333333333335	TF
HIF1A	3.001566666666667	TF
HSF1	2.3164000000000002	TF
JUN	3.1061875	TF
JUND	3.674433333333334	TF
MYB	3.8113500000000005	TF
NFIC	3.43105	TF
NFIL3	4.1691	TF
NFKB1	3.426327777777778	TF
NFKBIA	2.53875	TF
NR4A1	2.3164000000000002	TF
PARP1	2.70025	TF
PPARA	3.1052	TF
RARA	5.90075	TF
REL	2.8133999999999997	TF
RELA	3.4542294117647057	TF
RUNX2	3.761233333333333	TF
SOX2	2.69925	TF
SP1	3.555711111111111	TF
SPI1	2.7238	TF
SRF	3.22725	TF
STAT1	3.572375	TF
STAT3	3.7807	TF
STAT6	2.6259	TF
TWIST1	2.43565	TF
TWIST2	2.43565	TF
VDR	3.1805	TF
IL16	6.8682	Secreted Factors
SPP1	2.5852	ECM Glycoproteins
FGA	10.4455	ECM Glycoproteins
ANXA2	4.3704	ECM-affiliated Proteins
HCFC1	2.2188	Secreted Factors
MFAP1	4.0277	ECM Glycoproteins
MUC5AC	2.4765	ECM-affiliated Proteins
SPARCL1	7.5409	ECM Glycoproteins
PLG	4.9618	ECM Regulators
COL17A1	6.649299999999999	Collagens
MXRA5	5.852	ECM Glycoproteins
SERPINA1	3.0787	ECM Regulators
TNC	3.6671	ECM Glycoproteins
ZFP91	4.6515	Secreted Factors
KNG1	6.6448	ECM Regulators
FNDC1	6.0084	ECM Glycoproteins
SEMA4B	2.644	ECM-affiliated Proteins
ADAM17	5.0059000000000005	ECM Regulators
VCAN	6.5317	Proteoglycans
S100A9	2.6929000000000003	Secreted Factors
COL6A3	4.3343	Collagens
TGM2	6.3358	ECM Regulators
THBS2	7.3768	ECM Glycoproteins
MUC1	2.3373	ECM-affiliated Proteins
VTN	3.6455	ECM Glycoproteins
S100A11	2.0853	Secreted Factors
HRNR	4.7797	Secreted Factors
SERPINC1	8.4384	ECM Regulators
SERPINA10	5.681	ECM Regulators
FBLN1	3.9398	ECM Glycoproteins
ANXA3	3.5850999999999997	ECM-affiliated Proteins
SFTPA1	3.0770999999999997	ECM-affiliated Proteins
IGFBP5	2.948	ECM Glycoproteins
F13A1	2.4385	ECM Regulators
TNXB	2.5678	ECM Glycoproteins
PRG4	10.5654	Proteoglycans
FGG	5.0687999999999995	ECM Glycoproteins
LUM	2.4478	Proteoglycans
LGALS1	3.5522	ECM-affiliated Proteins
S100A8	3.476700000000001	Secreted Factors
COL3A1	5.1762999999999995	Collagens
ADAM10	3.0238	ECM Regulators
EMCN	3.1785	ECM-affiliated Proteins
ITIH4	7.177	ECM Regulators
ADAMTSL3	3.6296	ECM Regulators
SPOCK2	4.6837	Proteoglycans
ABI3BP	3.4166999999999996	ECM Glycoproteins
MUC21	7.5876	ECM-affiliated Proteins
S100A13	2.9738	Secreted Factors
COL1A1	5.7386	Collagens
ADAM22	2.6149	ECM Regulators
VWA1	2.1523	ECM Glycoproteins
SERPIND1	4.4541	ECM Regulators
FGB	5.867	ECM Glycoproteins
POSTN	3.2295999999999996	ECM Glycoproteins
NRG1	7.684200000000001	Secreted Factors
COL16A1	3.5605	Collagens
ITIH2	2.969	ECM Regulators
F9	5.2974	ECM Regulators
FBN1	6.2625	ECM Glycoproteins
CHRDL1	3.9361	Secreted Factors
S100P	4.0825000000000005	Secreted Factors
VWA3B	3.4054	ECM Glycoproteins
PAPPA	6.7265999999999995	ECM Regulators
SDC2	6.6472999999999995	ECM-affiliated Proteins
TECTA	2.1965000000000003	ECM Glycoproteins
FNDC7	2.92	ECM Glycoproteins
ANXA7	5.8665	ECM-affiliated Proteins
MATN3	3.1433999999999997	ECM Glycoproteins
PLOD2	3.3795	ECM Regulators
SULF2	3.7639	ECM Regulators
FGF16	5.2591	Secreted Factors
PRG3	3.2142000000000004	Proteoglycans
FST	3.0893	Secreted Factors
ADAMTS3	3.7884	ECM Regulators
KY	4.4496	ECM Regulators
