name	prize	Category
ATF4	3.1031	TF
CEBPA	4.78875	TF
CEBPB	3.42665	TF
CEBPD	2.83905	TF
CEBPZ	4.2715	TF
CIITA	3.0277	TF
CREB1	3.707675	TF
CREBBP	4.4901	TF
DNMT1	4.0642	TF
DNMT3A	4.942550000000001	TF
EGR1	3.6167000000000002	TF
ELF3	3.17425	TF
ELK1	3.06185	TF
EP300	3.281625	TF
ERG	4.5349	TF
ETS1	3.8160399999999997	TF
ETS2	4.289883333333333	TF
ETV4	3.2229	TF
FLI1	2.9809	TF
FOS	3.74775	TF
FOSL1	3.6049000000000007	TF
FOXF2	2.4404500000000002	TF
FOXQ1	5.0702	TF
GATA3	2.7547499999999996	TF
GATA6	3.07925	TF
GLI1	4.991300000000001	TF
HDAC1	3.7349285714285716	TF
HDAC2	4.3142000000000005	TF
HDAC5	3.6702	TF
HIF1A	2.9503500000000003	TF
HOXB7	3.4913500000000006	TF
ING4	5.98135	TF
IRF1	3.1223714285714284	TF
IRF3	3.0417500000000004	TF
IRF7	3.0417500000000004	TF
JUN	3.8217454545454546	TF
JUNB	2.7495000000000003	TF
MAZ	3.5645999999999995	TF
MYB	3.196633333333333	TF
NFIC	3.0677999999999996	TF
NFIL3	3.8631	TF
NFKB1	3.3346999999999998	TF
NFKBIA	3.5645999999999995	TF
NKX2-1	3.09995	TF
NR3C1	4.596266666666667	TF
POU2F1	3.69252	TF
POU5F1	4.418025	TF
RARA	4.81735	TF
RELA	3.4897708333333335	TF
RUNX2	3.95065	TF
SMAD3	3.56264	TF
SMAD4	3.5741	TF
SNAI2	2.6936999999999998	TF
SOX2	3.7256	TF
SP1	3.525333333333333	TF
SP3	3.1102833333333333	TF
SPDEF	2.8702	TF
SRF	3.2487	TF
STAT1	3.2486200000000003	TF
STAT3	3.054218181818182	TF
STAT6	2.919	TF
TFAP2A	2.91066	TF
TFCP2	5.462249999999999	TF
WT1	3.6741	TF
YY1	2.5302499999999997	TF
IL16	6.9381	Secreted Factors
SPP1	5.6462	ECM Glycoproteins
FGA	6.1143	ECM Glycoproteins
ANXA2	4.0748	ECM-affiliated Proteins
HCFC1	3.0503	Secreted Factors
MFAP1	4.7776	ECM Glycoproteins
SPARCL1	4.6854	ECM Glycoproteins
ANXA1	3.6587	ECM-affiliated Proteins
PLG	4.9402	ECM Regulators
ANXA6	4.3803	ECM-affiliated Proteins
COL17A1	2.5	Collagens
MXRA5	6.7731	ECM Glycoproteins
ANXA5	4.0532	ECM-affiliated Proteins
ZFP91	3.4518	Secreted Factors
KNG1	3.8273	ECM Regulators
FNDC1	2.5116	ECM Glycoproteins
ADAM9	4.2229	ECM Regulators
LTBP2	2.0844	ECM Glycoproteins
SEMA4B	3.668	ECM-affiliated Proteins
ADAM17	6.325200000000001	ECM Regulators
VCAN	3.0770999999999997	Proteoglycans
HSPG2	2.5651	Proteoglycans
IGFBP3	2.1718	ECM Glycoproteins
ELFN2	3.3986	ECM-affiliated Proteins
SEMA4C	2.0962	ECM-affiliated Proteins
COL6A3	2.169	Collagens
THBS2	2.0486999999999997	ECM Glycoproteins
MUC1	2.4292999999999996	ECM-affiliated Proteins
VTN	2.7823	ECM Glycoproteins
S100A11	2.7998000000000003	Secreted Factors
SERPINC1	2.6645	ECM Regulators
EGLN1	2.4543999999999997	ECM Regulators
SERPINH1	2.9956	ECM Regulators
SFTPA1	2.764	ECM-affiliated Proteins
IGFBP5	2.2317	ECM Glycoproteins
TNXB	2.2836000000000003	ECM Glycoproteins
PRG4	3.7079	Proteoglycans
LGALS1	2.3505	ECM-affiliated Proteins
COL3A1	3.2518	Collagens
EMCN	4.7781	ECM-affiliated Proteins
MFGE8	3.1908000000000003	ECM Glycoproteins
ADAMTSL3	2.4865	ECM Regulators
MUC21	3.4075	ECM-affiliated Proteins
S100A16	4.6835	Secreted Factors
PLXNC1	2.0941	ECM-affiliated Proteins
LAMA3	2.0196	ECM Glycoproteins
ADAM22	2.3796	ECM Regulators
ANXA11	2.2496	ECM-affiliated Proteins
FGB	3.2309	ECM Glycoproteins
POSTN	6.0325	ECM Glycoproteins
THSD4	3.6549	ECM Glycoproteins
AEBP1	2.6641	ECM Glycoproteins
S100A6	2.1445	Secreted Factors
S100A7	9.2599	Secreted Factors
CHRDL1	4.348800000000001	Secreted Factors
PAPPA	6.3363	ECM Regulators
ANGPTL2	2.6122	Secreted Factors
SDC2	2.4326	ECM-affiliated Proteins
TECTA	2.4781	ECM Glycoproteins
ANXA7	2.8882	ECM-affiliated Proteins
TCHHL1	2.615	Secreted Factors
PLOD2	2.1258	ECM Regulators
COL19A1	2.807	Collagens
IGFBP1	2.1416	ECM Glycoproteins
SPAM1	5.6701999999999995	ECM Regulators
FGF1	2.2681	Secreted Factors
FGF16	10.2575	Secreted Factors
PRG3	5.4702	Proteoglycans
CRLF1	2.0258000000000003	Secreted Factors
IL9	7.2664	Secreted Factors
COL6A6	3.8723	Collagens
FREM3	4.0176	ECM-affiliated Proteins
ANGPTL7	2.883	Secreted Factors
