name	prize	Category
ATF2	2.68495	TF
CEBPA	3.1655999999999995	TF
CEBPD	3.2057	TF
CIITA	2.4425	TF
CREB1	3.9898999999999996	TF
DNMT1	3.1481000000000003	TF
DNMT3A	3.1527000000000003	TF
EGR1	3.2279	TF
EGR2	3.4872499999999995	TF
ELF3	2.40515	TF
ELK1	5.1159	TF
EP300	2.4186999999999994	TF
ERG	2.65514	TF
ETS1	3.2356499999999997	TF
ETS2	3.3744666666666667	TF
ETV4	4.739866666666667	TF
EZH2	2.883766666666667	TF
FLI1	2.7963	TF
FOS	3.1666333333333334	TF
FOXA2	2.0931	TF
GATA4	2.9269499999999997	TF
GLI1	3.3533000000000004	TF
HDAC1	2.9490999999999996	TF
HDAC5	3.1784666666666666	TF
HIF1A	2.2856	TF
ING4	2.9674499999999995	TF
IRF1	2.5518	TF
IRF3	2.3102500000000004	TF
IRF7	2.3102500000000004	TF
JUN	3.0342000000000002	TF
LEF1	2.7550999999999997	TF
MAZ	3.6715	TF
MYB	2.489	TF
NFIC	2.5608500000000003	TF
NFKB1	2.8076866666666667	TF
NFKBIA	3.2624666666666666	TF
NR3C1	4.796933333333333	TF
NR5A1	3.2474499999999997	TF
PITX2	2.02935	TF
POU2F1	2.8608999999999996	TF
POU5F1	2.606033333333333	TF
PTTG1	2.3815999999999997	TF
RELA	3.0059400000000003	TF
RUNX3	2.31105	TF
SOX9	2.5009499999999996	TF
SP1	2.9427999999999996	TF
SP3	3.260733333333333	TF
STAT1	3.3532	TF
STAT3	3.9749222222222222	TF
STAT6	2.978666666666667	TF
TFAP2A	4.0534	TF
TFCP2	3.3977333333333326	TF
TWIST1	3.7903000000000002	TF
USF1	2.435	TF
VDR	2.6409	TF
WT1	2.8002499999999997	TF
YY1	4.1647	TF
IL16	5.7463999999999995	Secreted Factors
SPP1	6.9041999999999994	ECM Glycoproteins
FGA	6.3097	ECM Glycoproteins
ANXA2	4.7451	ECM-affiliated Proteins
HCFC1	2.2178	Secreted Factors
MUC5AC	2.2172	ECM-affiliated Proteins
SPARCL1	5.1256	ECM Glycoproteins
ANXA1	3.4799	ECM-affiliated Proteins
PLG	2.7889999999999997	ECM Regulators
ANXA6	5.8372	ECM-affiliated Proteins
COL17A1	6.152299999999999	Collagens
MXRA5	4.7623999999999995	ECM Glycoproteins
SERPINA1	2.7487	ECM Regulators
TNC	4.0346	ECM Glycoproteins
ANXA5	4.9317	ECM-affiliated Proteins
ZFP91	3.0018	Secreted Factors
KNG1	2.737	ECM Regulators
FNDC1	5.9315999999999995	ECM Glycoproteins
LTBP1	4.3804	ECM Glycoproteins
LTBP2	2.169	ECM Glycoproteins
SEMA4B	2.3822	ECM-affiliated Proteins
VCAN	4.4734	Proteoglycans
IGFBP3	2.1332	ECM Glycoproteins
S100A9	2.3022000000000005	Secreted Factors
ELFN2	4.853899999999999	ECM-affiliated Proteins
SEMA4C	2.3325	ECM-affiliated Proteins
FBLN2	2.9835	ECM Glycoproteins
TGM2	2.6232	ECM Regulators
MUC1	2.0102	ECM-affiliated Proteins
HRNR	2.2762	Secreted Factors
SERPINC1	3.2353000000000005	ECM Regulators
SERPINA10	2.0137	ECM Regulators
FBLN1	5.3324	ECM Glycoproteins
SERPINH1	5.2105	ECM Regulators
ANXA3	2.5364	ECM-affiliated Proteins
F13A1	2.1893	ECM Regulators
TNXB	2.3576	ECM Glycoproteins
PRG4	2.9445	Proteoglycans
GREM1	3.3624	ECM-affiliated Proteins
LGALS1	3.258	ECM-affiliated Proteins
COL3A1	2.7429	Collagens
EMCN	2.1675	ECM-affiliated Proteins
ITIH4	2.7351	ECM Regulators
ADAMTSL3	3.7984	ECM Regulators
SPOCK2	5.4955	Proteoglycans
S100A16	2.1418999999999997	Secreted Factors
S100A13	4.7811	Secreted Factors
POSTN	2.4832	ECM Glycoproteins
FSTL1	3.1287000000000003	Secreted Factors
NRG1	2.7371999999999996	Secreted Factors
LAMB2	2.6915	ECM Glycoproteins
TGFBI	2.5271	ECM Glycoproteins
F9	2.707	ECM Regulators
CHRDL1	5.3126999999999995	Secreted Factors
ANGPTL2	4.574599999999999	Secreted Factors
HMCN2	3.6217	ECM Glycoproteins
PPBP	2.5656	Secreted Factors
PLOD2	3.8238	ECM Regulators
FGF16	2.9691	Secreted Factors
IL9	2.6858	Secreted Factors
GDF9	4.0457	Secreted Factors
GDF15	2.5531	Secreted Factors
NTN1	5.650499999999999	ECM Glycoproteins
