name	prize	Category
AHR	4.8487	TF
ATF2	2.837533333333333	TF
ATF4	3.6787600000000005	TF
CEBPA	5.2421750000000005	TF
CEBPB	4.660675	TF
CEBPD	3.6323500000000006	TF
CEBPZ	4.7291	TF
CIITA	4.1811	TF
CREB1	3.8017	TF
CREM	2.24885	TF
CTNNB1	2.4295999999999998	TF
DDIT3	4.70105	TF
DNMT1	3.6778	TF
DNMT3A	3.7312000000000003	TF
EGR1	3.094875	TF
EGR2	5.43685	TF
ELF4	3.7907	TF
EP300	3.9160833333333334	TF
EPAS1	3.1567	TF
ERG	3.77152	TF
ETS1	3.69265	TF
ETS2	3.66438	TF
ETV4	3.5951	TF
FLI1	4.187125	TF
FOS	3.413275	TF
FOXA2	3.0055499999999995	TF
FOXM1	2.3492500000000005	TF
FOXO1	4.22135	TF
GATA6	2.3991499999999997	TF
HDAC1	4.08245	TF
HDAC2	3.084966666666667	TF
HIF1A	2.94745	TF
HMGA1	3.5509500000000003	TF
HOXB7	3.571	TF
HSF1	2.9536	TF
IKBKB	3.7907	TF
ING4	4.628066666666667	TF
IRF1	3.685833333333333	TF
IRF3	3.5452000000000004	TF
JUN	3.8862466666666666	TF
JUND	3.7228333333333334	TF
KLF4	4.158833333333334	TF
KLF5	3.4253	TF
KLF8	3.3097499999999997	TF
LEF1	2.8214499999999996	TF
MAZ	4.181866666666666	TF
MYB	3.38015	TF
NF1	2.5076000000000005	TF
NFIC	3.7845333333333335	TF
NFIL3	3.0287333333333333	TF
NFKB1	3.5234411764705884	TF
NFKBIA	3.8089166666666667	TF
NKX2-1	4.763	TF
NR4A2	4.47265	TF
PARP1	3.1900500000000003	TF
POU2F1	4.2694	TF
POU5F1	5.2764	TF
PPARA	4.5126	TF
PPARG	4.360333333333333	TF
RARA	2.7136750000000003	TF
REL	4.477433333333334	TF
RELA	3.5942470588235294	TF
RUNX2	4.0283999999999995	TF
SIRT1	3.4465799999999995	TF
SMAD3	3.00345	TF
SMAD4	2.4838666666666667	TF
SNAI2	3.9062	TF
SOX2	2.60945	TF
SP1	4.033972	TF
SP3	3.58052	TF
SPI1	3.225425	TF
SRF	2.968025	TF
STAT1	4.056628571428572	TF
STAT3	3.690171428571429	TF
STAT6	3.3966749999999997	TF
TBP	5.8041	TF
TFCP2	5.421200000000001	TF
VDR	4.551466666666667	TF
XBP1	4.3790000000000004	TF
YY1	2.8524999999999996	TF
ZFP36	3.8305333333333333	TF
ZNF148	3.5055	TF
ZNF300	4.70105	TF
IL16	5.8364	Secreted Factors
SPP1	7.543	ECM Glycoproteins
FGA	7.804600000000001	ECM Glycoproteins
ANXA2	5.5306	ECM-affiliated Proteins
MFAP1	2.3190999999999997	ECM Glycoproteins
MUC5AC	2.3931	ECM-affiliated Proteins
SPARCL1	2.989	ECM Glycoproteins
ANXA1	2.0789	ECM-affiliated Proteins
PLG	6.8834	ECM Regulators
ANXA6	2.5568	ECM-affiliated Proteins
COL17A1	3.0244	Collagens
MXRA5	8.791	ECM Glycoproteins
SERPINA1	4.532500000000001	ECM Regulators
TNC	4.0113	ECM Glycoproteins
ZFP91	3.0366	Secreted Factors
KNG1	4.183	ECM Regulators
FNDC1	7.805400000000001	ECM Glycoproteins
LTBP1	4.3345	ECM Glycoproteins
LTBP2	4.9151	ECM Glycoproteins
ADAM17	4.1042	ECM Regulators
VCAN	7.0396	Proteoglycans
IGFBP3	4.0255	ECM Glycoproteins
S100A9	3.9697	Secreted Factors
ELFN2	2.6461	ECM-affiliated Proteins
COL6A3	3.6575	Collagens
ECM2	3.7213	ECM Glycoproteins
THBS2	10.9371	ECM Glycoproteins
MUC1	4.8181	ECM-affiliated Proteins
VTN	2.2201	ECM Glycoproteins
S100A11	3.9146	Secreted Factors
SERPINC1	4.1386	ECM Regulators
ANXA4	3.0978000000000003	ECM-affiliated Proteins
SERPINA10	4.593400000000001	ECM Regulators
FBLN1	3.6714	ECM Glycoproteins
SERPINH1	6.9115	ECM Regulators
ANXA3	3.8292	ECM-affiliated Proteins
SFTPA1	3.4795999999999996	ECM-affiliated Proteins
F13A1	3.3758	ECM Regulators
PRG4	5.4108	Proteoglycans
COL3A1	5.4369	Collagens
ITIH4	4.9456	ECM Regulators
MFGE8	2.2893	ECM Glycoproteins
ADAMTSL3	3.4318999999999997	ECM Regulators
S100A16	4.2299999999999995	Secreted Factors
ADAM8	4.1953000000000005	ECM Regulators
COL1A1	3.6373	Collagens
ADAMTSL4	4.5352	ECM Regulators
VWA1	3.1475	ECM Glycoproteins
FGB	3.9643	ECM Glycoproteins
POSTN	6.938600000000001	ECM Glycoproteins
THSD4	2.0744	ECM Glycoproteins
FSTL1	2.4864	Secreted Factors
COL20A1	3.34	Collagens
PLXNA3	2.8627	ECM-affiliated Proteins
SEMA4F	2.551	ECM-affiliated Proteins
S100A6	5.2386	Secreted Factors
ITIH2	2.6820000000000004	ECM Regulators
LAMB2	2.2197	ECM Glycoproteins
TGFBI	2.8329999999999997	ECM Glycoproteins
IGFBP7	2.7553	ECM Glycoproteins
F9	3.8022	ECM Regulators
FBN1	2.6713	ECM Glycoproteins
