name	prize	Category
ATF4	3.378775	TF
CEBPA	3.96205	TF
CEBPB	4.5412	TF
CEBPD	2.910333333333333	TF
CREB1	3.6135666666666664	TF
DDIT3	3.1824500000000002	TF
DNMT1	3.6470333333333333	TF
DNMT3A	4.122249999999999	TF
EGR1	3.3622666666666667	TF
ELF4	3.14185	TF
ELK1	2.890966666666667	TF
EP300	3.13804	TF
ERG	4.37578	TF
ETS1	4.886353846153846	TF
ETS2	4.677666666666666	TF
ETV4	6.447166666666667	TF
EZH2	2.4815	TF
FLI1	7.868450000000001	TF
FOS	3.949666666666667	TF
FOXO1	2.9068666666666667	TF
GATA3	5.257975	TF
GATA4	3.3320499999999997	TF
GATA6	3.3908999999999994	TF
GLI1	3.4988499999999996	TF
GLI2	3.39605	TF
HDAC1	4.536275	TF
HDAC2	3.1823499999999996	TF
HDAC4	5.263	TF
HDAC5	4.1776	TF
HDAC9	5.10205	TF
HIF1A	4.078033333333333	TF
HOXB7	3.76415	TF
IKBKB	3.14185	TF
ING4	5.191233333333333	TF
JUN	4.9569	TF
JUND	3.1982666666666666	TF
KLF4	3.7362	TF
KLF5	3.3785000000000003	TF
LEF1	2.892125	TF
MAF	5.263	TF
MAZ	7.639800000000001	TF
NANOG	3.29565	TF
NCOA3	5.95655	TF
NFIC	3.603366666666666	TF
NFIL3	3.4114999999999993	TF
NFKB1	3.951808333333333	TF
NFKBIA	5.349775	TF
NR3C1	5.941533333333333	TF
NR4A2	6.63435	TF
PITX2	2.2680499999999997	TF
POU2F1	4.6575999999999995	TF
POU2F2	5.924300000000001	TF
POU5F1	6.5178	TF
RARA	3.5237	TF
RELA	4.0944	TF
RUNX2	4.288525	TF
SNAI2	3.0888500000000003	TF
SOX2	3.96335	TF
SP1	4.234025	TF
SP3	3.5170833333333333	TF
SRF	3.1155333333333335	TF
STAT1	4.70555	TF
STAT3	4.149194444444444	TF
STAT6	3.131033333333333	TF
TBP	3.89145	TF
TFAP2A	3.8752500000000003	TF
TFCP2	6.29275	TF
TWIST1	6.061366666666667	TF
TWIST2	3.5259	TF
VDR	2.9332	TF
XBP1	3.1824500000000002	TF
ZEB1	2.79205	TF
ZFP36	3.0404999999999998	TF
ZNF300	3.1824500000000002	TF
IL16	5.7439	Secreted Factors
SPP1	5.4998000000000005	ECM Glycoproteins
FGA	7.4657	ECM Glycoproteins
ANXA2	7.2889	ECM-affiliated Proteins
MFAP1	3.2942	ECM Glycoproteins
SPARCL1	7.3476	ECM Glycoproteins
ANXA1	3.3498	ECM-affiliated Proteins
PLG	8.0295	ECM Regulators
COL17A1	2.1317	Collagens
VWA5A	2.5561000000000003	ECM Glycoproteins
MXRA5	7.2929	ECM Glycoproteins
SERPINA1	3.4169	ECM Regulators
TNC	2.8331999999999997	ECM Glycoproteins
ANXA5	2.4392	ECM-affiliated Proteins
ZFP91	3.0397	Secreted Factors
KNG1	5.9978	ECM Regulators
FNDC1	6.7668	ECM Glycoproteins
ADAM17	3.9992	ECM Regulators
VCAN	4.8675999999999995	Proteoglycans
HSPG2	2.0897	Proteoglycans
ELFN2	3.4556	ECM-affiliated Proteins
ECM2	2.8223000000000003	ECM Glycoproteins
THBS2	5.3491	ECM Glycoproteins
MUC1	3.8615	ECM-affiliated Proteins
VTN	4.4619	ECM Glycoproteins
S100A11	3.2623	Secreted Factors
SERPINC1	6.0287	ECM Regulators
SERPINA10	3.5595	ECM Regulators
EGLN1	5.5665	ECM Regulators
SERPINH1	3.6972	ECM Regulators
ANXA3	5.938000000000001	ECM-affiliated Proteins
SFTPA1	2.385	ECM-affiliated Proteins
IGFBP5	2.1538	ECM Glycoproteins
F13A1	3.2317	ECM Regulators
SEMA4D	2.091	ECM-affiliated Proteins
PRG4	7.5011	Proteoglycans
LGALS1	3.3354	ECM-affiliated Proteins
COL3A1	4.7986	Collagens
ITIH4	6.8686	ECM Regulators
ADAMTSL3	5.7375	ECM Regulators
SPOCK2	7.5916	Proteoglycans
MUC21	4.0714	ECM-affiliated Proteins
S100A13	4.8434	Secreted Factors
PLXNC1	5.2293	ECM-affiliated Proteins
COL1A1	2.7085	Collagens
VWA1	3.1242	ECM Glycoproteins
SERPIND1	4.9369	ECM Regulators
PLXND1	4.8736	ECM-affiliated Proteins
POSTN	2.5989	ECM Glycoproteins
THSD4	2.1086	ECM Glycoproteins
NRG1	7.2014	Secreted Factors
S100A6	3.6345	Secreted Factors
ITIH2	4.2569	ECM Regulators
LAMB2	2.9232	ECM Glycoproteins
TGFBI	3.3311	ECM Glycoproteins
F9	6.4006	ECM Regulators
S100A4	3.5622	Secreted Factors
SDC1	2.5622000000000003	ECM-affiliated Proteins
CHRDL1	4.6163	Secreted Factors
PAPPA	3.9217	ECM Regulators
ANGPT2	2.4455	Secreted Factors
SDC2	8.9306	ECM-affiliated Proteins
HMCN2	2.7558	ECM Glycoproteins
PPBP	3.328	Secreted Factors
ANXA7	3.2983	ECM-affiliated Proteins
COL6A2	2.9921	Collagens
SPAM1	6.4613	ECM Regulators
FGF1	2.375	Secreted Factors
PRG3	4.7756	Proteoglycans
IL9	2.6863	Secreted Factors
